公司,Data Field,2014/12/31,2015/12/31
3030 德律,資產總額,"6,804,377","6,649,220"
3031 佰鴻,資產總額,"3,878,541","3,772,079"
3032 偉訓,資產總額,"2,932,891","3,441,455"
3033 威健,資產總額,"15,956,972","16,188,826"
3034 聯詠,資產總額,"45,931,330","41,092,605"
3035 智原,資產總額,"8,346,780","6,940,909"
3036 文曄,資產總額,"42,316,659","47,176,832"
3037 欣興,資產總額,"103,459,959","103,691,867"
3038 全台,資產總額,"3,549,692","3,760,933"
3040 遠見,資產總額,"2,103,174","1,779,609"
3041 揚智,資產總額,"6,840,565","6,582,061"
3042 晶技,資產總額,"13,622,247","15,580,415"
3043 科風,資產總額,"1,830,605","1,498,500"
3044 健鼎,資產總額,"59,068,085","62,525,411"
3045 台灣大,資產總額,"153,539,693","156,085,673"
3046 建碁,資產總額,"1,926,850","1,824,824"
3047 訊舟,資產總額,"4,703,847","4,577,948"
3048 益登,資產總額,"14,708,030","12,519,974"
3049 和鑫,資產總額,"17,191,471","15,283,113"
3050 鈺德,資產總額,"2,720,457","3,044,159"
3051 力特,資產總額,"11,532,117","11,123,674"
3052 夆典,資產總額,"7,130,528","8,189,468"
3054 立萬利,資產總額,"1,916,024","1,658,917"
3055 蔚華科,資產總額,"3,555,215","4,332,082"
3056 總太,資產總額,"9,650,356","10,601,880"
3057 喬鼎,資產總額,"3,425,942","3,100,611"
3058 立德,資產總額,"5,430,029","5,144,657"
3059 華晶科,資產總額,"15,852,211","15,400,178"
3060 銘異,資產總額,"7,628,440","8,001,560"
3062 建漢,資產總額,"9,453,777","8,672,305"
3090 日電貿,資產總額,"6,975,824","6,263,951"
3094 聯傑,資產總額,"1,340,401","1,336,791"
3130 一零四,資產總額,"2,156,580","2,378,983"
3149 正達,資產總額,"18,874,679","12,614,081"
3164 景岳,資產總額,"1,742,077","1,633,815"
3167 大量,資產總額,"3,085,674","3,007,926"
3189 景碩,資產總額,"41,051,674","42,638,732"
3209 全科,資產總額,"6,348,222","7,185,910"
3229 晟鈦,資產總額,"1,383,868","1,601,416"
3231 緯創,資產總額,"299,569,923","290,385,044"
3257 虹冠電,資產總額,"1,710,199","1,700,407"
3266 昇陽,資產總額,"10,218,316","10,368,127"
3296 勝德,資產總額,"2,775,747","2,580,059"
3305 昇貿,資產總額,"6,637,469","6,486,226"
3308 聯德,資產總額,"2,918,407","2,725,615"
3311 閎暉,資產總額,"8,112,124","7,409,055"
3312 弘憶股,資產總額,"6,499,504","4,329,021"
3321 同泰,資產總額,"2,972,469","3,181,446"
3338 泰碩,資產總額,"2,077,313","2,373,210"
3346 麗清,資產總額,"2,364,716","2,629,739"
3356 奇偶,資產總額,"2,297,141","2,343,751"
3376 新日興,資產總額,"14,305,603","17,018,627"
3380 明泰,資產總額,"16,725,522","14,313,914"
3383 新世紀,資產總額,"11,443,507","8,594,448"
3406 玉晶光,資產總額,"15,503,701","14,404,603"
3413 京鼎,資產總額,"3,563,036","4,378,283"
3416 融程電,資產總額,"1,952,423","1,907,556"
3419 譁裕,資產總額,"2,915,960","2,652,258"
3432 台端,資產總額,"2,097,589","2,029,591"
3437 榮創,資產總額,"6,499,578","5,521,785"
3443 創意,資產總額,"4,931,450","5,401,808"
3450 聯鈞,資產總額,"5,178,544","6,784,348"
3454 晶睿,資產總額,"3,250,040","3,643,927"
3481 群創,資產總額,"482,516,555","387,442,336"
3494 誠研,資產總額,"4,215,266","4,209,785"
3501 維熹,資產總額,"6,778,842","7,211,552"
3504 揚明光,資產總額,"6,054,624","5,531,235"
3515 華擎,資產總額,"7,684,802","8,131,233"
3518 柏騰,資產總額,"4,460,070","3,873,545"
3528 安馳,資產總額,"2,365,529","2,220,551"
3530 晶相光,資產總額,"734,311","835,876"
3532 台勝科,資產總額,"21,970,630","22,158,032"
3533 嘉澤,資產總額,"10,500,106","10,857,004"
3535 晶彩科,資產總額,"1,784,407","2,084,974"
3536 誠創,資產總額,"1,365,716","1,254,045"
3545 敦泰,資產總額,"8,114,409","15,211,056"
3550 聯穎,資產總額,"3,911,973","3,760,837"
3557 嘉威,資產總額,"1,317,456","1,134,396"
3563 牧德,資產總額,"1,224,162","1,256,715"
3576 聯合再生,資產總額,"37,324,555","39,101,499"
3583 辛耘,資產總額,"3,479,275","3,641,811"
3588 通嘉,資產總額,"1,422,801","1,437,800"
3591 艾笛森,資產總額,"5,730,512","5,002,871"
3593 力銘,資產總額,"1,754,795","1,655,162"
3596 智易,資產總額,"12,282,299","13,218,393"
3605 宏致,資產總額,"6,440,393","7,872,697"
3607 谷崧,資產總額,"12,630,038","11,660,503"
3617 碩天,資產總額,"5,325,479","5,255,615"
3622 洋華,資產總額,"8,454,898","5,106,960"
3645 達邁,資產總額,"3,351,860","3,432,857"
3653 健策,資產總額,"5,343,586","5,100,656"
3661 世芯-KY,資產總額,"3,319,202","3,915,011"
3665 貿聯-KY,資產總額,"6,523,935","7,084,812"
3669 圓展,資產總額,"2,927,903","2,692,962"
3673 TPK-KY,資產總額,"152,722,770","115,227,724"
3679 新至陞,資產總額,"7,221,639","7,478,212"
3682 亞太電,資產總額,"42,417,481","45,530,535"
3686 達能,資產總額,"5,526,787","4,836,542"
3694 海華,資產總額,"3,430,699","3,513,361"
3698 隆達,資產總額,"24,290,276","22,393,838"
3701 大眾控,資產總額,"13,591,787","11,008,795"
3702 大聯大,資產總額,"160,347,216","179,051,865"
3703 欣陸,資產總額,"55,509,044","57,592,520"
3704 合勤控,資產總額,"17,171,827","16,690,443"
3705 永信,資產總額,"8,691,368","9,264,966"
3706 神達,資產總額,"48,203,864","45,162,690"
3708 上緯投控,資產總額,,
3711 日月光投控,資產總額,,
3712 永崴投控,資產總額,,
4104 佳醫,資產總額,"14,882,742","15,615,162"
4106 雃博,資產總額,"2,518,658","2,500,804"
4108 懷特,資產總額,"2,489,184","2,339,826"
4119 旭富,資產總額,"3,220,876","3,457,085"
4133 亞諾法,資產總額,"1,307,877","1,248,979"
4137 麗豐-KY,資產總額,"4,399,356","5,974,853"
4141 龍燈-KY,資產總額,"17,890,282","17,467,254"
4142 國光生,資產總額,"5,857,053","5,434,537"
4144 康聯-KY,資產總額,"4,413,234","4,351,813"
4148 全宇生技-KY,資產總額,"2,362,895","2,349,968"
4155 訊映,資產總額,"1,410,591","1,445,515"
4164 承業醫,資產總額,"7,611,380","9,907,169"
4190 佐登-KY,資產總額,"2,753,155","3,359,744"
4306 炎洲,資產總額,"35,522,497","36,270,547"
4414 如興,資產總額,"3,030,989","2,899,239"
4426 利勤,資產總額,"2,218,902","3,072,912"
4438 廣越,資產總額,"6,407,467","6,972,287"
4526 東台,資產總額,"13,797,446","14,356,708"
4532 瑞智,資產總額,"21,388,607","21,382,496"
4536 拓凱,資產總額,"7,920,439","8,158,897"
4540 全球傳動,資產總額,"3,320,008","3,518,997"
4545 銘鈺,資產總額,"2,549,548","2,757,646"
4551 智伸科,資產總額,"4,151,592","4,715,628"
4552 力達-KY,資產總額,"3,430,660","4,345,206"
4555 氣立,資產總額,"3,056,743","3,657,734"
4557 永新-KY,資產總額,"1,431,666","1,791,786"
4560 強信-KY,資產總額,"1,724,517","1,833,721"
4562 穎漢,資產總額,"1,563,707","1,697,185"
4564 元翎,資產總額,"4,394,531","5,218,530"
4566 時碩工業,資產總額,"2,208,053","2,421,984"
4571 鈞興-KY,資產總額,,
4572 駐龍,資產總額,"671,152","969,044"
4576 大銀微系統,資產總額,,"3,281,201"
4720 德淵,資產總額,"1,770,550","1,905,511"
4722 國精化,資產總額,"3,380,247","3,195,117"
4725 信昌化,資產總額,"13,933,431","11,652,878"
4737 華廣,資產總額,"4,667,104","4,567,244"
4739 康普,資產總額,"4,600,595","4,960,660"
4746 台耀,資產總額,"5,690,423","6,456,212"
4755 三福化,資產總額,"3,248,527","3,507,423"
4763 材料-KY,資產總額,"1,015,746","1,858,204"
4764 雙鍵,資產總額,"2,508,935","2,737,934"
4766 南寶,資產總額,"11,007,170","11,820,361"
4807 日成-KY,資產總額,"1,125,604","1,377,302"
4904 遠傳,資產總額,"123,708,187","136,881,171"
4906 正文,資產總額,"17,484,779","15,452,839"
4912 聯德控股-KY,資產總額,"2,921,163","3,208,109"
4915 致伸,資產總額,"31,023,773","41,731,733"
4916 事欣科,資產總額,"1,616,622","1,749,537"
4919 新唐,資產總額,"4,894,027","5,291,848"
4927 泰鼎-KY,資產總額,"9,824,639","10,586,228"
4930 燦星網,資產總額,"13,076,632","12,418,204"
4934 太極,資產總額,"7,175,067","7,991,835"
4935 茂林-KY,資產總額,"7,909,585","9,237,995"
4938 和碩,資產總額,"457,093,141","476,086,663"
4942 嘉彰,資產總額,"12,065,441","10,268,019"
4943 康控-KY,資產總額,"3,021,588","2,967,617"
4952 凌通,資產總額,"2,601,714","2,897,940"
4956 光鋐,資產總額,"3,254,159","2,957,548"
4958 臻鼎-KY,資產總額,"85,484,547","91,255,415"
4960 誠美材,資產總額,"17,966,621","17,704,493"
4961 天鈺,資產總額,"3,580,076","3,865,900"
4967 十銓,資產總額,"1,613,148","1,182,163"
4968 立積,資產總額,"768,435","1,123,003"
4976 佳凌,資產總額,"2,432,047","2,353,815"
4977 眾達-KY,資產總額,"1,812,582","1,729,234"
4989 榮科,資產總額,"2,014,028","1,889,801"
4994 傳奇,資產總額,"2,125,475","2,060,356"
4999 鑫禾,資產總額,"3,485,276","3,537,645"
5007 三星,資產總額,"7,335,853","7,569,488"
5203 訊連,資產總額,"6,398,711","6,076,178"
5215 科嘉-KY,資產總額,"2,667,398","2,884,859"
5225 東科-KY,資產總額,"3,216,843","4,895,222"
5234 達興材料,資產總額,"3,246,966","3,220,300"
5243 乙盛-KY,資產總額,"10,607,195","9,963,315"
5258 虹堡,資產總額,"1,466,648","2,165,048"
5259 奕智博,資產總額,"2,097,573","924,918"
5264 鎧勝-KY,資產總額,"46,263,330","48,820,896"
5269 祥碩,資產總額,"1,465,322","1,624,883"
5283 禾聯碩,資產總額,"2,281,993","2,710,016"
5284 jpp-KY,資產總額,"1,524,419","1,651,057"
5285 界霖,資產總額,"2,774,264","2,750,074"
5288 豐祥-KY,資產總額,"2,939,522","3,236,501"
5305 敦南,資產總額,"18,647,855","19,264,604"
5388 中磊,資產總額,"17,988,397","22,527,983"
5434 崇越,資產總額,"10,368,319","11,228,275"
5469 瀚宇博,資產總額,"59,276,134","54,966,236"
5471 松翰,資產總額,"3,916,869","3,727,522"
5484 慧友,資產總額,"1,546,529","1,424,480"
5515 建國,資產總額,"10,704,626","9,383,440"
5519 隆大,資產總額,"6,142,975","7,433,241"
5521 工信,資產總額,"9,151,780","8,890,251"
5522 遠雄,資產總額,"95,867,313","97,810,132"
5525 順天,資產總額,"10,338,468","9,612,407"
5531 鄉林,資產總額,"43,146,456","45,715,693"
5533 皇鼎,資產總額,"13,398,977","14,120,822"
5534 長虹,資產總額,"27,038,223","28,350,012"
5538 東明-KY,資產總額,"5,219,356","5,079,022"
5607 遠雄港,資產總額,"6,979,135","7,048,306"
5608 四維航,資產總額,"31,631,494","34,571,137"
5706 鳳凰,資產總額,"1,676,866","1,678,131"
5871 中租-KY,資產總額,"237,936,557","267,569,822"
5876 上海商銀,資產總額,"1,542,223,626","1,624,868,880"
5880 合庫金,資產總額,"3,082,165,206","3,235,095,280"
5906 台南-KY,資產總額,"1,699,214","667,612"
5907 大洋-KY,資產總額,"26,430,340","26,010,578"
6005 群益證,資產總額,"83,688,343","93,311,191"
6024 群益期,資產總額,"15,434,368","20,478,583"
6108 競國,資產總額,"10,859,198","9,967,881"
6112 聚碩,資產總額,"5,177,251","4,860,404"
6115 鎰勝,資產總額,"8,156,285","8,172,216"
6116 彩晶,資產總額,"45,578,526","39,385,956"
6117 迎廣,資產總額,"3,491,926","3,155,324"
6120 達運,資產總額,"37,908,735","29,426,352"
6128 上福,資產總額,"3,682,978","3,643,677"
6131 鈞泰,資產總額,"1,300,535","902,173"
6133 金橋,資產總額,"1,872,214","1,863,376"
6136 富爾特,資產總額,"3,351,655","2,967,782"
6139 亞翔,資產總額,"20,271,942","23,054,481"
6141 柏承,資產總額,"5,254,189","4,572,131"
6142 友勁,資產總額,"8,520,702","6,729,449"
6152 百一,資產總額,"6,730,726","6,716,233"
6153 嘉聯益,資產總額,"19,338,560","15,912,143"
6155 鈞寶,資產總額,"2,133,629","2,280,867"
6164 華興,資產總額,"2,561,697","2,443,565"
6165 捷泰,資產總額,"670,663","501,447"
6166 凌華,資產總額,"6,409,124","7,601,294"
6168 宏齊,資產總額,"5,093,066","4,481,858"
6172 互億,資產總額,"633,857","627,221"
6176 瑞儀,資產總額,"55,328,115","54,000,463"
6177 達麗,資產總額,"12,023,754","11,973,486"
6183 關貿,資產總額,"2,646,969","2,647,892"
6184 大豐電,資產總額,"8,602,048","8,418,622"
6189 豐藝,資產總額,"8,268,966","7,716,487"
6191 精成科,資產總額,"27,820,000","24,887,857"
6192 巨路,資產總額,"6,303,134","6,644,959"
6196 帆宣,資產總額,"11,775,560","11,926,226"
6197 佳必琪,資產總額,"5,226,744","4,943,654"
6201 亞弘電,資產總額,"3,333,400","3,215,409"
6202 盛群,資產總額,"5,059,566","5,064,037"
6205 詮欣,資產總額,"2,528,106","2,435,733"
6206 飛捷,資產總額,"5,313,794","5,976,099"
6209 今國光,資產總額,"6,243,759","6,030,679"
6213 聯茂,資產總額,"17,481,977","17,090,493"
6214 精誠,資產總額,"18,558,755","18,662,857"
6215 和椿,資產總額,"2,238,547","2,094,646"
6216 居易,資產總額,"1,504,353","1,634,308"
6224 聚鼎,資產總額,"2,427,585","2,515,590"
6225 天瀚,資產總額,"194,701","68,793"
6226 光鼎,資產總額,"2,198,053","2,367,167"
6230 超眾,資產總額,"5,535,744","6,215,259"
6235 華孚,資產總額,"2,362,976","2,460,019"
6239 力成,資產總額,"69,453,149","71,702,692"
6243 迅杰,資產總額,"1,093,851","907,905"
6251 定穎,資產總額,"11,017,581","10,767,620"
6257 矽格,資產總額,"11,797,689","12,534,794"
6269 台郡,資產總額,"20,210,139","21,925,605"
6271 同欣電,資產總額,"15,592,987","15,326,123"
6277 宏正,資產總額,"5,699,559","5,577,720"
6278 台表科,資產總額,"30,016,491","28,784,259"
6281 全國電,資產總額,"5,237,147","5,451,787"
6282 康舒,資產總額,"17,459,243","16,347,367"
6283 淳安,資產總額,"1,604,911","1,269,081"
6285 啟碁,資產總額,"23,829,435","27,856,000"
6288 聯嘉,資產總額,"2,854,803","2,900,931"
6289 華上,資產總額,"1,415,305","995,230"
6405 悅城,資產總額,"2,841,545","2,936,095"
6409 旭隼,資產總額,"5,453,679","6,368,051"
6412 群電,資產總額,"18,506,667","18,232,672"
6414 樺漢,資產總額,"5,237,454","7,795,702"
6415 矽力-KY,資產總額,"3,913,438","5,327,270"
6416 瑞祺電通,資產總額,"1,555,499","2,295,608"
6431 光麗-KY,資產總額,"1,432,146","1,045,889"
6442 光聖,資產總額,"3,115,909","3,449,778"
6443 元晶,資產總額,"6,921,639","7,473,531"
6449 鈺邦,資產總額,"2,300,998","2,394,333"
6451 訊芯-KY,資產總額,"6,622,668","7,681,719"
6452 康友-KY,資產總額,"3,738,536","5,942,931"
6456 GIS-KY,資產總額,"38,656,513","49,034,948"
6464 台數科,資產總額,"9,250,135","10,240,153"
6477 安集,資產總額,"2,027,569","3,030,925"
6491 晶碩,資產總額,"1,570,607","1,720,796"
6504 南六,資產總額,"4,903,683","5,384,827"
6505 台塑化,資產總額,"473,016,230","425,467,474"
6525 捷敏-KY,資產總額,"2,483,397","2,995,976"
6531 愛普,資產總額,"1,808,228","2,055,203"
6533 晶心科,資產總額,"841,827","860,727"
6541 泰福-KY,資產總額,"654,739","1,569,414"
6552 易華電,資產總額,"1,298,017","1,671,223"
6558 興能高,資產總額,"1,048,929","1,173,258"
6573 虹揚-KY,資產總額,"1,840,840","2,017,889"
6579 研揚,資產總額,"3,253,782","3,656,875"
6581 鋼聯,資產總額,"2,596,677","2,027,141"
6582 申豐,資產總額,"2,430,521","2,722,112"
6591 動力-KY,資產總額,"589,966","651,905"
6605 帝寶,資產總額,"24,278,690","26,335,565"
6625 必應,資產總額,"385,530","544,996"
6641 基士德-KY,資產總額,,"1,123,639"
6655 科定,資產總額,"1,652,751","1,870,130"
6666 羅麗芬-KY,資產總額,,"221,233"
6668 中揚光,資產總額,"66,012","213,152"
6669 緯穎,資產總額,"1,958,121","6,224,048"
6670 復盛應用,資產總額,"11,434,849","9,149,347"
6671 三能-KY,資產總額,,"1,976,736"
6672 騰輝電子-KY,資產總額,"4,472,677","4,340,820"
6674 鋐寶科技,資產總額,"2,146,709","1,977,932"
8011 台通,資產總額,"5,281,850","5,377,716"
8016 矽創,資產總額,"6,322,702","6,826,247"
8021 尖點,資產總額,"7,150,483","6,898,055"
8028 昇陽半導體,資產總額,"2,219,900","2,545,628"
8033 雷虎,資產總額,"1,830,313","1,615,299"
8039 台虹,資產總額,"12,182,784","11,878,707"
8046 南電,資產總額,"47,875,200","46,720,427"
8070 長華,資產總額,"14,340,471","13,965,685"
8072 陞泰,資產總額,"3,196,765","3,057,413"
8081 致新,資產總額,"5,426,890","5,348,153"
8101 華冠,資產總額,"15,536,475","13,233,169"
8103 瀚荃,資產總額,"3,888,311","3,674,795"
8104 錸寶,資產總額,"2,586,840","2,615,693"
8105 凌巨,資產總額,"11,118,831","13,164,495"
8110 華東,資產總額,"16,704,861","15,510,037"
8112 至上,資產總額,"14,337,489","15,118,381"
8114 振樺電,資產總額,"3,230,019","3,661,976"
8131 福懋科,資產總額,"10,529,469","10,916,244"
8150 南茂,資產總額,"34,647,113","33,017,867"
8163 達方,資產總額,"18,203,980","17,303,769"
8201 無敵,資產總額,"3,530,290","1,770,799"
8210 勤誠,資產總額,"4,577,309","4,626,588"
8213 志超,資產總額,"32,021,933","29,332,160"
8215 明基材,資產總額,"12,608,406","11,297,999"
8222 寶一,資產總額,"1,374,204","1,451,481"
8249 菱光,資產總額,"5,014,127","4,598,790"
8261 富鼎,資產總額,"2,664,299","1,620,788"
8271 宇瞻,資產總額,"4,105,690","3,902,845"
8341 日友,資產總額,"2,925,952","3,105,699"
8367 建新國際,資產總額,"3,693,788","4,244,881"
8374 羅昇,資產總額,"4,453,900","3,531,297"
8404 百和興業-KY,資產總額,"6,582,876","6,757,972"
8411 福貞-KY,資產總額,"8,523,107","9,282,408"
8422 可寧衛,資產總額,"5,208,674","5,805,327"
8427 基勝-KY,資產總額,"6,919,525","7,337,254"
8429 金麗-KY,資產總額,"7,035,056","8,386,278"
8442 威宏-KY,資產總額,"2,922,368","3,074,829"
8443 阿瘦,資產總額,"2,541,456","2,593,789"
8454 富邦媒,資產總額,"10,034,511","9,607,450"
8462 柏文,資產總額,"861,328","1,236,834"
8463 潤泰材,資產總額,"4,781,436","4,869,356"
8464 億豐,資產總額,"13,066,547","17,639,151"
8466 美吉吉-KY,資產總額,"3,173,422","2,844,118"
8467 波力-KY,資產總額,"2,325,343","2,575,576"
8473 山林水,資產總額,"9,227,502","9,433,234"
8478 東哥遊艇,資產總額,"2,179,894","2,874,303"
8480 泰昇-KY,資產總額,"938,803","979,268"
8481 政伸,資產總額,"1,355,862","1,350,307"
8482 商億-KY,資產總額,"3,466,573","3,607,284"
8488 吉源-KY,資產總額,"4,947,378","5,512,782"
8497 格威傳媒,資產總額,"687,101","616,198"
8499 鼎炫-KY,資產總額,"1,781,178","2,031,770"
8926 台汽電,資產總額,"15,576,115","14,930,295"
8940 新天地,資產總額,"1,812,920","1,599,983"
8996 高力,資產總額,"2,863,419","3,334,600"
9103 美德醫療-DR,資產總額,"3,321,160","3,614,048"
910322 康師傅-DR,資產總額,"291,371,703","278,447,840"
910482 聖馬丁-DR,資產總額,"5,582,692","5,422,633"
9105 泰金寶-DR,資產總額,"69,582,097","60,104,232"
910861 神州-DR,資產總額,"137,220,285","157,443,833"
9110 越南控-DR,資產總額,"6,728,147","5,863,791"
911608 明輝-DR,資產總額,"2,707,732","2,131,909"
911616 杜康-DR,資產總額,"12,080,358","9,442,943"
911622 泰聚亨-DR,資產總額,"8,789,326","6,622,747"
911868 同方友友-DR,資產總額,"7,724,806","7,340,549"
912000 晨訊科-DR,資產總額,"12,544,298","14,382,437"
912398 友佳-DR,資產總額,"8,290,102","8,311,879"
9136 巨騰-DR,資產總額,"65,820,086","65,456,089"
9157 陽光能源-DR,資產總額,"21,886,816","23,997,881"
9188 精熙-DR,資產總額,"5,279,632","5,097,986"
9802 鈺齊-KY,資產總額,"8,619,952","8,873,103"
9902 台火,資產總額,"1,306,640","1,289,108"
9904 寶成,資產總額,"273,041,945","280,623,919"
9905 大華,資產總額,"10,041,581","9,512,820"
9906 欣巴巴,資產總額,"3,484,986","3,262,683"
9907 統一實,資產總額,"50,328,819","44,253,362"
9908 大台北,資產總額,"14,525,094","14,721,816"
9910 豐泰,資產總額,"25,396,738","28,696,906"
9911 櫻花,資產總額,"6,081,283","6,179,305"
9912 偉聯,資產總額,"856,905","866,265"
9914 美利達,資產總額,"21,783,004","22,359,080"
9917 中保,資產總額,"19,899,052","20,272,157"
9918 欣天然,資產總額,"4,006,546","4,145,954"
9919 康那香,資產總額,"7,005,531","6,639,701"
9921 巨大,資產總額,"45,174,405","45,953,463"
9924 福興,資產總額,"6,893,044","7,352,431"
9925 新保,資產總額,"15,499,618","14,932,473"
9926 新海,資產總額,"4,834,679","5,093,498"
9927 泰銘,資產總額,"6,703,116","6,642,904"
9928 中視,資產總額,"4,611,433","4,404,641"
9929 秋雨,資產總額,"1,921,536","2,050,197"
9930 中聯資源,資產總額,"6,433,693","6,980,056"
9931 欣高,資產總額,"3,425,191","3,514,476"
9933 中鼎,資產總額,"56,883,348","60,230,586"
9934 成霖,資產總額,"16,691,420","15,995,886"
9935 慶豐富,資產總額,"3,476,425","3,512,415"
9937 全國,資產總額,"7,991,964","7,702,801"
9938 百和,資產總額,"14,359,066","15,871,397"
9939 宏全,資產總額,"29,196,966","29,117,620"
9940 信義,資產總額,"17,805,904","20,772,004"
9941 裕融,資產總額,"85,130,352","98,748,193"
9942 茂順,資產總額,"3,829,237","3,827,044"
9943 好樂迪,資產總額,"4,071,696","4,481,792"
9944 新麗,資產總額,"5,250,596","5,296,516"
9945 潤泰新,資產總額,"73,239,946","74,408,868"
9946 三發地產,資產總額,"12,426,546","11,069,465"
9955 佳龍,資產總額,"3,739,982","3,557,486"
9958 世紀鋼,資產總額,"6,169,744","6,351,124"
