公司,Data Field,2014/12/31,2015/12/31
6233 旺玖,資產總額,"1,197,184","1,112,051"
6234 高僑,資產總額,"2,843,380","2,988,739"
6236 康呈,資產總額,"351,086","336,038"
6237 驊訊,資產總額,"1,507,956","1,635,959"
6238 勝麗,資產總額,"646,277","1,744,814"
6240 松崗,資產總額,"819,208","793,360"
6241 易通展,資產總額,"338,804","290,955"
6242 立康,資產總額,"324,374","526,729"
6244 茂迪,資產總額,"27,337,935","33,484,783"
6245 立端,資產總額,"3,746,427","4,287,579"
6246 臺龍,資產總額,"1,517,789","872,478"
6247 淇譽電,資產總額,"1,467,514","1,504,787"
6248 沛波,資產總額,"448,121","611,305"
6259 百徽,資產總額,"1,107,067","1,082,382"
6261 久元,資產總額,"8,687,874","7,832,661"
6263 普萊德,資產總額,"1,365,542","1,391,077"
6264 富裔,資產總額,"2,511,376","2,766,891"
6265 方土昶,資產總額,"3,125,864","2,526,772"
6266 泰詠,資產總額,"1,853,660","2,039,150"
6270 倍微,資產總額,"1,875,855","1,676,004"
6274 台燿,資產總額,"11,324,356","10,807,408"
6275 元山,資產總額,"1,903,331","1,775,202"
6276 安鈦克,資產總額,"1,085,124","916,407"
6279 胡連,資產總額,"5,133,700","5,715,472"
6284 佳邦,資產總額,"6,310,739","5,885,449"
6287 元隆,資產總額,"1,425,385","1,412,808"
6290 良維,資產總額,"5,383,602","5,878,071"
6291 沛亨,資產總額,"239,331","201,446"
6292 迅德,資產總額,"1,488,652","1,579,708"
6294 智基,資產總額,"574,207","783,288"
6404 通訊-KY,資產總額,"1,664,766","1,754,642"
6411 晶焱,資產總額,"1,871,857","2,132,480"
6417 韋僑,資產總額,"721,276","891,343"
6418 詠昇,資產總額,"761,613","722,302"
6419 京晨科,資產總額,"482,017","462,350"
6425 易發,資產總額,"1,866,208","2,052,911"
6426 統新,資產總額,"758,658","736,285"
6432 今展科,資產總額,"635,469","808,505"
6435 大中,資產總額,"757,774","822,938"
6438 迅得,資產總額,"2,170,106","2,128,444"
6441 廣錠,資產總額,"659,134","614,586"
6446 藥華藥,資產總額,"1,658,813","1,040,599"
6457 紘康,資產總額,"461,270","615,106"
6461 益得,資產總額,"1,410,101","1,547,736"
6462 神盾,資產總額,"756,316","1,568,704"
6465 威潤,資產總額,"305,496","503,734"
6469 大樹,資產總額,"779,335","868,888"
6470 宇智,資產總額,"1,058,678","1,224,194"
6472 保瑞,資產總額,"1,038,463","868,294"
6482 弘煜科,資產總額,"246,603","348,822"
6485 點序,資產總額,"1,017,987","925,411"
6486 互動,資產總額,"1,815,965","1,906,697"
6488 環球晶,資產總額,"21,384,763","23,815,760"
6492 生華科,資產總額,"917,587","746,308"
6494 九齊,資產總額,"480,809","502,035"
6496 科懋,資產總額,"966,173","1,036,892"
6497 亞獅康-KY　,資產總額,"184,379","896,162"
6499 益安,資產總額,"342,165","897,848"
6506 雙邦,資產總額,"1,666,426","1,978,668"
6508 惠光,資產總額,"2,921,780","2,914,426"
6509 聚和,資產總額,"5,472,092","5,028,053"
6510 精測,資產總額,"1,252,718","1,783,095"
6512 啟發電,資產總額,"595,004","609,460"
6514 芮特-KY,資產總額,"569,402","709,428"
6516 勤崴國際,資產總額,"374,712","385,388"
6523 達爾膚,資產總額,"1,023,521","1,068,585"
6530 創威,資產總額,"454,101","483,715"
6532 瑞耘,資產總額,"475,444","459,857"
6535 順藥,資產總額,"740,015","569,900"
6538 倉和,資產總額,"1,670,090","1,820,695"
6542 隆中,資產總額,"647,814","866,912"
6547 高端疫苗,資產總額,"1,214,673","1,653,491"
6548 長科*,資產總額,"789,918","809,380"
6556 勝品,資產總額,"2,082,032","1,934,489"
6560 欣普羅,資產總額,"338,431","355,544"
6561 是方,資產總額,"1,190,686","1,380,386"
6568 宏觀,資產總額,"592,106","860,419"
6569 醫揚,資產總額,"379,410","496,336"
6570 維田,資產總額,"363,782","408,782"
6574 霈方,資產總額,"274,211","390,115"
6576 逸達,資產總額,"327,826","368,620"
6577 勁豐,資產總額,"987,664","1,041,739"
6578 達邦蛋白,資產總額,"716,622","729,946"
6589 台康生技,資產總額,"891,671","773,244"
6590 普鴻,資產總額,"243,854","256,632"
6593 台灣銘板,資產總額,"875,038","838,575"
6594 展匯科,資產總額,,"1,427"
6596 寬宏藝術,資產總額,"226,294","555,011"
6603 富強鑫,資產總額,"4,485,952","4,158,474"
6609 瀧澤科,資產總額,"3,529,121","3,723,820"
6612 奈米醫材,資產總額,"144,638","215,040"
6613 朋億,資產總額,"2,371,208","3,136,068"
6615 慧智,資產總額,"143,488","253,513"
6616 特昇-KY,資產總額,"360,990","333,170"
6624 萬年清,資產總額,"212,946","211,599"
6629 泰金-KY,資產總額,,"1,172,096"
6640 均華,資產總額,"1,104,819","1,190,490"
6642 富致,資產總額,"392,513","433,520"
6643 M31,資產總額,"247,219","335,115"
6649 台生材,資產總額,"57,317","89,991"
6654 天正國際,資產總額,"449,569","441,967"
6662 樂斯科,資產總額,"287,254","284,848"
6664 群翊,資產總額,"2,207,187","2,572,046"
6667 信紘科,資產總額,"621,074","814,837"
6679 鈺太,資產總額,"291,847","324,605"
6680 鑫創電子,資產總額,"87,492","215,191"
6683 雍智科技,資產總額,"511,006","751,522"
6803 崑鼎,資產總額,"7,235,483","7,656,114"
7402 邑錡,資產總額,"260,043","419,465"
8024 佑華,資產總額,"861,229","803,147"
8027 鈦昇,資產總額,"1,708,730","1,872,570"
8032 光菱,資產總額,"2,208,191","2,297,387"
8034 榮群,資產總額,"528,159","490,642"
8038 長園科,資產總額,"1,242,009","1,192,531"
8040 九暘,資產總額,"949,263","996,579"
8042 金山電,資產總額,"5,427,609","6,092,463"
8043 蜜望實,資產總額,"3,839,473","3,950,426"
8044 網家,資產總額,"6,415,394","9,956,881"
8047 星雲,資產總額,"675,859","676,400"
8048 德勝,資產總額,"945,303","1,179,438"
8049 晶采,資產總額,"1,628,506","1,694,914"
8050 廣積,資產總額,"3,672,624","3,952,267"
8054 安國,資產總額,"2,994,148","2,681,251"
8059 凱碩,資產總額,"1,632,298","1,432,206"
8064 東捷,資產總額,"4,895,392","4,902,032"
8066 來思達,資產總額,"1,285,752","1,632,654"
8067 志旭,資產總額,"720,121","664,512"
8068 全達,資產總額,"537,387","623,156"
8069 元太,資產總額,"38,953,852","33,425,226"
8071 能率網通,資產總額,"1,726,757","1,997,497"
8074 鉅橡,資產總額,"1,783,611","1,838,212"
8076 伍豐,資產總額,"6,782,728","7,258,000"
8077 洛碁,資產總額,"583,267","1,901,298"
8080 永利聯合,資產總額,"1,485,881","1,298,466"
8083 瑞穎,資產總額,"1,319,867","1,423,906"
8084 巨虹,資產總額,"1,105,007","1,319,186"
8085 福華,資產總額,"3,502,583","3,316,689"
8086 宏捷科,資產總額,"2,896,598","4,070,578"
8087 華鎂鑫,資產總額,"438,432","436,403"
8088 品安,資產總額,"1,152,018","1,061,933"
8091 翔名,資產總額,"1,792,215","3,680,003"
8092 建暐,資產總額,"766,293","771,345"
8093 保銳,資產總額,"837,339","731,848"
8096 擎亞,資產總額,"4,494,979","7,010,624"
8097 常珵,資產總額,"480,977","454,673"
8099 大世科,資產總額,"2,156,916","2,088,064"
8107 大億金茂,資產總額,"3,124,132","3,134,103"
8109 博大,資產總額,"2,103,314","2,485,970"
8111 立碁,資產總額,"1,933,938","1,746,004"
8121 越峰,資產總額,"6,678,750","5,740,065"
8147 正淩,資產總額,"640,123","905,684"
8155 博智,資產總額,"1,999,764","1,828,200"
8171 天宇,資產總額,"2,057,535","1,537,940"
8176 智捷,資產總額,"1,682,709","1,723,903"
8182 加高,資產總額,"4,181,458","4,207,671"
8183 精星,資產總額,"2,722,347","2,738,353"
8234 新漢,資產總額,"4,613,498","4,608,550"
8240 華宏,資產總額,"10,813,343","9,690,947"
8255 朋程,資產總額,"3,608,941","3,757,113"
8277 商丞,資產總額,"1,625,054","1,496,769"
8279 生展,資產總額,"565,761","815,518"
8287 英格爾,資產總額,"5,318,700","5,609,070"
8289 泰藝,資產總額,"2,183,531","2,056,950"
8291 尚茂,資產總額,"828,872","776,808"
8299 群聯,資產總額,"23,697,791","28,418,787"
8342 益張,資產總額,"1,409,886","1,506,918"
8349 恒耀,資產總額,"10,778,173","10,466,114"
8354 冠好,資產總額,"2,651,452","2,520,428"
8358 金居,資產總額,"5,136,839","4,966,310"
8383 千附,資產總額,"4,284,229","4,571,158"
8390 金益鼎,資產總額,"3,077,950","2,947,016"
8401 白紗科,資產總額,"1,585,950","1,576,011"
8403 盛弘,資產總額,"2,699,174","2,803,144"
8406 金可-KY,資產總額,"14,473,573","15,931,312"
8409 商之器,資產總額,"503,389","526,781"
8410 森田,資產總額,"1,736,852","1,544,810"
8415 大國鋼,資產總額,"12,755,901","13,852,445"
8416 實威,資產總額,"914,481","1,040,561"
8418 捷必勝-KY,資產總額,"5,630,654","5,010,807"
8420 明揚,資產總額,"940,334","944,138"
8421 旭源,資產總額,"1,870,382","1,911,361"
8423 保綠-KY,資產總額,"610,556","635,795"
8424 惠普,資產總額,"956,976","1,021,041"
8426 紅木-KY,資產總額,"1,612,255","1,551,885"
8431 匯鑽科,資產總額,"1,428,759","1,594,689"
8432 東生華,資產總額,"1,104,274","1,461,230"
8433 弘帆,資產總額,"1,530,369","1,831,925"
8435 鉅邁,資產總額,"891,954","899,619"
8436 大江,資產總額,"2,512,935","3,168,144"
8437 大地-KY,資產總額,"1,536,607","1,722,628"
8440 綠電,資產總額,"486,255","477,674"
8444 綠河-KY,資產總額,"3,109,314","4,160,212"
8446 華研,資產總額,"1,706,945","1,869,387"
8450 霹靂,資產總額,"1,754,153","2,224,079"
8455 大拓-KY,資產總額,"883,809","1,009,520"
8472 夠麻吉,資產總額,"979,878","1,041,779"
8476 台境,資產總額,"598,291","906,505"
8477 創業家,資產總額,"372,966","511,302"
8489 三貝德,資產總額,"308,940","421,734"
8905 裕國,資產總額,"4,945,079","4,387,824"
8906 花王,資產總額,"461,922","473,232"
8908 欣雄,資產總額,"3,285,667","3,503,381"
8913 全銓,資產總額,"1,784,583","1,876,069"
8916 光隆,資產總額,"5,806,731","6,049,953"
8917 欣泰,資產總額,"3,033,594","3,312,799"
8921 沈氏,資產總額,"1,061,343","1,016,022"
8923 時報,資產總額,"706,878","723,176"
8924 大田,資產總額,"3,743,218","3,688,106"
8927 北基,資產總額,"2,455,240","3,298,884"
8928 鉅明,資產總額,"1,747,482","1,743,469"
8929 富堡,資產總額,"1,323,847","1,310,292"
8930 青鋼,資產總額,"1,806,119","1,625,518"
8931 大汽電,資產總額,"2,889,367","2,782,094"
8932 宏大,資產總額,"1,338,943","1,395,149"
8933 愛地雅,資產總額,"5,562,274","6,265,134"
8934 衡平,資產總額,"943,409","982,397"
8935 邦泰,資產總額,"1,765,457","1,638,539"
8936 國統,資產總額,"8,629,253","11,289,565"
8937 合騏,資產總額,"887,922","887,808"
8938 明安,資產總額,"6,465,357","5,926,027"
8941 關中,資產總額,"1,598,095","1,749,700"
8942 森鉅,資產總額,"8,391,258","9,892,388"
911613 特藝-DR,資產總額,"5,069,751","4,123,706"
9949 琉園,資產總額,"933,271","845,071"
9950 萬國通,資產總額,"2,905,051","3,674,708"
9951 皇田,資產總額,"3,588,722","3,981,635"
9960 邁達康,資產總額,"721,786","714,268"
9962 有益,資產總額,"1,351,738","1,099,927"
