證券代碼,Data Field,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31
4706 大恭,現股當沖比重,0,0,1.47,0,0,0,0,0,0,4.26,0,0
4707 磐亞,月報酬率 %,9.07,0.3199,2.8693,5.3719,2.941,-4.2856,-3.4826,-0.7218,3.4271,0.81,1.4255,-0.4327
4707 磐亞,現股當沖比重,19.45,0,5.43,3.42,3.32,0.59,2.3,0,0,0,4.84,47.11
4711 永純,月報酬率 %,0.5248,12.5325,-1.3921,5.1763,-5.3691,-0.9455,-0.7159,0.7907,-2.0462,-5.7441,-0.2769,-3.0555
4711 永純,現股當沖比重,9.63,22.87,3.9,4.92,0,6.06,0,10.54,0,0,0,33.32
4712 南璋,月報酬率 %,-5.2756,76.3638,-12.3713,-2.6471,-9.0636,7.6414,-0.9258,-5.2957,-5.9211,-7.3427,-5.2829,-5.9761
4712 南璋,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4714 永捷,月報酬率 %,9.5683,44.1313,-10.4234,5.4545,-1.0344,-8.7108,-7.6335,13.2231,4.3797,2.4247,4.2254,2.365
4714 永捷,現股當沖比重,0,18.75,9.32,11.1,5.3,8.49,5.59,12.21,12.42,17.16,13.75,3.04
4716 大立,月報酬率 %,0.4424,-0.4402,7.9646,34.8361,45.8971,0,-0.8332,1.6804,-7.8513,8.6042,7.8226,-1.5686
4716 大立,現股當沖比重,16.02,1.07,4.62,10.88,9.68,4.05,5.94,6.53,19.37,21.05,2.21,0.98
4721 美琪瑪,月報酬率 %,-4.32,3.0099,6.1686,11.3151,18.4066,-4.1764,7.0218,-1.8101,6.7975,144.876,5.6697,2.1098
4721 美琪瑪,現股當沖比重,0.65,2.84,7.65,10.92,24.58,14.09,38.9,30.09,20.83,0,50.29,48.89
4726 永昕,月報酬率 %,-9.973,1.7966,9.1176,2.965,-5.89,-6.2588,-4.1543,1.3932,-3.206,-4.2589,-5.4365,-10.1044
4726 永昕,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4728 雙美,月報酬率 %,0.2392,0.716,-0.9479,-6.4595,2.3018,-0.625,-3.8994,-0.2617,-12.8611,-8.7349,-7.5908,-0.3572
4728 雙美,現股當沖比重,2.44,2.38,2.85,1.02,0,3.45,0,1.54,0,15.93,8.33,0
4729 熒茂,月報酬率 %,-3.5484,20.7356,-5.2633,6.1403,-4.4079,-2.8818,8.0118,-5.7693,2.3325,24.5013,-8.2381,13.9651
4729 熒茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4735 豪展,月報酬率 %,1.8156,-2.3318,1.8258,4.6898,0.9224,9.3996,4.0572,24.3118,-11.5616,0.2165,-5.0813,13.2119
4735 豪展,現股當沖比重,3.77,1.3,0.86,3.22,7.04,9.18,12.43,22.31,3.34,30.52,2.47,12.72
4736 泰博,月報酬率 %,-4.0358,1.4018,-0.9216,2.7908,-5.8823,-2.404,-7.586,8.209,2.4631,-5.0686,-5.3932,3.5629
4736 泰博,現股當沖比重,13.97,8.1,3.39,8.26,3.99,1.14,1.95,6.37,3.52,9.96,4.19,8.48
4741 泓瀚,月報酬率 %,-4.6843,-5.1727,2.6105,5.5064,11.2178,-0.4639,-6.145,-5.3117,-1.8554,8.1829,32.6088,1.0931
4741 泓瀚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4743 合一,月報酬率 %,3.9039,-0.8671,-5.977,3.411,-9.7452,-6.6446,-5.338,1.6919,0.5545,-4.9633,-5.4161,-5.7262
4743 合一,現股當沖比重,0,0,9.39,4.02,1.18,0,0,0,0,0,0,0
4744 皇將,月報酬率 %,0.6901,14.9534,4.607,-2.3833,17.1441,1.4951,7.9017,-1.9651,-11.7958,-9.3428,-4.4445,8.4304
4744 皇將,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4745 合富-KY,月報酬率 %,-5.9288,4.5169,-4.7237,4.2194,-6.4777,-1.8398,-0.441,-1.661,-9.3471,8.3388,-1.0832,5.9611
4745 合富-KY,現股當沖比重,0,23.54,3.97,0,0,2.8,0,0,0,15.43,11.11,0
4747 強生,月報酬率 %,-3.2894,-1.3606,1.5173,3.1252,-1.1857,-1.8664,0.8151,2.1564,-1.1111,5.6179,-0.9307,1.8792
4747 強生,現股當沖比重,0,0,0,0,0,0,0,0,0,2.32,0,0
4754 國碳科,月報酬率 %,-0.3574,-4.6595,-6.9547,4.2423,0.3876,-3.6679,-4.4089,-6.4988,-2.3569,1.8224,2.9834,-4.9827
4754 國碳科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4760 勤凱,月報酬率 %,0.127,22.4621,-1.3989,1.2612,5.3451,13.7438,-1.9922,2.2096,3.8359,0.8772,-0.1739,37.021
4760 勤凱,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4767 誠泰科技,月報酬率 %,0,0,0,0,0,0,0,0,0,0,55.3846,-25.7426
4767 誠泰科技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4803 VHQ-KY,月報酬率 %,-7.305,-3.2606,-9.2698,3.7151,0.2985,6.2501,-10.9245,-3.1447,-5.8212,-4.196,2.9197,0.0001
4803 VHQ-KY,現股當沖比重,17.12,15.44,15.81,3,12.83,13.88,3.41,6.92,14.49,9.75,25,22.88
4804 大略-KY,月報酬率 %,-23.2382,-1.3649,-2.5158,12.9032,-12.4571,-13.0549,-13.2134,-5.1903,-1.0068,-0.0002,-8.3821,-0.7446
4804 大略-KY,現股當沖比重,14.84,23.84,22.77,21.4,15.27,2.56,9.26,8.9,32.34,6.1,23.67,22.63
4806 昇華,月報酬率 %,-16.5932,13.0282,-1.791,-8.055,0.3306,14.8269,-23.3861,28.5397,23.2759,-16.783,-1.8488,3.5959
4806 昇華,現股當沖比重,0,0,0,0,0,0,5.38,32.13,39.92,45.36,32.15,12.46
4903 聯光通,月報酬率 %,6.7962,1.3634,23.4677,34.6245,1.7984,-9.7175,13.1115,-8.3045,-38.1131,11.4332,-15.0479,1.2881
4903 聯光通,現股當沖比重,34.14,13.24,27.28,23.47,38.15,23.46,48.25,38.55,0,33.91,43.06,36.93
4905 台聯電,月報酬率 %,8.292,2.1715,-0.783,8.5682,-7.5805,-5.1685,10.6635,-3.6403,10.0863,2.9897,14.1141,6.6665
4905 台聯電,現股當沖比重,0,0,0,2.08,0,0,0,0,1.4,4.53,0,2.53
4907 富宇,月報酬率 %,2.6315,10.2563,14.4185,11.382,39.4161,6.021,0.0001,-7.4072,-0.7999,2.1505,92.1052,5.6165
4907 富宇,現股當沖比重,0,0,0,0,0,0,4.17,2.78,0,2.49,0,18.27
4908 前鼎,月報酬率 %,0,2.4241,4.7336,4.8021,-4.3126,-2.5351,-4.046,10.5423,-0.0002,2.2922,9.6685,0.2518
4908 前鼎,現股當沖比重,5.33,0,3.89,0,4.58,0,0,14.23,6.48,8.76,19.1,7.83
4909 新復興,月報酬率 %,-2.7028,-0.463,2.0931,3.417,1.5417,-2.1692,-4.8783,0.6992,0.4767,-1.4635,-2.2278,-2.2787
4909 新復興,現股當沖比重,2.81,0,1.07,0,1.46,0,0,0,1.6,6.89,0,2.16
4911 德英,月報酬率 %,-3.9475,-0.2491,-2.1223,-1.1477,-11.0968,-9.2889,-3.6799,7.4751,-4.3277,-5.4929,-18.4615,7.9665
4911 德英,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4924 欣厚-KY,月報酬率 %,21.6377,-3.846,-10.0002,-0.111,0.111,-3.5557,26.7282,-10.0908,-2.1232,-4.6487,-1.6253,-5.9472
4924 欣厚-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4931 新盛力,月報酬率 %,0,0,0,0,0,-16.1539,9.1743,-13.9497,16.8989,-14.4104,13.2654,4.1442
4931 新盛力,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4933 友輝,月報酬率 %,-6.1964,0.6831,22.1721,22.0373,-15.4778,10.4131,-12.6829,-7.4488,-4.829,0.5352,4.2506,-1.7167
4933 友輝,現股當沖比重,0,6.94,19,12.15,3.38,17.45,0,6.78,3.48,0,1.46,5.99
4939 亞電,月報酬率 %,-2.3255,2.8573,5.9028,22.4043,28.125,6.9687,-3.2571,-5.3872,9.9644,16.1813,-7.7995,13.5951
4939 亞電,現股當沖比重,8.69,0,7.74,8.03,12.4,27.78,12.86,10.02,24.55,47.21,20.93,42.27
4944 兆遠,月報酬率 %,-7.9504,8.9066,14.1266,8.5776,3.5,7.2465,-17.4776,-3.3843,0.452,2.3622,54.945,7.8012
4944 兆遠,現股當沖比重,0,4.01,8.56,3.21,6.8,28.18,0,0,0,0,0,0
4946 辣椒,月報酬率 %,-0.3433,6.7239,-2.4234,-2.3177,-1.6951,-1.7243,50.7015,-7.7996,3.1567,-2.5702,10.8038,-2.381
4946 辣椒,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4947 昂寶-KY,月報酬率 %,0.2431,7.2814,-1.5837,2.9884,-8.7054,-7.0905,11.842,-2.1175,4.3268,7.1128,0.9112,-2.7087
4947 昂寶-KY,現股當沖比重,10.66,8.17,3.88,8.85,8.91,13.49,16.04,7.64,14.61,23.15,24.8,12.47
4950 牧東,月報酬率 %,5.7802,2.7323,-1.5957,3.7839,0.0001,4.1668,-0.25,-3.2582,4.7005,-0.5235,-3.421,2.4521
4950 牧東,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4953 緯軟,月報酬率 %,1.2315,7.5426,-1.3574,1.3759,9.5022,-6.4051,8.3885,-0.2038,-6.1225,28.1664,-7.9644,2.3075
4953 緯軟,現股當沖比重,0,2.5,10,0,7.08,6.74,6.72,0,0,8.49,4.5,8
4966 譜瑞-KY,月報酬率 %,-5.3446,-5.4977,1.2578,0.9317,8.4615,0.5674,-0.8464,6.4012,17.3796,11.6918,0.6236,1.343
4966 譜瑞-KY,現股當沖比重,7.42,7.81,9.58,11.22,10.77,12.74,19.77,30.75,21.33,46.31,21.36,22.46
4971 IET-KY,月報酬率 %,-14.1177,12.3287,0.3658,15.9172,-11.4255,-4.852,0.7464,9.0123,3.6192,-3.7989,-0.3483,-1.7483
4971 IET-KY,現股當沖比重,3.81,9.37,2.29,9.32,3.34,1.4,9.53,18.74,6.06,18.46,33.77,40.28
4972 湯石照明,月報酬率 %,0.1423,-1.9887,1.3042,-3.1474,4.579,-2.5425,-7.9711,1.2599,4.245,-2.1206,-1.6667,2.2035
4972 湯石照明,現股當沖比重,0,2.38,0,0,6.67,40.63,1.66,7.14,4.82,6.2,0,4.3
4973 廣穎,月報酬率 %,3.0023,-8.9687,-1.2314,0.2494,22.1394,-8.5539,-1.3362,-2.7088,-0.6962,-1.6889,1.3021,3.8562
4973 廣穎,現股當沖比重,3.23,0,0,0,5.38,5.92,4.35,10.41,2.78,1.59,0,1.69
4974 亞泰,月報酬率 %,-5.5865,0.2958,18.2891,7.2321,4.7675,2.1087,5.8694,4.2974,1.343,31.9063,-20.5564,-5.5449
4974 亞泰,現股當沖比重,0.57,3.22,10.39,0.96,8.41,19.82,7.04,13.59,10.97,0,11.76,13.18
4979 華星光,月報酬率 %,6.6882,7.3394,-1.5672,9.6962,-1.0554,-8.0001,-9.855,-3.0548,6.4676,-17.1338,11.4663,-6.4082
4979 華星光,現股當沖比重,26.49,19.5,15.21,6.98,11.77,18.52,20.41,18.19,16.6,4.33,47.59,14.68
4987 科誠,月報酬率 %,-0.8791,3.5476,7.7086,0.9941,-1.5745,6.9999,-4.86,2.9467,6.2976,28.8298,-2.3811,3.6586
4987 科誠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
4991 環宇-KY,月報酬率 %,-3.8346,-1.9938,-11.8936,0.0001,-15.7195,27.2919,-0.9935,12.709,-4.3025,12.4031,-7.5935,2.8745
4991 環宇-KY,現股當沖比重,7.05,1.41,1.2,12.03,10.42,15.95,14,21.18,4.06,6.68,10.25,14.48
4995 晶達,月報酬率 %,4.9655,0.3261,-0.1625,9.1205,8.9552,0.822,13.8586,-1.844,5.8374,1.5589,-2.0071,-5.5421
4995 晶達,現股當沖比重,3.03,0,10,0,0,18.42,4,0,46.34,1.92,3.92,0
5009 榮剛,月報酬率 %,5.0296,5.9155,11.7021,15,-15.5282,-3.6765,1.0178,1.5116,-0.0001,12.5608,-9.6628,-0.995
5009 榮剛,現股當沖比重,0.8,2.14,1.73,4.99,3.79,1.66,0.46,8.71,18.16,14.85,2.69,0
5011 久陽,月報酬率 %,-10.8106,8.4848,-7.2626,0.301,-2.1022,-2.1474,-1.254,1.27,5.0157,-6.2686,-3.8218,3.9733
5011 久陽,現股當沖比重,15.38,3.88,0,20,0,0,0,4.35,9.2,0,47.73,0
5013 強新,月報酬率 %,0.8694,-0.1724,3.4543,1.1685,6.2708,-0.6212,7.8124,-1.0145,-0.8811,6.9447,-4.6822,0.5265
5013 強新,現股當沖比重,4.83,2.71,0,0.6,0,0,36.1,0,0,16.05,0,5.61
5014 建錩,月報酬率 %,21.3116,7.4323,6.3941,78.3251,35.6354,-32.3829,-12.3493,17.1822,7.0379,-5.4798,-3.2228,18.1818
5014 建錩,現股當沖比重,9.2,0,1.1,0,22.76,25.36,14.59,31.04,18.85,59.96,49.55,24.04
5015 華祺,月報酬率 %,-5.2315,-1.4861,4.0946,3.1056,8.6347,1.4788,-0.9107,3.4926,-1.6162,11.7065,-2.1313,10.5264
5015 華祺,現股當沖比重,0,1.2,0,0,0,5.88,0,0,0,1.02,3.39,0
5016 松和,月報酬率 %,18.352,6.0125,-1.194,5.5892,-5.8654,0.7601,3.9217,0.0555,0.0001,5.4688,-4.0001,2.7777
5016 松和,現股當沖比重,3.74,4.44,3.37,1.49,0,0,3.03,7,0,5.97,7.97,0
5102 富強,月報酬率 %,1.087,0.3585,2.8569,0.6944,-0.3448,-0.692,-0.6969,0.0001,5.3865,3.8461,2.3568,1.3157
5102 富強,現股當沖比重,0,0,0,13,0,0,0,0,4.04,4.45,3.57,12.5
5201 凱衛,月報酬率 %,33.5561,-23.2501,-35.0163,-2.0051,-2.5574,-3.6746,-14.1689,8.8889,-7.8715,14.2405,-3.0471,7.1429
5201 凱衛,現股當沖比重,0,42.81,0,11.17,14.28,5.01,16.41,29.39,4.94,12.58,19.42,0.5
5202 力新,月報酬率 %,1.5578,51.227,6.4908,30.4762,-6.7152,-2.8171,-6.6023,-14.9999,-0.6083,2.0407,27.4001,-18.0533
5202 力新,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5205 中茂,月報酬率 %,-7.5001,-1.0811,-15.3005,13.2258,-25.9259,0,-20,32.2115,-25.0909,-20.3883,9.756,44.4444
5205 中茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5206 坤悅,月報酬率 %,-3.6362,-11.4316,5.2633,9.1667,4.6891,-0.6249,4.0883,-1.3092,0.9185,0.4587,1.6967,1.4598
5206 坤悅,現股當沖比重,7.79,0,0,6.38,4.89,24.39,8.55,0,0,0,0,52.08
5209 新鼎,月報酬率 %,-2.8914,2.9776,-2.1687,1.1083,2.0709,2.6253,0.9303,-0.4608,3.1458,7.0151,-4.111,14.6002
5209 新鼎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5210 寶碩,月報酬率 %,-7.0796,3.3333,0.1537,7.055,-1.576,-2.9114,2.6987,1.7517,-1.7215,0.7298,0.5797,0.1439
5210 寶碩,現股當沖比重,0,3.31,4.44,5.84,0.28,36.04,17.76,43.6,0,3.08,0,66.36
5211 蒙恬,月報酬率 %,-1.4923,0.2524,0.5037,12.2809,-6.2501,-3.3332,4.926,-0.8496,-2.439,0.75,-0.9925,-0.5014
5211 蒙恬,現股當沖比重,7.88,0,7.69,2.51,0,0,10.45,5.88,0,4.82,0,0
5212 凌網,月報酬率 %,2.6011,-3.6621,2.3392,14.5715,17.2067,0.6381,2.1142,11.18,-0.3769,-7.3078,3.1121,0.6035
5212 凌網,現股當沖比重,0,14.28,0,14.45,2.24,9.3,10.98,0,0,0,0,0
5213 亞昕,月報酬率 %,0.7753,-0.3846,-0.3861,8.1396,0.7167,-1.7793,0.3624,0,4.6298,0.3571,8.8965,6.5359
5213 亞昕,現股當沖比重,2.74,0,0,0,0,0,0,0,0,0,9.12,5.04
5220 萬達光電,月報酬率 %,-3.5985,1.9411,24.0935,0.3248,-4.7353,11.1453,3.3052,1.3713,2.2262,-10.5263,-3.6532,4.081
5220 萬達光電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5223 安力-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
5223 安力-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5227 立凱-KY,月報酬率 %,3.6219,-4.5595,-3.3441,-1.6475,-1.3401,-12.3938,-6.9768,-11.0418,1.6394,15.2072,21,-10.0826
5227 立凱-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5230 雷笛克光學,月報酬率 %,1.6687,16.667,-3.0304,-2.9017,-1.3793,1.7482,-0.8018,-5.7738,12.4168,19.811,-4.4293,-3.3985
5230 雷笛克光學,現股當沖比重,3.28,5.52,4.28,3.26,4.31,4.64,2.49,1.19,9.77,33.01,12.44,14.04
5245 智晶,月報酬率 %,-20.1439,9.009,-0.8267,-4.2325,20.6142,-11.2725,-7.3771,1.7696,22.9268,-10.7012,2.066,-4.0485
5245 智晶,現股當沖比重,9.03,16.34,2.27,9.06,21.01,0,7.03,21.18,20.9,6.59,18.02,8.22
5251 天鉞電,月報酬率 %,-0.3559,4.9999,-4.4216,1.0676,-2.9929,4.7187,30.8491,-6.4901,-12.8482,-0.693,-9.2497,-6.7309
5251 天鉞電,現股當沖比重,0,0,5.88,0,0,2.58,15.08,32.27,22.39,17.55,14.2,11.11
5263 智崴,月報酬率 %,-16.2843,14.7947,7.3986,-2.4443,-3.189,-9.4117,1.2985,31.7947,3.1953,5.3334,1.6275,-7.1174
5263 智崴,現股當沖比重,6.87,16.89,9.13,0,6.9,2.22,4.86,38.62,23.5,32.1,48.92,8.62
5272 笙科,月報酬率 %,-5.1282,7.5675,-4.1458,9.8298,3.1027,4.5139,-2.7686,-6.3783,6.4847,2.9517,-7.2247,8.7764
5272 笙科,現股當沖比重,0,11.51,5.91,3.49,16.02,9.74,7.27,6.22,43.92,14.81,21.5,15.55
5274 信驊,月報酬率 %,2.5272,1.3932,-13.425,19.1698,16.8033,2.8071,29.1812,-8.9431,3.846,-4.8434,7.1854,-2.6537
5274 信驊,現股當沖比重,25.16,19.16,10.89,17.56,11.5,19.06,38.94,31.89,27.23,28.8,27.56,20.93
5276 達輝-KY,月報酬率 %,-2.9544,8.4308,7.1274,19.7582,-9.7643,-7.0897,2.4095,-1.1764,-3.2468,0.2236,-1.3392,1.3574
5276 達輝-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5278 尚凡,月報酬率 %,-8.9965,7.9846,0.176,1.0544,2.9567,-20.608,22.9789,-3.1142,14.9998,9.3166,36.0793,-1.2524
5278 尚凡,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5281 大峽谷-KY,月報酬率 %,-4.7058,2.0575,-0.0001,0,-0.8067,-2.8454,-10.2509,4.4291,1.5783,8.8693,0.6111,26.3156
5281 大峽谷-KY,現股當沖比重,5.69,0,0,1.59,0,10.37,7.14,21.82,1.79,31.15,7.07,5.21
5287 數字,月報酬率 %,-0.9952,1.2564,-3.7221,0.5154,14.3589,1.1212,27.0511,-5.4101,-1.1609,4.348,-10.6061,15.6778
5287 數字,現股當沖比重,5.73,8.18,0,0,0,16.66,25.1,6.08,5.07,18.1,20.36,2.3
5289 宜鼎,月報酬率 %,2.561,2.2592,-4.6512,9.7561,7.2222,7.2538,0.4831,-7.5961,6.6598,18.8501,-4.8888,4.2056
5289 宜鼎,現股當沖比重,2.09,3.94,1.9,4.55,9.98,28.13,6.32,5.79,7.21,12.32,8.72,5.71
5291 邑昇,月報酬率 %,-0.7378,4.8325,0.7091,1.7605,-4.8441,-3.6364,27.17,-0.8902,-8.084,14.9836,-8.7818,1.2423
5291 邑昇,現股當沖比重,0,18.75,9.09,0,0,0,23.93,12.31,14.95,29.86,32.18,57.89
5299 杰力,月報酬率 %,1.8068,14.7489,-11.7334,70.9973,-1.802,0.9357,50.0892,14.7265,-4.7618,33.4515,2.4633,4.8565
5299 杰力,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5301 寶得利,月報酬率 %,0.365,-5.091,0.7664,-1.1407,-2.1155,-3.7328,-6.3265,-3.2679,-7.6575,-1.4635,-0.7426,-0.7481
5301 寶得利,現股當沖比重,0,18.6,28.94,3.1,24.59,35.32,0,29.63,0,28.99,15.79,1.62
5302 太欣,月報酬率 %,-16.7648,6.7136,0.0002,4.6357,0.0002,-4.747,38.2059,-16.1058,-11.1749,-1.4517,3.2733,1.1095
5302 太欣,現股當沖比重,10.5,21.66,0.99,3.63,7.94,4.94,0,6.39,16.97,9.12,17.36,0
5304 鼎創達,月報酬率 %,-0.9175,-7.4073,0.9999,25.2475,6.7195,16.6664,-21.2697,-8.0645,-6.5792,-4.2254,38.2356,-13.8298
5304 鼎創達,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5306 桂盟,月報酬率 %,-5.9361,10.1943,12.3349,6.2746,9.9632,-2.0134,-1.7122,3.1361,-0.0486,-4.8441,-4.3636,0.3802
5306 桂盟,現股當沖比重,1.46,2.55,5.9,2.31,1.66,6.32,6.26,19.43,7.02,7.04,0,6.39
5309 系統電,月報酬率 %,-14.4068,-0.495,3.98,3.3493,-6.9445,-9.9501,11.0498,-3.8807,-4.5549,0.3254,-2.0541,2.2074
5309 系統電,現股當沖比重,8.38,14.66,13.08,2.47,16.41,19.88,4.37,2.84,0,0,0,0
5310 天剛,月報酬率 %,-6.6382,14.2202,5.6225,17.11,-2.2724,-4.1527,-0.8666,1.3988,-4.4827,1.9855,-1.2389,1.7924
5310 天剛,現股當沖比重,36.43,2.17,5.5,7.78,1.35,6.61,0,7.56,0,1.03,0,11.22
5312 寶島科,月報酬率 %,5.2778,-1.5833,0.1341,3.0791,-3.6363,-1.2131,1.3641,-2.2882,3.9553,-4.3174,-4.6578,-3.3587
5312 寶島科,現股當沖比重,0,0,0,0,0,0,0,0,3.61,0,0,0
5314 世紀,月報酬率 %,-8.9641,10.0658,3.181,-0.9634,-0.7781,-4.3135,-16.8033,5.9113,-6.279,15.3845,11.8281,-2.6924
5314 世紀,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5315 光聯,月報酬率 %,-5.6338,-2.4251,2.677,3.1656,-0.9025,-11.4755,-4.1152,5.1501,-4.23,-5.9524,-12.4049,-9.2486
5315 光聯,現股當沖比重,11.83,14.2,1.28,2.3,0.95,6.91,22.83,6.62,14.28,13.84,3.51,7.35
5317 凱美,月報酬率 %,-1.6713,-8.7819,-1.5528,-1.5772,-2.8845,85.4789,-7.4732,7.8846,-0.1781,8.2143,1.9804,8.738
5317 凱美,現股當沖比重,0,0,6.15,7.66,3.84,0,8.95,21.74,39.56,36.9,11.51,35.3
5321 友銓,月報酬率 %,-19.8896,-1.3794,4.5454,-4.1805,-3.4904,20.2531,5.1129,-5.5792,-6.212,-4.5235,-22.5042,-1.5283
5321 友銓,現股當沖比重,0,0,0,0,5.87,17.26,50,27.37,64.29,49.6,58.24,33.74
5324 士開,月報酬率 %,-1.6951,4.3103,-2.066,5.0631,-4.8194,-0.4219,-2.5426,0,-4.3478,-7.2727,0.4901,-0.4878
5324 士開,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5328 華容,月報酬率 %,2.0636,4.9765,20.8889,0.6127,5.3591,6.0115,-8.1787,3.9191,-2.2857,3.596,-3.5169,39.7329
5328 華容,現股當沖比重,0,4.84,7.21,0,11.4,8.39,2.4,4.76,6.53,21.06,3.87,31.37
5340 建榮,月報酬率 %,-1.5749,1.0001,7.1286,62.107,-2.3946,-16.7058,2.1039,-0.2747,4.821,28.1207,2.564,21.4997
5340 建榮,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5344 立衛,月報酬率 %,1.2914,2.7321,1.4184,26.7481,6.3446,-9.2087,11.4287,-1.4101,-1.1704,-11.4473,6.2406,-8.3916
5344 立衛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5345 天揚,月報酬率 %,-1.3095,2.1712,-7.717,3.736,1.8008,-2.2405,-3.257,2.2445,-0.7317,-6.8794,5.5413,-2.8748
5345 天揚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5347 世界,月報酬率 %,-6.6769,-6.489,0.1781,7.8153,-4.7775,-0.3457,-1.5625,5.82,-0.5767,-3.7102,-3.8532,9.1604
5347 世界,現股當沖比重,2.28,10.32,0.24,1.96,1.14,4.89,2.76,5.72,3.16,4.25,7.93,9.11
5348 系通,月報酬率 %,-0.3773,4.1668,-9.4545,16.6666,-12.2204,-8.0392,6.1834,0.6023,-15.5689,2.8369,6.8965,-12.043
5348 系通,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5349 先豐,月報酬率 %,-2.5557,1.3114,-2.9126,7.1665,-6.5318,-7.6538,-0.1801,4.3322,-1.4146,-12.8206,3.7815,5.2632
5349 先豐,現股當沖比重,6.7,9.23,1.56,4.76,3.87,7.68,12.85,8.05,4.48,5.97,9.19,26.26
5351 鈺創,月報酬率 %,-2.4694,5.4852,-1.2,2.8341,-3.5432,-0.4084,-0.4097,-4.1151,2.1461,0.8403,2.5,36.179
5351 鈺創,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5353 台林,月報酬率 %,-3.2711,-0.4831,4.8545,1.3888,5.4796,-1.7317,-0.0002,-2.2027,5.6013,2.2123,4.7619,1.7939
5353 台林,現股當沖比重,0,0,0,0,3.03,7.15,12.9,3.24,0.56,1.82,0,32.16
5355 佳總,月報酬率 %,-2.963,1.832,10.1949,8.2993,-5.4021,-3.3199,-0.8241,-0.9695,-6.9931,17.2933,-0.0001,3.7181
5355 佳總,現股當沖比重,0,0.65,0,0.23,0.87,0,1.49,4.84,0,6.14,0,3.89
5356 協益,月報酬率 %,0.3791,9.8115,2.1762,2.0179,2.198,-0.8601,3.6877,5.0208,-3.1368,20.358,-5.9479,-3.3596
5356 協益,現股當沖比重,3.39,10.08,3.53,1.29,1.69,2.75,1.64,3.24,1.2,25.6,6.61,15.05
5364 力麗店,月報酬率 %,-10.0878,-0.0001,3.1707,16.7849,-6.8823,-0.4348,-1.31,2.2126,2.0262,0.2216,-1.9912,1.58
5364 力麗店,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5371 中光電,月報酬率 %,3.9753,-0.2942,0.7374,26.9401,2.8836,-4.0359,-5.3739,2.7162,0.4948,-4.1831,-2.8649,1.4046
5371 中光電,現股當沖比重,1.52,0,0.15,10.07,2.88,5.98,0.82,0.19,0.35,8.27,3.27,3.76
5381 合正,月報酬率 %,0.5713,2.2729,12.7779,2.9559,31.5791,5.8181,-3.7801,26.7857,53.5212,6.2385,-5.354,-8.5766
5381 合正,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5383 金利,月報酬率 %,-8.0664,1.2902,1.9107,13.1249,1.8783,-7.9176,-11.6608,3.8667,3.8511,-2.3485,12.0252,6.7797
5383 金利,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5386 青雲,月報酬率 %,10.993,39.9361,55.9362,-58.9312,28.164,15.9946,-11.5106,7.9753,-6.2503,-6.3887,3.264,-3.8794
5386 青雲,現股當沖比重,13.61,0,0,0,0,14.56,6.4,47.61,24.88,20,5.39,0
