證券代碼,Data Field,2015/7/31,2015/8/31,2015/9/30,2015/10/30,2015/11/30,2015/12/31,2016/1/30,2016/2/26,2016/3/31,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31
4506 崇友,月報酬率 %,-22.4806,39.2774,15.0518,-4.2104,-9.7333,-14.9565,0.2045,9.5919,0.5586,-0.3705,6.1337,2.9772,9.3631,25.2875
4506 崇友,現股當沖比重,5.35,11.52,11.29,9.45,3.89,0,1.03,1.52,0,2.58,0,1.51,3.09,1.68
4510 高鋒,月報酬率 %,-10.3536,-10.1847,2.0408,8.0002,2.7778,-9.6097,-3.9868,5.5365,12.1313,0.2924,-5.5395,13.8889,2.0082,5.5554
4510 高鋒,現股當沖比重,0,0,0,0,0,0,0,0,6.02,4.45,0,0,0,7.48
4513 福裕,月報酬率 %,-3.7558,-12.1951,14.4443,7.7669,-4.054,-6.1033,0,1,1.9798,-0.971,-7.2549,-4.5454,6.2015,12.211
4513 福裕,現股當沖比重,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0
4523 永彰,月報酬率 %,-15.75,-30.5555,12.0002,8.7914,-9.0909,-5.2778,-1.7596,13.1344,35.6203,-11.4788,-12.7471,-1.2596,-1.7884,4.462
4523 永彰,現股當沖比重,0,0,0,0,0,0,0,1.06,23.38,9.47,11.06,7.14,1.67,4.84
4527 方土霖,月報酬率 %,-6.0673,-12.0172,-0.4878,8.8235,2.7027,4.3859,-1.2604,5.9574,4.8191,-4.9809,1.4113,4.1455,3.6886,0
4527 方土霖,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528 江興鍛,月報酬率 %,-29.7006,8.0342,0.4746,5.6695,-13.5619,-4.4828,1.083,-0.3571,-4.3009,-4.3071,0.1956,1.5624,-5.5769,-1.936
4528 江興鍛,現股當沖比重,17.88,28.57,21.74,18.34,10.3,12.5,4.19,5.88,4.77,2.18,3.47,5.48,3.12,0.91
4529 淳紳,月報酬率 %,7.3468,-10.6467,158.298,89.7853,-10.5902,-11.3592,-25.9583,26.9233,6.0606,-14.7253,-1.2888,5.3524,3.0977,-9.7358
4529 淳紳,現股當沖比重,0,0,0,0,0,0,0,0,5.12,10.63,17,9.81,4.38,8.44
4530 宏易,月報酬率 %,-22.7359,-5.2369,10.0001,1.4354,15.5659,-1.4285,-5.5901,-0.8771,-0.4427,-9.3334,2.9411,9.0476,-13.9738,-14.2132
4530 宏易,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533 協易機,月報酬率 %,-4.3104,-3.1533,3.7211,4.4841,-0.0001,3.0043,-1.6665,7.6271,21.2598,-12.987,-0.3731,5.9927,-1.4135,11.4658
4533 協易機,現股當沖比重,0,0,0,0,0,0,0,0,5.59,4.11,4.21,5.16,0.84,13.92
4534 慶騰,月報酬率 %,-14.8741,-0.0001,-0.9131,-3.2259,-3.3334,-0.4926,0.9902,27.451,24.2309,65.6344,12.5233,17.1096,23.0826,-21.3286
4534 慶騰,現股當沖比重,0,0,0,0,0,0,0,0.46,5.74,0,15.63,17.67,19.15,16.11
4535 至興,月報酬率 %,2.2734,-4.4614,2.164,2.4525,-5.8759,1.2716,-0.1142,-1.2572,4.1668,-2.4446,-5.8088,-0.9673,1.8877,7.4779
4535 至興,現股當沖比重,0,0,0,0,0,0,0,7.41,6.78,1.8,10.75,2.34,0,2.98
4538 大詠城,月報酬率 %,3.0993,-8.1899,3.4242,-2.7028,-1.3889,-8.4507,-0.2308,0,1.7734,9.0909,0.6944,5.793,4.4566,-4.5161
4538 大詠城,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541 晟田,月報酬率 %,-16.4523,-13.4374,12.9631,3.4424,10.3011,-4.5976,-8.1325,8.6886,-0.1509,8.4593,-4.8747,-4.539,2.9142,-2.4381
4541 晟田,現股當沖比重,0,0,0,0,0,0,0,0,0,12.33,7.43,0,0,1.3
4542 科嶠,月報酬率 %,-14.1982,-26.7894,25.9779,-4.2129,-6.9446,-3.9801,-5.6995,-0.2747,0.8266,-3.5518,4.816,-2.7028,-9.1667,6.6636
4542 科嶠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543 萬在,月報酬率 %,2.3426,-3.8798,0,-4.2289,8.5713,-4.306,-15.0002,0.5882,10.7692,1.7363,-10.2389,-8.7451,-2.9141,7.9009
4543 萬在,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549 桓達,月報酬率 %,-5.1793,-32.501,10.2805,-6.0534,5.67,-9.0242,-13.673,9.9379,-7.2032,6.2405,0.2866,6.2858,2.8227,33.7931
4549 桓達,現股當沖比重,13.04,0,0,0,0,0,0,0,0,0,1.27,1.47,0,20.31
4550 長佳,月報酬率 %,-0.9976,1.5115,24.8135,-6.8894,3.8116,-14.9028,-3.0457,3.9266,6.549,-1.1821,-1.4355,2.4272,6.6348,11.1108
4550 長佳,現股當沖比重,0,0,0,0,0,0,0,0,0,0,8.6,0,0,5.16
4554 橙的,月報酬率 %,-25.4807,-22.5806,-3.317,16.3592,-6.652,2.6822,-11.5918,7.0978,13.4508,2.179,15.703,-5.2841,4.8684,44.9998
4554 橙的,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556 旭然,月報酬率 %,-19.9349,-4.9965,4.8148,2.4735,14.4827,8.7501,-5.4598,0.3039,6.3636,-2.8491,-0.2933,4.4119,-1.5494,-3.1483
4556 旭然,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561 健椿,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561 健椿,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563 百德,月報酬率 %,0,0,0,0,0,0,0,0,0,0,36.5522,-16.3844,-0.2613,2.2929
4563 百德,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568 科際精密,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568 科際精密,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609 唐鋒,月報酬率 %,-26.5593,-0.5481,7.4378,18.0771,6.2975,-19.5097,-9.391,9.2437,3.5899,-9.7772,4.1152,8.1688,-3.4106,-0.6304
4609 唐鋒,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702 中美實,月報酬率 %,-5.8825,-10.2677,8.9552,12.7853,8.907,-15.4905,-8.0357,7.2816,-6.7874,-4.8544,-8.1632,-1.2221,5.062,-4.925
4702 中美實,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706 大恭,月報酬率 %,-4.2625,-2.7397,1.0564,5.2265,-0.9934,-0.0001,4.0132,4.5016,11.0769,5.2631,-3.6839,9.2896,9.9476,-1.1904
4706 大恭,現股當沖比重,0,0,0,0,0,0,0,0,10.79,4.31,0,3.12,0,1.39
4707 磐亞,月報酬率 %,-15.4096,1.4213,3.5668,7.5031,1.3732,-4.6276,-3.7867,1.2301,2.1871,1.6645,-2.573,0.7205,1.0725,7.4454
4707 磐亞,現股當沖比重,0,0,0,0,0,0,0,0,1.68,2,0,0,0,0
4711 永純,月報酬率 %,-2.0931,-13.7406,1.7697,2.6085,1.6948,0.4166,-2.0747,2.5424,5.3719,0.3922,14.0627,-2.7398,7.1821,17.2413
4711 永純,現股當沖比重,0,0,0,0,0,0,0,7.96,0,0,0,0,0,0.96
4712 南璋,月報酬率 %,-20.2985,-10.3621,-6.6853,19.4029,-1.3754,-4.6895,19.4149,-2.0044,-12.3864,18.1581,-9.6597,-3.4023,-5.1573,-9.5492
4712 南璋,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714 永捷,月報酬率 %,-10.5487,-21.5998,6.1729,6.3954,-7.7597,-3.1991,-0.6118,5.2955,3.5088,-7.0057,5.1033,5.7804,8.9617,0.8849
4714 永捷,現股當沖比重,0,0,0,0,0,0,0,6.21,0,0,0,0,6.93,0
4716 大立,月報酬率 %,-5.7269,-8.4292,2.9093,13.6126,-10.5991,-4.2268,-0.4303,3.6757,7.4035,-2.9127,-3.5,5.6993,6.3724,27.9736
4716 大立,現股當沖比重,0,0,0,0,0,0,0,0,2.24,2.27,0,3.7,11.78,11.94
4721 美琪瑪,月報酬率 %,-4.762,-10.4999,11.6297,6.4515,34.0908,-8.2865,-9.651,5.6818,14.1934,35.5934,3.1944,6.5951,-5.9343,-4.4294
4721 美琪瑪,現股當沖比重,0,0,0,0,0,0,0,0.79,11.01,25.87,6.93,16.47,12.51,6.75
4726 永昕,月報酬率 %,-6.2901,-38.0822,69.9117,-0.7814,46.4567,-13.6202,-6.6391,-1.1113,27.8652,-16.5204,5.263,7.1996,-16.6975,-6.719
4726 永昕,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728 雙美,月報酬率 %,-4.9281,3.4777,18.6295,1.8053,4.6101,9.3219,20,8.1397,7.0489,-7.143,8.5336,16.2792,-6.0954,-8.1137
4728 雙美,現股當沖比重,0,0,0,0,0,0,0,8.68,13.24,1.57,13.17,17.58,6.85,2.06
4729 熒茂,月報酬率 %,-11.3432,-21.2122,-1.7094,13.0434,-7.6922,5.0001,-9.9207,4.4052,9.7046,-8.4616,-3.7814,13.537,-3.4613,28.6851
4729 熒茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735 豪展,月報酬率 %,-9.6662,-14.6067,6.0526,12.9032,46.1537,5.7143,8.3926,-8.6615,-13.7933,-8.8334,17.916,-0.4651,10.9246,-0.5822
4735 豪展,現股當沖比重,0,0,0,0,0,0,0,0,0,3.79,5.66,5.24,2.77,4.63
4736 泰博,月報酬率 %,-2.621,7.2256,22.9109,5.592,18.8992,-7.4236,-6.5094,15.0354,-3.0703,14.9323,25.9841,-6.25,-5.6666,-7.5888
4736 泰博,現股當沖比重,13.2,0.44,9.77,7.84,0,0,0,5.23,2.34,12.38,20.66,2.89,8.71,7.31
4741 泓瀚,月報酬率 %,-13.5829,9.1733,-13.1358,3.9023,-1.8778,28.389,0.9815,-8.7218,7.8168,6.2499,2.3528,14.9424,-6.0002,-11.6227
4741 泓瀚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743 合一,月報酬率 %,-5.8612,-18.5465,23.5494,3.5913,1.7333,2.3591,-11.6518,-2.8986,7.4627,-14.7221,-2.7688,0.1675,37.7926,-12.864
4743 合一,現股當沖比重,12.48,13.15,25.93,9.79,16.83,7.65,0,0,0,0,0,0,0,0
4744 皇將,月報酬率 %,-18.717,-23.6492,4.0633,-4.5714,201.6967,32.6498,-0.9725,-6.8244,-18.9458,5.0017,-2.5406,1.8575,21.561,22.5663
4744 皇將,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745 合富-KY,月報酬率 %,-8.9271,-26.6867,14.3149,28.4437,-5.2924,-15.4412,-6.7825,6.5299,20.8407,-1.5941,-5.4493,11.3709,-0.5595,-13.6426
4745 合富-KY,現股當沖比重,0,0,0,0,0,0,0,4.76,9.52,0.95,8.12,6.05,3.88,4.9
4747 強生,月報酬率 %,-9.6459,-7.4324,24.2336,-3.6428,29.0244,-19.6597,-3.6471,7.9365,0.5657,-12.7109,5.2835,-0.1495,-0.5127,-0.7732
4747 強生,現股當沖比重,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0
4754 國碳科,月報酬率 %,-0.5924,-6.8553,-4,-4.2083,17.4422,-6.4444,18.765,2.4333,2.2452,12.9857,-2.9578,6.9086,9.9159,14.3451
4754 國碳科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760 勤凱,月報酬率 %,0,0,0,-12.7391,-0.5979,29.7743,-28.3122,0,-4.472,-0.7331,0.284,-2.5497,-8.3141,13.7917
4760 勤凱,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767 誠泰科技,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767 誠泰科技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803 VHQ-KY,月報酬率 %,0,0,0,0,0,72.0932,-9.7971,8.6141,8.276,11.4649,-2,-7.5801,-13.5646,23.1208
4803 VHQ-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,21.34,12.5,15.27,11.85,18.45
4804 大略-KY,月報酬率 %,3.1915,-0.4123,1.4493,0.204,37.4747,69.5117,-15.1078,6.7796,11.1113,-12.1427,2.0326,-7.1713,8.5836,20.2553
4804 大略-KY,現股當沖比重,0,0,0,0,0,0,23.71,17.65,14.95,5.61,7.68,5.33,0,4.31
4806 昇華,月報酬率 %,12.9167,-11.4392,-2.1249,7.2797,1.9842,14.7782,-5.7562,3.6044,-20.5357,8.0897,-8.9397,-9.1476,1.1523,-4.0507
4806 昇華,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903 聯光通,月報酬率 %,-10.1697,-1.4032,-0.4952,0.4975,15.8416,-2.1369,7.4235,-2.4389,17.9166,6.7137,-1.6554,-6.734,-6.1372,85.9461
4903 聯光通,現股當沖比重,0,0,0,0,0,0,0,0.81,5.19,10.97,9.07,3.7,0,0
4905 台聯電,月報酬率 %,-3.7383,-34.1752,15.5222,5.8139,-1.0991,16.1728,3.932,13.7013,-3.7771,-6.542,3.4,-5.8029,3.5998,-2.2496
4905 台聯電,現股當沖比重,0,0,0,0,0,0,0,2.28,0,2.86,5.26,0,0,0
4907 富宇,月報酬率 %,-6.7616,-1.9082,-2.73,-4.8388,-6.3559,5.8824,-4.7007,-5.8297,7.6189,-6.6372,-8.0568,-2.7835,-3.3934,-3.4029
4907 富宇,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908 前鼎,月報酬率 %,-21.3675,-4.1279,13.8364,21.547,-14.5456,-2.3938,-5.4494,10.3747,4.9608,-10.6965,-1.95,-0.5681,6.8571,-3.7296
4908 前鼎,現股當沖比重,0,0,0,0,0,0,0,4.52,0,0,24.17,0,11.51,0.64
4909 新復興,月報酬率 %,-16.2895,-6.9053,4.9453,16.2305,1.3515,-0.6666,1.3422,10.3754,3.1999,-8.5272,5.7205,-2.4048,2.2249,1.9068
4909 新復興,現股當沖比重,0,0,0,0,0,0,0,0,0.56,4.67,0.81,6.16,3.28,7.78
4911 德英,月報酬率 %,6.209,-2.3707,38.0193,-1.8518,3.7737,-5.6818,-11.2048,9.7694,63.1642,-12.4999,9.9566,-9.4487,-8.261,-8.9099
4911 德英,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924 欣厚-KY,月報酬率 %,-72.374,-46.0077,-14.5071,11.5321,-1.034,19.2536,-4.8811,-5.9211,-10.07,-0.1557,-4.6729,-2.7778,0.5041,5.6853
4924 欣厚-KY,現股當沖比重,0,0,0,0,0,0,0,17.21,0,0,0,10.1,15.87,0
4931 新盛力,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931 新盛力,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933 友輝,月報酬率 %,-17.9662,-9.5041,34.2692,-6.1339,2.3762,-7.3501,-9.8119,6.4815,14.1307,-15.4285,-3.1533,2.7907,3.846,3.0501
4933 友輝,現股當沖比重,0,0,0,0,0,0,0,3.58,13.18,0,0,0.76,0,0
4939 亞電,月報酬率 %,-12.8345,-18.8562,6.3968,7.2392,-10.1832,-0.6369,-3.8461,-3.8667,2.9126,-8.0864,-1.613,-5.3653,-2.8347,10.0488
4939 亞電,現股當沖比重,0,0,0,0,0,0,0,0,0,10.01,12.22,16.21,0.97,24.32
4944 兆遠,月報酬率 %,-33.9059,-18.8754,7.4256,18.4331,-10.895,5.2404,-12.8632,3.8095,-12.844,-8.316,-13.8919,0,1.0668,-4.3535
4944 兆遠,現股當沖比重,0,0,0,0,0,0,0,7.46,5.7,0.65,4.83,15.54,2.24,10.57
4946 辣椒,月報酬率 %,-26.679,-13.9951,-2.6628,26.5958,-19.5681,10.2982,-8.2543,-3.8348,10.4295,-13.6112,-1.2862,2.443,-2.7027,5.8825
4946 辣椒,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947 昂寶-KY,月報酬率 %,-16.0765,-11.8636,18.1821,14.0468,26.6863,1.3888,11.1872,-13.9631,-13.1267,-6.3186,17.8886,5.4726,17.6888,9.8966
4947 昂寶-KY,現股當沖比重,4.34,13.81,9.57,21.15,16.61,25.1,21.51,15.33,13.38,3.23,9.16,7.77,14.59,19.79
4950 牧東,月報酬率 %,-13.6661,2.2614,-2.2113,-3.112,0.802,-5.3049,0.8406,2.7778,-19.4595,-2.3489,24.7424,-14.6005,-5.8065,19.4738
4950 牧東,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953 緯軟,月報酬率 %,-19.0121,-13.1048,9.8593,5.9832,-14.5161,-0.7079,-5.9382,7.8283,-4.9182,0.4929,-3.1862,1.0128,9.5238,8.009
4953 緯軟,現股當沖比重,0,0,0,0,0,0,0,3.75,0,0,0,0,0,8.46
4966 譜瑞-KY,月報酬率 %,-26.25,-14.1917,8.108,4.5834,-11.3546,-0.899,22.4488,13.8889,3.7399,-5.9561,9.6667,-6.839,-7.6672,10.9765
4966 譜瑞-KY,現股當沖比重,13.87,20.04,17.24,20.2,7.1,9.17,19.07,23.95,23.53,26.99,16.3,9.92,13.49,15.54
4971 IET-KY,月報酬率 %,-1.0401,-5.374,42.3132,1.3215,4.3479,8.3331,-5.7691,13.8775,-2.1505,-2.9305,-20.0002,-2.8303,16.3747,-7.5893
4971 IET-KY,現股當沖比重,0,0,0,15.94,26.3,17.39,12.02,17.24,21.4,11.99,14.26,21.14,5.85,9.3
4972 湯石照明,月報酬率 %,-0.036,1.0413,4.271,10.0283,-1.9255,-6.4138,0.1397,8.1004,9.3025,1.3002,1.2835,-2.5345,2.558,-1.7589
4972 湯石照明,現股當沖比重,0,0,0,0,0,0,0,8.88,0,6.79,4.16,0,0,0
4973 廣穎,月報酬率 %,-19.0724,-0.6367,32.191,-12.6004,-0.3069,4.3078,-15.3393,5.9234,12.4999,-3.8012,43.465,0.8474,0.6303,8.924
4973 廣穎,現股當沖比重,0,0,0,0,0,0,0,2.43,6.52,0,10.97,5.59,12.51,2.78
4974 亞泰,月報酬率 %,-11.212,-3.5668,1.7809,13.0552,-6.5478,-5.4778,2.4258,-5.3947,-2.2251,-8.3926,-10.8696,6.446,16.3224,6.1163
4974 亞泰,現股當沖比重,0,0,0,0,0,0,0,4.17,0,1.05,23.3,4.67,13.11,2.48
4979 華星光,月報酬率 %,-28.9358,4.1806,26.0434,20.927,-15.0055,-1.9329,-1.8397,4.9531,-8.4182,-21.0305,-1.2345,-5.8155,-7.8234,-13.493
4979 華星光,現股當沖比重,17.66,26.4,0,22.17,11,14.59,16.55,11.24,8.38,10.75,16.29,9.78,12.33,13.02
4987 科誠,月報酬率 %,-7.9893,-4.2857,0.1492,10.2831,9.4597,-15.3085,-5.102,4.455,0,-12.2058,-4.02,1.7452,-0.5145,-3.6784
4987 科誠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991 環宇-KY,月報酬率 %,-20.853,-3.9731,18.476,21.7041,-8.0581,7.9022,3.8615,-1.1537,18.9365,-4.2527,8.3143,-5.0473,-3.5437,-9.8737
4991 環宇-KY,現股當沖比重,11.45,13,10.86,11.25,11.72,7.04,12.87,4.55,7.99,2.64,1.64,0.48,6.12,0.84
4995 晶達,月報酬率 %,4.8862,-1.5113,-0.8951,3.7421,-3.7314,2.067,-1.8987,2.3225,2.0177,-2.7195,-7.7508,-3.0304,-1.3255,-4.9536
4995 晶達,現股當沖比重,0,0,0,0,0,0,0,0,0,16.67,15.63,0,5,0
5009 榮剛,月報酬率 %,-19.5417,-2.7864,8.2804,1.4707,1.4491,2.5713,-5.2925,7.6471,-2.1858,-1.3967,-9.6316,3.4483,5.4417,7.1208
5009 榮剛,現股當沖比重,5.87,6.88,4.33,4.62,6.52,17.17,0.71,6.44,0.85,1.33,0.68,1.54,0.59,3.6
5011 久陽,月報酬率 %,-6.8549,-5.4112,5.9496,16.1179,-0.1977,-2.1783,-4.4533,9.7457,-0.0002,-13.4525,-6.3205,-6.0239,0.5846,4.1886
5011 久陽,現股當沖比重,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
5013 強新,月報酬率 %,-13.283,-1.9152,-3.6067,6.8028,0.6369,7.5951,-1.7647,6.8862,-2.241,4.0115,12.6722,9.5356,18.3038,-1.9968
5013 強新,現股當沖比重,0,0,0,0,0,0,0,0.65,0,2.49,0,0,0.98,0
5014 建錩,月報酬率 %,-21.4857,8.4579,13.9167,2.5188,-14.3737,-2.439,1.3234,4.7897,-5.8171,5.2942,-5.1678,1.7673,11.5775,-7.9117
5014 建錩,現股當沖比重,0,0,0,0,0,0,0,2.41,0,2.51,0,3.01,4.64,4.35
5015 華祺,月報酬率 %,-23.389,-1.0828,2.9197,17.7306,0.6024,0.8983,2.0771,8.1397,19.3546,7.6575,-3.9749,6.9716,6.4301,6.25
5015 華祺,現股當沖比重,0,0,0,0,0,0,0,1.06,6.22,0.48,1.06,2.36,4.48,0
5016 松和,月報酬率 %,0.4099,-6.3265,1.7432,2.7838,-1.4583,3.8054,-0.611,-2.0491,0.4185,1.6668,-1.6392,3.8799,11.8145,-2.2642
5016 松和,現股當沖比重,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0
5102 富強,月報酬率 %,4.1791,-3.7802,2.8571,0.0002,0.6945,0.3449,-0.3437,2.0688,-0.6757,0.0001,0,-2.0408,-1.4068,3.7035
5102 富強,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201 凱衛,月報酬率 %,-3.5461,-0.0841,-6.0974,10.3894,2.745,-4.9618,3.6145,-4.6513,7.7235,-4.5284,0.3951,-1.9684,2.8113,13.1905
5201 凱衛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202 力新,月報酬率 %,-6.0696,-13.8461,0.3569,2.4913,7.2917,-4.2071,-10.1349,13.9098,2.3103,1.9355,0.633,1.8869,-1.8517,-6.6038
5202 力新,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205 中茂,月報酬率 %,15.6249,-38.5135,-4.3955,49.4251,0,-34.5384,19.2713,0,-1.4778,60,-13.1251,36.6906,4.2105,-1.5152
5205 中茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206 坤悅,月報酬率 %,-4.1474,-0.4809,18.8405,-6.0975,-4.329,-1.3575,-10.0917,0.204,10.9979,-5.5045,-5.6309,2.6747,-1.3025,3.5293
5206 坤悅,現股當沖比重,0,0,0,0,0,0,0,11.44,2.23,0,0,0,0,0
5209 新鼎,月報酬率 %,-6.9483,-6.9606,6.484,3.0447,-2.8409,-4.0937,0.2439,4.1362,0.4673,-2.3255,-6.1904,-0.1268,7.6111,-3.019
5209 新鼎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210 寶碩,月報酬率 %,-7.0386,-11.9107,22.3932,1.9553,-5.8904,-1.1645,-2.7983,-7.1213,0.4894,-8.2793,1.5928,5.7492,6.0957,-1.3972
5210 寶碩,現股當沖比重,0,0,0,0,0,0,0,0,0,13.19,5.13,12.08,13.61,0
5211 蒙恬,月報酬率 %,-15.3848,-14.6341,4.1559,17.7055,-2.9659,-2.6202,-9.8652,13.4327,-8.114,-1.432,2.1793,-1.7672,7.444,2.0785
5211 蒙恬,現股當沖比重,0,0,0,0,0,0,0,0,10.84,0,0,11.27,0,6.82
5212 凌網,月報酬率 %,-4.4744,-6.4267,0,-1.6482,5.866,1.847,2.0723,-1.0152,5.3844,1.2166,-9.3751,4.5092,-1.7768,-2.9572
5212 凌網,現股當沖比重,0,0,0,0,0,0,0,0,11.27,22.73,0,18.84,16.67,0
5213 亞昕,月報酬率 %,-0.8622,-6.8478,11.2956,-9.8509,0,-0.6623,-4.6668,0.0001,6.6436,-3.2788,-4.746,-0.3559,6.1852,1.4598
5213 亞昕,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,3.29,1.94,0
5220 萬達光電,月報酬率 %,-15.8208,1.8518,50.909,-22.8917,-15.6249,6.2963,10.2787,10.4266,7.7731,-2.2124,-2.0361,11.7784,8.7433,11.9936
5220 萬達光電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223 安力-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223 安力-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227 立凱-KY,月報酬率 %,-1.8604,6.635,4.1481,4.6943,-8.8315,-5.8123,-8.8609,1.736,5.8019,13.3871,-3.983,9.6297,-6.6218,5.7888
5227 立凱-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230 雷笛克光學,月報酬率 %,-9.2558,2.7514,19.1209,-3.8745,-5.1824,0.6073,-9.8591,1.7856,1.9736,10.7528,-10.4855,-7.3752,1.9176,-2.3545
5230 雷笛克光學,現股當沖比重,0,0,0,0,0,0,0,3.78,0,3.54,0.82,8,2.85,8.26
5245 智晶,月報酬率 %,21.7136,-12.1494,56.383,5.034,7.2538,19.0825,27.789,39.6825,-6.5342,-10.0305,11.4868,-9.697,10.527,8.6418
5245 智晶,現股當沖比重,0,0,0,0,0,0,18.76,45.95,23.93,26.27,19.73,26.26,9.89,31.53
5251 天鉞電,月報酬率 %,-18.8157,21.5556,2.5332,-11.5736,-11.7648,2.1668,-5.0571,4.1236,-1.4852,2.1774,-1.3117,-3.8205,6.0448,1.1484
5251 天鉞電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,7.79,0,0
5263 智崴,月報酬率 %,-19.4278,-6.729,11.0219,0.7218,20.4302,1.7857,-15.4972,-3.8061,0.36,-3.0466,-13.1239,-3.4043,2.2272,-5.011
5263 智崴,現股當沖比重,14.26,10.66,12.02,15.69,24.76,9.33,24.53,7.19,2.1,9.53,9.84,8.39,11.29,2.73
5272 笙科,月報酬率 %,-31.2967,-18.0327,33.5384,-0.6911,-8.4686,-0.4256,-12.5975,4.9033,6.7988,-10.3448,10.5029,2.1984,12.9205,-2.8605
5272 笙科,現股當沖比重,6.07,10.71,8.99,0,0,0,0,3.88,2.08,2.06,6.75,9.83,12.27,2.86
5274 信驊,月報酬率 %,-12.4999,18.9568,1.3889,23.4588,-3.3288,-3.4432,1.3376,0.8798,-0.5814,-13.7428,11.8647,-9.697,9.7314,19.892
5274 信驊,現股當沖比重,6.94,11.16,8.71,8.99,1.51,5.25,19.5,5.13,6.42,2.82,8.42,6.25,0.73,11.86
5276 達輝-KY,月報酬率 %,-7.1273,-7.442,0.4673,15.0128,0.4424,-1.3216,-5.3573,5.4245,5.5926,7.2034,-5.7311,15.7233,-14.0524,-3.6611
5276 達輝-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278 尚凡,月報酬率 %,-27.7214,29.3531,1.9232,8.3019,-6.9687,-5.9924,-7.968,0.2165,11.0153,12.0622,10.764,0.3135,-0.3125,2.351
5278 尚凡,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281 大峽谷-KY,月報酬率 %,0,0,0,0,0,0,0,0,-0.5715,4.8849,0.5479,-22.3433,0.209,-2.3254
5281 大峽谷-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5287 數字,月報酬率 %,2.2834,-3.7036,-1.5051,7.1308,-9.1916,-6.6318,-5.4206,3.5574,-0.7632,-4.6153,-0.8064,-4.2683,8.4924,-9.1975
5287 數字,現股當沖比重,15.96,1.69,0,19.77,0,4.35,0,0,0,0,11.76,16.44,0,0
