公司,Data Field,2016/12/30
6174 安碁,ROA－綜合損益,7.57
6175 立敦,ROA－綜合損益,-1.51
6176 瑞儀,ROA－綜合損益,1.47
6177 達麗,ROA－綜合損益,2.75
6179 亞通,ROA－綜合損益,12.65
6180 橘子,ROA－綜合損益,-3.31
6182 合晶,ROA－綜合損益,-12.06
6183 關貿,ROA－綜合損益,7.65
6184 大豐電,ROA－綜合損益,-3.07
6185 幃翔,ROA－綜合損益,5.83
6186 新潤,ROA－綜合損益,5.25
6187 萬潤,ROA－綜合損益,14.3
6188 廣明,ROA－綜合損益,0.12
6189 豐藝,ROA－綜合損益,6.02
6190 萬泰科,ROA－綜合損益,3.05
6191 精成科,ROA－綜合損益,1.58
6192 巨路,ROA－綜合損益,6.12
6194 育富,ROA－綜合損益,-7.23
6195 詩肯,ROA－綜合損益,10.22
6196 帆宣,ROA－綜合損益,3.42
6197 佳必琪,ROA－綜合損益,6.1
6198 凌泰,ROA－綜合損益,-3.95
6199 天品,ROA－綜合損益,4.37
6201 亞弘電,ROA－綜合損益,7.12
6202 盛群,ROA－綜合損益,14.44
6203 海韻電,ROA－綜合損益,9.05
6204 艾華,ROA－綜合損益,3.42
6205 詮欣,ROA－綜合損益,6.37
6206 飛捷,ROA－綜合損益,13.67
6207 雷科,ROA－綜合損益,3.12
6208 日揚,ROA－綜合損益,4.08
6209 今國光,ROA－綜合損益,-3.62
6210 慶生,ROA－綜合損益,11.16
6212 理銘,ROA－綜合損益,9.39
6213 聯茂,ROA－綜合損益,3.16
6214 精誠,ROA－綜合損益,4.63
6215 和椿,ROA－綜合損益,0.72
6216 居易,ROA－綜合損益,12.27
6217 中探針,ROA－綜合損益,5.88
6218 豪勉,ROA－綜合損益,4.73
6219 富旺,ROA－綜合損益,0.25
6220 岳豐,ROA－綜合損益,5.32
6221 晉泰,ROA－綜合損益,5.45
6222 上揚,ROA－綜合損益,-37.23
6223 旺矽,ROA－綜合損益,7.21
6224 聚鼎,ROA－綜合損益,13.42
6225 天瀚,ROA－綜合損益,-50.8
6226 光鼎,ROA－綜合損益,-1.06
6227 茂綸,ROA－綜合損益,2.96
6228 全譜,ROA－綜合損益,-8.39
6229 研通,ROA－綜合損益,2.29
6230 超眾,ROA－綜合損益,11.78
6231 系微,ROA－綜合損益,-4.83
6233 旺玖,ROA－綜合損益,-5.9
6234 高僑,ROA－綜合損益,-0.06
6235 華孚,ROA－綜合損益,37.31
6236 康呈,ROA－綜合損益,-10.2
6237 驊訊,ROA－綜合損益,4.71
6238 勝麗,ROA－綜合損益,24.81
6239 力成,ROA－綜合損益,7.73
6240 松崗,ROA－綜合損益,2.32
6241 易通展,ROA－綜合損益,-8.55
6242 立康,ROA－綜合損益,11.37
6243 迅杰,ROA－綜合損益,-10.85
6244 茂迪,ROA－綜合損益,-3.94
6245 立端,ROA－綜合損益,7.7
6246 臺龍,ROA－綜合損益,22.69
6247 淇譽電,ROA－綜合損益,-2.14
6248 沛波,ROA－綜合損益,3.82
6251 定穎,ROA－綜合損益,-2.65
6257 矽格,ROA－綜合損益,5.94
6259 百徽,ROA－綜合損益,-63.02
6261 久元,ROA－綜合損益,3.1
6263 普萊德,ROA－綜合損益,18.98
6264 富裔,ROA－綜合損益,0.05
6265 方土昶,ROA－綜合損益,-0.92
6266 泰詠,ROA－綜合損益,1.39
6269 台郡,ROA－綜合損益,8.88
6270 倍微,ROA－綜合損益,0.27
6271 同欣電,ROA－綜合損益,6.45
6274 台燿,ROA－綜合損益,5.42
6275 元山,ROA－綜合損益,2.88
6276 安鈦克,ROA－綜合損益,-8.99
6277 宏正,ROA－綜合損益,12.94
6278 台表科,ROA－綜合損益,0.34
6279 胡連,ROA－綜合損益,12.37
6281 全國電,ROA－綜合損益,8.99
6282 康舒,ROA－綜合損益,2.17
6283 淳安,ROA－綜合損益,3.04
6284 佳邦,ROA－綜合損益,-0.81
6285 啟碁,ROA－綜合損益,6.03
6287 元隆,ROA－綜合損益,-16.33
6288 聯嘉,ROA－綜合損益,2.11
6289 華上,ROA－綜合損益,-16.91
6290 良維,ROA－綜合損益,4.63
6291 沛亨,ROA－綜合損益,-9.84
6292 迅德,ROA－綜合損益,7.94
6294 智基,ROA－綜合損益,24.95
6404 通訊-KY,ROA－綜合損益,-21.46
6405 悅城,ROA－綜合損益,0.1
6409 旭隼,ROA－綜合損益,19
6411 晶焱,ROA－綜合損益,14.19
6412 群電,ROA－綜合損益,6.59
6414 樺漢,ROA－綜合損益,11.41
6415 矽力-KY,ROA－綜合損益,15.77
6416 瑞祺電通,ROA－綜合損益,16.64
6417 韋僑,ROA－綜合損益,9.76
6418 詠昇,ROA－綜合損益,7.85
6419 京晨科,ROA－綜合損益,-4.11
6425 易發,ROA－綜合損益,-0.99
6426 統新,ROA－綜合損益,11.42
6431 光麗-KY,ROA－綜合損益,-38.29
6432 今展科,ROA－綜合損益,2.57
6435 大中,ROA－綜合損益,13.12
6438 迅得,ROA－綜合損益,3.64
6441 廣錠,ROA－綜合損益,15.83
6442 光聖,ROA－綜合損益,5.99
6443 元晶,ROA－綜合損益,0.21
6446 藥華藥,ROA－綜合損益,-30.6
6449 鈺邦,ROA－綜合損益,5.52
6451 訊芯-KY,ROA－綜合損益,5.28
6452 康友-KY,ROA－綜合損益,7.12
6456 GIS-KY,ROA－綜合損益,4.33
6457 紘康,ROA－綜合損益,8.41
6461 益得,ROA－綜合損益,-6.88
6462 神盾,ROA－綜合損益,5.65
6464 台數科,ROA－綜合損益,6.21
6465 威潤,ROA－綜合損益,12.01
6469 大樹,ROA－綜合損益,8.64
6470 宇智,ROA－綜合損益,12.7
6472 保瑞,ROA－綜合損益,3.05
6477 安集,ROA－綜合損益,-1.64
6482 弘煜科,ROA－綜合損益,3.68
6485 點序,ROA－綜合損益,12.03
6486 互動,ROA－綜合損益,8.18
6488 環球晶,ROA－綜合損益,2.12
6491 晶碩,ROA－綜合損益,10.02
6492 生華科,ROA－綜合損益,-40.07
6494 九齊,ROA－綜合損益,16.56
6496 科懋,ROA－綜合損益,13.99
6497 亞獅康-KY　,ROA－綜合損益,-18.58
6499 益安,ROA－綜合損益,-16.29
6504 南六,ROA－綜合損益,6.34
6505 台塑化,ROA－綜合損益,18.35
6506 雙邦,ROA－綜合損益,9.68
6508 惠光,ROA－綜合損益,3.58
6509 聚和,ROA－綜合損益,-0.88
6510 精測,ROA－綜合損益,20.94
6512 啟發電,ROA－綜合損益,10.58
6514 芮特-KY,ROA－綜合損益,-0.01
6516 勤崴國際,ROA－綜合損益,4.68
6523 達爾膚,ROA－綜合損益,18.66
6525 捷敏-KY,ROA－綜合損益,12.72
6530 創威,ROA－綜合損益,6.5
6531 愛普,ROA－綜合損益,12.89
6532 瑞耘,ROA－綜合損益,6.67
6533 晶心科,ROA－綜合損益,-3.82
6535 順藥,ROA－綜合損益,-32.47
6538 倉和,ROA－綜合損益,4.27
6541 泰福-KY,ROA－綜合損益,-49.75
6542 隆中,ROA－綜合損益,7.84
6547 高端疫苗,ROA－綜合損益,-12.08
6548 長科*,ROA－綜合損益,7.82
6552 易華電,ROA－綜合損益,7.86
6556 勝品,ROA－綜合損益,2.15
6558 興能高,ROA－綜合損益,7.7
6560 欣普羅,ROA－綜合損益,11.16
6561 是方,ROA－綜合損益,22.35
6568 宏觀,ROA－綜合損益,21.54
6569 醫揚,ROA－綜合損益,19.28
6570 維田,ROA－綜合損益,8.52
6573 虹揚-KY,ROA－綜合損益,4.81
6574 霈方,ROA－綜合損益,30.8
6576 逸達,ROA－綜合損益,-60.28
6577 勁豐,ROA－綜合損益,13.79
6578 達邦蛋白,ROA－綜合損益,6.97
6579 研揚,ROA－綜合損益,13.47
6581 鋼聯,ROA－綜合損益,23.72
6582 申豐,ROA－綜合損益,20.8
6589 台康生技,ROA－綜合損益,-10.01
6590 普鴻,ROA－綜合損益,8.69
6591 動力-KY,ROA－綜合損益,13.33
6593 台灣銘板,ROA－綜合損益,4.95
6594 展匯科,ROA－綜合損益,15.8
6596 寬宏藝術,ROA－綜合損益,6.85
6603 富強鑫,ROA－綜合損益,0.54
6605 帝寶,ROA－綜合損益,3.72
6609 瀧澤科,ROA－綜合損益,1.47
6612 奈米醫材,ROA－綜合損益,6.95
6613 朋億,ROA－綜合損益,6.57
6615 慧智,ROA－綜合損益,14.13
6616 特昇-KY,ROA－綜合損益,3.87
6624 萬年清,ROA－綜合損益,3.41
6625 必應,ROA－綜合損益,6.12
6629 泰金-KY,ROA－綜合損益,18.55
6640 均華,ROA－綜合損益,6.01
6641 基士德-KY,ROA－綜合損益,1.38
6642 富致,ROA－綜合損益,10.12
6643 M31,ROA－綜合損益,30.2
6649 台生材,ROA－綜合損益,-24.97
6654 天正國際,ROA－綜合損益,8.46
6655 科定,ROA－綜合損益,6.21
6662 樂斯科,ROA－綜合損益,12.21
6664 群翊,ROA－綜合損益,5.22
6666 羅麗芬-KY,ROA－綜合損益,23.59
6667 信紘科,ROA－綜合損益,7.58
6668 中揚光,ROA－綜合損益,15.16
6669 緯穎,ROA－綜合損益,3.5
6670 復盛應用,ROA－綜合損益,14.6
6671 三能-KY,ROA－綜合損益,11.56
6672 騰輝電子-KY,ROA－綜合損益,5.34
6674 鋐寶科技,ROA－綜合損益,3.86
6679 鈺太,ROA－綜合損益,3.22
6680 鑫創電子,ROA－綜合損益,22.6
6683 雍智科技,ROA－綜合損益,20.38
6803 崑鼎,ROA－綜合損益,18.68
7402 邑錡,ROA－綜合損益,9.26
8011 台通,ROA－綜合損益,-0.03
8016 矽創,ROA－綜合損益,15.61
8021 尖點,ROA－綜合損益,-0.95
8024 佑華,ROA－綜合損益,0.43
8027 鈦昇,ROA－綜合損益,-8.55
8028 昇陽半導體,ROA－綜合損益,7.17
8032 光菱,ROA－綜合損益,4.04
8033 雷虎,ROA－綜合損益,-15.68
8034 榮群,ROA－綜合損益,5.66
8038 長園科,ROA－綜合損益,-5.29
8039 台虹,ROA－綜合損益,2.96
8040 九暘,ROA－綜合損益,-0.82
8042 金山電,ROA－綜合損益,6.03
8043 蜜望實,ROA－綜合損益,2.52
8044 網家,ROA－綜合損益,8
8046 南電,ROA－綜合損益,-6.02
8047 星雲,ROA－綜合損益,1.43
8048 德勝,ROA－綜合損益,13.55
8049 晶采,ROA－綜合損益,11.29
8050 廣積,ROA－綜合損益,14.51
8054 安國,ROA－綜合損益,0.55
8059 凱碩,ROA－綜合損益,0.19
8064 東捷,ROA－綜合損益,3.07
8066 來思達,ROA－綜合損益,20.17
8067 志旭,ROA－綜合損益,-2.29
8068 全達,ROA－綜合損益,4.77
8069 元太,ROA－綜合損益,4.2
8070 長華,ROA－綜合損益,5.87
8071 能率網通,ROA－綜合損益,0.5
8072 陞泰,ROA－綜合損益,1.3
8074 鉅橡,ROA－綜合損益,7.04
8076 伍豐,ROA－綜合損益,-5.52
8077 洛碁,ROA－綜合損益,-5.48
8080 永利聯合,ROA－綜合損益,-5.92
8081 致新,ROA－綜合損益,8.54
8083 瑞穎,ROA－綜合損益,25.44
8084 巨虹,ROA－綜合損益,1.79
8085 福華,ROA－綜合損益,8.55
8086 宏捷科,ROA－綜合損益,10.71
8087 華鎂鑫,ROA－綜合損益,0.22
8088 品安,ROA－綜合損益,6.03
8091 翔名,ROA－綜合損益,7.06
8092 建暐,ROA－綜合損益,-3.08
8093 保銳,ROA－綜合損益,0.36
8096 擎亞,ROA－綜合損益,-0.49
8097 常珵,ROA－綜合損益,3.81
8099 大世科,ROA－綜合損益,3.63
8101 華冠,ROA－綜合損益,-11.73
8103 瀚荃,ROA－綜合損益,2.64
8104 錸寶,ROA－綜合損益,14.25
8105 凌巨,ROA－綜合損益,3.21
8107 大億金茂,ROA－綜合損益,-2.02
8109 博大,ROA－綜合損益,11.98
8110 華東,ROA－綜合損益,3.57
8111 立碁,ROA－綜合損益,-4.49
8112 至上,ROA－綜合損益,5.07
8114 振樺電,ROA－綜合損益,12.14
8121 越峰,ROA－綜合損益,-16.1
8131 福懋科,ROA－綜合損益,12.09
8147 正淩,ROA－綜合損益,4.2
8150 南茂,ROA－綜合損益,3.08
8155 博智,ROA－綜合損益,8.09
8163 達方,ROA－綜合損益,0.46
8171 天宇,ROA－綜合損益,-6.74
8176 智捷,ROA－綜合損益,-2.78
8182 加高,ROA－綜合損益,0.73
8183 精星,ROA－綜合損益,2.52
8201 無敵,ROA－綜合損益,-10.12
8210 勤誠,ROA－綜合損益,9.57
8213 志超,ROA－綜合損益,0
8215 明基材,ROA－綜合損益,-5.58
8222 寶一,ROA－綜合損益,4.72
8234 新漢,ROA－綜合損益,4.38
8240 華宏,ROA－綜合損益,-10.07
8249 菱光,ROA－綜合損益,1.63
8255 朋程,ROA－綜合損益,13.16
8261 富鼎,ROA－綜合損益,3.84
8271 宇瞻,ROA－綜合損益,8.76
8277 商丞,ROA－綜合損益,-10.53
8279 生展,ROA－綜合損益,9.65
8287 英格爾,ROA－綜合損益,5.2
8289 泰藝,ROA－綜合損益,-1.78
8291 尚茂,ROA－綜合損益,-5.63
8299 群聯,ROA－綜合損益,16.18
8341 日友,ROA－綜合損益,17.78
8342 益張,ROA－綜合損益,13.32
8349 恒耀,ROA－綜合損益,2.61
8354 冠好,ROA－綜合損益,1.94
8358 金居,ROA－綜合損益,11.15
8367 建新國際,ROA－綜合損益,4.06
8374 羅昇,ROA－綜合損益,-0.84
8383 千附,ROA－綜合損益,11.33
8390 金益鼎,ROA－綜合損益,-1.85
8401 白紗科,ROA－綜合損益,0.4
8403 盛弘,ROA－綜合損益,3.76
8404 百和興業-KY,ROA－綜合損益,1.05
8406 金可-KY,ROA－綜合損益,4.51
8409 商之器,ROA－綜合損益,-18.03
8410 森田,ROA－綜合損益,5.45
8411 福貞-KY,ROA－綜合損益,-2.54
8415 大國鋼,ROA－綜合損益,1.09
8416 實威,ROA－綜合損益,18.39
8418 捷必勝-KY,ROA－綜合損益,-3.39
8420 明揚,ROA－綜合損益,11.19
8421 旭源,ROA－綜合損益,5.76
8422 可寧衛,ROA－綜合損益,24.37
8423 保綠-KY,ROA－綜合損益,-2.76
8424 惠普,ROA－綜合損益,11.96
8426 紅木-KY,ROA－綜合損益,14.16
8427 基勝-KY,ROA－綜合損益,8.45
8429 金麗-KY,ROA－綜合損益,4.94
8431 匯鑽科,ROA－綜合損益,-9.74
8432 東生華,ROA－綜合損益,11.13
8433 弘帆,ROA－綜合損益,15.64
8435 鉅邁,ROA－綜合損益,8.09
8436 大江,ROA－綜合損益,11.82
8437 大地-KY,ROA－綜合損益,5.58
8440 綠電,ROA－綜合損益,3.8
8442 威宏-KY,ROA－綜合損益,-0.11
8443 阿瘦,ROA－綜合損益,0.52
8444 綠河-KY,ROA－綜合損益,11.01
8446 華研,ROA－綜合損益,13.07
8450 霹靂,ROA－綜合損益,4.77
8454 富邦媒,ROA－綜合損益,11.19
8455 大拓-KY,ROA－綜合損益,5.04
8462 柏文,ROA－綜合損益,10.45
8463 潤泰材,ROA－綜合損益,3.8
8464 億豐,ROA－綜合損益,18.03
8466 美吉吉-KY,ROA－綜合損益,13.26
8467 波力-KY,ROA－綜合損益,-3.72
8472 夠麻吉,ROA－綜合損益,5.29
8473 山林水,ROA－綜合損益,6.15
8476 台境,ROA－綜合損益,4.2
8477 創業家,ROA－綜合損益,7.89
8478 東哥遊艇,ROA－綜合損益,9.58
8480 泰昇-KY,ROA－綜合損益,24.84
8481 政伸,ROA－綜合損益,10.46
8482 商億-KY,ROA－綜合損益,26.58
8488 吉源-KY,ROA－綜合損益,0.85
8489 三貝德,ROA－綜合損益,10.13
8497 格威傳媒,ROA－綜合損益,12.4
8499 鼎炫-KY,ROA－綜合損益,17.38
8905 裕國,ROA－綜合損益,10.74
8906 花王,ROA－綜合損益,-2.65
8908 欣雄,ROA－綜合損益,5.48
8913 全銓,ROA－綜合損益,8.61
8916 光隆,ROA－綜合損益,7.08
8917 欣泰,ROA－綜合損益,4.71
8921 沈氏,ROA－綜合損益,4.07
8923 時報,ROA－綜合損益,3.94
8924 大田,ROA－綜合損益,-7.24
8926 台汽電,ROA－綜合損益,6.31
8927 北基,ROA－綜合損益,1.69
8928 鉅明,ROA－綜合損益,4.32
8929 富堡,ROA－綜合損益,8.49
8930 青鋼,ROA－綜合損益,1.12
8931 大汽電,ROA－綜合損益,3.1
8932 宏大,ROA－綜合損益,-0.05
8933 愛地雅,ROA－綜合損益,-0.46
8934 衡平,ROA－綜合損益,0.82
8935 邦泰,ROA－綜合損益,-13.3
8936 國統,ROA－綜合損益,-7.21
8937 合騏,ROA－綜合損益,-0.77
8938 明安,ROA－綜合損益,4.98
8940 新天地,ROA－綜合損益,0.67
8941 關中,ROA－綜合損益,-0.08
8942 森鉅,ROA－綜合損益,9.48
8996 高力,ROA－綜合損益,8.82
9103 美德醫療-DR,ROA－綜合損益,1.28
910322 康師傅-DR,ROA－綜合損益,-1.52
910482 聖馬丁-DR,ROA－綜合損益,-10.86
9105 泰金寶-DR,ROA－綜合損益,0.56
910861 神州-DR,ROA－綜合損益,-0.03
9110 越南控-DR,ROA－綜合損益,-0.42
911608 明輝-DR,ROA－綜合損益,-12.13
911613 特藝-DR,ROA－綜合損益,
911616 杜康-DR,ROA－綜合損益,-0.46
911622 泰聚亨-DR,ROA－綜合損益,1.26
911868 同方友友-DR,ROA－綜合損益,2.89
912000 晨訊科-DR,ROA－綜合損益,3.51
912398 友佳-DR,ROA－綜合損益,4
9136 巨騰-DR,ROA－綜合損益,-0.63
9157 陽光能源-DR,ROA－綜合損益,-5.37
9188 精熙-DR,ROA－綜合損益,1.46
9802 鈺齊-KY,ROA－綜合損益,2.12
9902 台火,ROA－綜合損益,-1.15
9904 寶成,ROA－綜合損益,6.85
9905 大華,ROA－綜合損益,3.23
9906 欣巴巴,ROA－綜合損益,1.6
9907 統一實,ROA－綜合損益,-0.3
9908 大台北,ROA－綜合損益,6.92
9910 豐泰,ROA－綜合損益,12.95
9911 櫻花,ROA－綜合損益,10.43
9912 偉聯,ROA－綜合損益,-2.43
9914 美利達,ROA－綜合損益,6.1
9917 中保,ROA－綜合損益,3.09
9918 欣天然,ROA－綜合損益,5.32
9919 康那香,ROA－綜合損益,-10.65
9921 巨大,ROA－綜合損益,4.28
9924 福興,ROA－綜合損益,8.86
9925 新保,ROA－綜合損益,9.95
9926 新海,ROA－綜合損益,5.63
9927 泰銘,ROA－綜合損益,10.71
9928 中視,ROA－綜合損益,-6.29
9929 秋雨,ROA－綜合損益,6.41
9930 中聯資源,ROA－綜合損益,9.34
9931 欣高,ROA－綜合損益,3.16
9933 中鼎,ROA－綜合損益,4.17
9934 成霖,ROA－綜合損益,-8.21
9935 慶豐富,ROA－綜合損益,1.24
9937 全國,ROA－綜合損益,9.37
9938 百和,ROA－綜合損益,7.21
9939 宏全,ROA－綜合損益,0.78
9940 信義,ROA－綜合損益,2.37
9941 裕融,ROA－綜合損益,1.29
9942 茂順,ROA－綜合損益,9.93
9943 好樂迪,ROA－綜合損益,15.01
9944 新麗,ROA－綜合損益,-0.26
9945 潤泰新,ROA－綜合損益,5.12
9946 三發地產,ROA－綜合損益,3.79
9949 琉園,ROA－綜合損益,-5.94
9950 萬國通,ROA－綜合損益,0.45
9951 皇田,ROA－綜合損益,15.21
9955 佳龍,ROA－綜合損益,-4
9958 世紀鋼,ROA－綜合損益,0.47
9960 邁達康,ROA－綜合損益,0.29
9962 有益,ROA－綜合損益,5.78
