公司,Data Field,2013/12/31
6183 關貿,ROA－綜合損益,7.79
6184 大豐電,ROA－綜合損益,7.08
6185 幃翔,ROA－綜合損益,15.91
6186 新潤,ROA－綜合損益,12.47
6187 萬潤,ROA－綜合損益,7.94
6188 廣明,ROA－綜合損益,5.16
6189 豐藝,ROA－綜合損益,8.08
6190 萬泰科,ROA－綜合損益,-2.31
6191 精成科,ROA－綜合損益,-0.23
6192 巨路,ROA－綜合損益,11.5
6194 育富,ROA－綜合損益,5.67
6195 詩肯,ROA－綜合損益,21.22
6196 帆宣,ROA－綜合損益,3.02
6197 佳必琪,ROA－綜合損益,4.8
6198 凌泰,ROA－綜合損益,-11.98
6199 天品,ROA－綜合損益,-3.78
6201 亞弘電,ROA－綜合損益,4.5
6202 盛群,ROA－綜合損益,16.56
6203 海韻電,ROA－綜合損益,13.12
6204 艾華,ROA－綜合損益,9.55
6205 詮欣,ROA－綜合損益,7.86
6206 飛捷,ROA－綜合損益,18.85
6207 雷科,ROA－綜合損益,2.66
6208 日揚,ROA－綜合損益,5.82
6209 今國光,ROA－綜合損益,3.62
6210 慶生,ROA－綜合損益,16.23
6212 理銘,ROA－綜合損益,-3.55
6213 聯茂,ROA－綜合損益,7.96
6214 精誠,ROA－綜合損益,5.91
6215 和椿,ROA－綜合損益,2.49
6216 居易,ROA－綜合損益,13.08
6217 中探針,ROA－綜合損益,7.88
6218 豪勉,ROA－綜合損益,7.38
6219 富旺,ROA－綜合損益,8.62
6220 岳豐,ROA－綜合損益,1.32
6221 晉泰,ROA－綜合損益,5.74
6222 上揚,ROA－綜合損益,-14.58
6223 旺矽,ROA－綜合損益,5.97
6224 聚鼎,ROA－綜合損益,16.77
6225 天瀚,ROA－綜合損益,-41.91
6226 光鼎,ROA－綜合損益,4.48
6227 茂綸,ROA－綜合損益,2.65
6228 全譜,ROA－綜合損益,-0.72
6229 研通,ROA－綜合損益,5.99
6230 超眾,ROA－綜合損益,12.12
6231 系微,ROA－綜合損益,2.4
6233 旺玖,ROA－綜合損益,1.72
6234 高僑,ROA－綜合損益,-4.08
6235 華孚,ROA－綜合損益,-1.99
6236 康呈,ROA－綜合損益,-8.37
6237 驊訊,ROA－綜合損益,11.94
6238 勝麗,ROA－綜合損益,28.19
6239 力成,ROA－綜合損益,-4.22
6240 松崗,ROA－綜合損益,15.75
6241 易通展,ROA－綜合損益,4
6242 立康,ROA－綜合損益,-46.77
6243 迅杰,ROA－綜合損益,-6.22
6244 茂迪,ROA－綜合損益,1.44
6245 立端,ROA－綜合損益,11.09
6246 臺龍,ROA－綜合損益,-12.34
6247 淇譽電,ROA－綜合損益,-2.78
6248 沛波,ROA－綜合損益,-19.19
6251 定穎,ROA－綜合損益,-0.98
6257 矽格,ROA－綜合損益,7.95
6259 百徽,ROA－綜合損益,-3.49
6261 久元,ROA－綜合損益,8.21
6263 普萊德,ROA－綜合損益,16.11
6264 富裔,ROA－綜合損益,3.1
6265 方土昶,ROA－綜合損益,3.47
6266 泰詠,ROA－綜合損益,4.9
6269 台郡,ROA－綜合損益,12.61
6270 倍微,ROA－綜合損益,-6.61
6271 同欣電,ROA－綜合損益,14.39
6274 台燿,ROA－綜合損益,7.34
6275 元山,ROA－綜合損益,0.56
6276 安鈦克,ROA－綜合損益,4.41
6277 宏正,ROA－綜合損益,14.95
6278 台表科,ROA－綜合損益,6.28
6279 胡連,ROA－綜合損益,16.18
6281 全國電,ROA－綜合損益,8.67
6282 康舒,ROA－綜合損益,7.87
6283 淳安,ROA－綜合損益,-7.59
6284 佳邦,ROA－綜合損益,4.86
6285 啟碁,ROA－綜合損益,7.82
6287 元隆,ROA－綜合損益,-19.92
6288 聯嘉,ROA－綜合損益,3.23
6289 華上,ROA－綜合損益,-25.49
6290 良維,ROA－綜合損益,6.84
6291 沛亨,ROA－綜合損益,-19.99
6292 迅德,ROA－綜合損益,11.09
6294 智基,ROA－綜合損益,2.45
6404 通訊-KY,ROA－綜合損益,33.36
6405 悅城,ROA－綜合損益,15.75
6409 旭隼,ROA－綜合損益,19.87
6411 晶焱,ROA－綜合損益,15.8
6412 群電,ROA－綜合損益,6.37
6414 樺漢,ROA－綜合損益,22.75
6415 矽力-KY,ROA－綜合損益,28.11
6416 瑞祺電通,ROA－綜合損益,15.3
6417 韋僑,ROA－綜合損益,1.59
6418 詠昇,ROA－綜合損益,1.65
6419 京晨科,ROA－綜合損益,30.3
6425 易發,ROA－綜合損益,6.52
6426 統新,ROA－綜合損益,9.1
6431 光麗-KY,ROA－綜合損益,15.93
6432 今展科,ROA－綜合損益,9.6
6435 大中,ROA－綜合損益,16.15
6438 迅得,ROA－綜合損益,11.84
6441 廣錠,ROA－綜合損益,14.25
6442 光聖,ROA－綜合損益,5.7
6443 元晶,ROA－綜合損益,4.2
6446 藥華藥,ROA－綜合損益,-40.33
6449 鈺邦,ROA－綜合損益,7.91
6451 訊芯-KY,ROA－綜合損益,20.36
6452 康友-KY,ROA－綜合損益,28.23
6456 GIS-KY,ROA－綜合損益,6.73
6457 紘康,ROA－綜合損益,8.92
6461 益得,ROA－綜合損益,-3.63
6462 神盾,ROA－綜合損益,-22.16
6464 台數科,ROA－綜合損益,0
6465 威潤,ROA－綜合損益,0
6469 大樹,ROA－綜合損益,0
6470 宇智,ROA－綜合損益,8.15
6472 保瑞,ROA－綜合損益,1.29
6477 安集,ROA－綜合損益,6.49
6482 弘煜科,ROA－綜合損益,24.66
6485 點序,ROA－綜合損益,18.09
6486 互動,ROA－綜合損益,12.22
6488 環球晶,ROA－綜合損益,4.7
6491 晶碩,ROA－綜合損益,5.15
6492 生華科,ROA－綜合損益,-18.38
6494 九齊,ROA－綜合損益,16.31
6496 科懋,ROA－綜合損益,18.98
6497 亞獅康-KY　,ROA－綜合損益,0
6499 益安,ROA－綜合損益,-21.65
6504 南六,ROA－綜合損益,11.53
6505 台塑化,ROA－綜合損益,7.68
6506 雙邦,ROA－綜合損益,3.16
6508 惠光,ROA－綜合損益,7.79
6509 聚和,ROA－綜合損益,2.58
6510 精測,ROA－綜合損益,12.73
6512 啟發電,ROA－綜合損益,0
6514 芮特-KY,ROA－綜合損益,13.85
6516 勤崴國際,ROA－綜合損益,12.9
6523 達爾膚,ROA－綜合損益,44.05
6525 捷敏-KY,ROA－綜合損益,11.07
6530 創威,ROA－綜合損益,0
6531 愛普,ROA－綜合損益,0
6532 瑞耘,ROA－綜合損益,0
6533 晶心科,ROA－綜合損益,0
6535 順藥,ROA－綜合損益,0
6538 倉和,ROA－綜合損益,0
6541 泰福-KY,ROA－綜合損益,-110.05
6542 隆中,ROA－綜合損益,0
6547 高端疫苗,ROA－綜合損益,-24.48
6548 長科*,ROA－綜合損益,0
6552 易華電,ROA－綜合損益,2.8
6556 勝品,ROA－綜合損益,0
6558 興能高,ROA－綜合損益,10.83
6560 欣普羅,ROA－綜合損益,0
6561 是方,ROA－綜合損益,0
6568 宏觀,ROA－綜合損益,0
6569 醫揚,ROA－綜合損益,0
6570 維田,ROA－綜合損益,0
6573 虹揚-KY,ROA－綜合損益,0
6574 霈方,ROA－綜合損益,0
6576 逸達,ROA－綜合損益,0
6577 勁豐,ROA－綜合損益,20.1
6578 達邦蛋白,ROA－綜合損益,0
6579 研揚,ROA－綜合損益,0
6581 鋼聯,ROA－綜合損益,0
6582 申豐,ROA－綜合損益,0
6589 台康生技,ROA－綜合損益,0
6590 普鴻,ROA－綜合損益,0
6591 動力-KY,ROA－綜合損益,0
6593 台灣銘板,ROA－綜合損益,0
6594 展匯科,ROA－綜合損益,0
6596 寬宏藝術,ROA－綜合損益,0
6603 富強鑫,ROA－綜合損益,2.73
6605 帝寶,ROA－綜合損益,6.98
6609 瀧澤科,ROA－綜合損益,6.67
6612 奈米醫材,ROA－綜合損益,0
6613 朋億,ROA－綜合損益,0
6615 慧智,ROA－綜合損益,0
6616 特昇-KY,ROA－綜合損益,0
6624 萬年清,ROA－綜合損益,0
6625 必應,ROA－綜合損益,0
6629 泰金-KY,ROA－綜合損益,0
6640 均華,ROA－綜合損益,0
6641 基士德-KY,ROA－綜合損益,0
6642 富致,ROA－綜合損益,0
6643 M31,ROA－綜合損益,0
6649 台生材,ROA－綜合損益,0
6654 天正國際,ROA－綜合損益,0
6655 科定,ROA－綜合損益,0
6662 樂斯科,ROA－綜合損益,0
6664 群翊,ROA－綜合損益,0
6666 羅麗芬-KY,ROA－綜合損益,0
6667 信紘科,ROA－綜合損益,0
6668 中揚光,ROA－綜合損益,0
6669 緯穎,ROA－綜合損益,0
6670 復盛應用,ROA－綜合損益,0
6671 三能-KY,ROA－綜合損益,0
6672 騰輝電子-KY,ROA－綜合損益,0
6674 鋐寶科技,ROA－綜合損益,0
6679 鈺太,ROA－綜合損益,0
6680 鑫創電子,ROA－綜合損益,0
6683 雍智科技,ROA－綜合損益,0
6803 崑鼎,ROA－綜合損益,10.69
7402 邑錡,ROA－綜合損益,4.37
8011 台通,ROA－綜合損益,4.1
8016 矽創,ROA－綜合損益,7.74
8021 尖點,ROA－綜合損益,7.36
8024 佑華,ROA－綜合損益,3.68
8027 鈦昇,ROA－綜合損益,2.89
8028 昇陽半導體,ROA－綜合損益,30.84
8032 光菱,ROA－綜合損益,10.13
8033 雷虎,ROA－綜合損益,2.22
8034 榮群,ROA－綜合損益,-2.64
8038 長園科,ROA－綜合損益,-4.34
8039 台虹,ROA－綜合損益,10.36
8040 九暘,ROA－綜合損益,-5.94
8042 金山電,ROA－綜合損益,13.79
8043 蜜望實,ROA－綜合損益,7.81
8044 網家,ROA－綜合損益,11.47
8046 南電,ROA－綜合損益,4.76
8047 星雲,ROA－綜合損益,5.98
8048 德勝,ROA－綜合損益,7.83
8049 晶采,ROA－綜合損益,4.23
8050 廣積,ROA－綜合損益,9.31
8054 安國,ROA－綜合損益,6.02
8059 凱碩,ROA－綜合損益,1.94
8064 東捷,ROA－綜合損益,4.22
8066 來思達,ROA－綜合損益,10.78
8067 志旭,ROA－綜合損益,-3.05
8068 全達,ROA－綜合損益,-6.57
8069 元太,ROA－綜合損益,2.52
8070 長華,ROA－綜合損益,4.64
8071 能率網通,ROA－綜合損益,7.04
8072 陞泰,ROA－綜合損益,10.05
8074 鉅橡,ROA－綜合損益,7.32
8076 伍豐,ROA－綜合損益,12.48
8077 洛碁,ROA－綜合損益,-17.21
8080 永利聯合,ROA－綜合損益,4.51
8081 致新,ROA－綜合損益,9.89
8083 瑞穎,ROA－綜合損益,18.29
8084 巨虹,ROA－綜合損益,2.16
8085 福華,ROA－綜合損益,-3.77
8086 宏捷科,ROA－綜合損益,-3.26
8087 華鎂鑫,ROA－綜合損益,-7.46
8088 品安,ROA－綜合損益,17.64
8091 翔名,ROA－綜合損益,12.7
8092 建暐,ROA－綜合損益,0.63
8093 保銳,ROA－綜合損益,-3.71
8096 擎亞,ROA－綜合損益,-4.36
8097 常珵,ROA－綜合損益,-11.55
8099 大世科,ROA－綜合損益,4.3
8101 華冠,ROA－綜合損益,1.76
8103 瀚荃,ROA－綜合損益,12.21
8104 錸寶,ROA－綜合損益,0
8105 凌巨,ROA－綜合損益,-3.46
8107 大億金茂,ROA－綜合損益,-19.75
8109 博大,ROA－綜合損益,18.95
8110 華東,ROA－綜合損益,2.43
8111 立碁,ROA－綜合損益,-4.28
8112 至上,ROA－綜合損益,2.36
8114 振樺電,ROA－綜合損益,22.55
8121 越峰,ROA－綜合損益,-1.89
8131 福懋科,ROA－綜合損益,1.07
8147 正淩,ROA－綜合損益,7.25
8150 南茂,ROA－綜合損益,9.38
8155 博智,ROA－綜合損益,5.4
8163 達方,ROA－綜合損益,1.41
8171 天宇,ROA－綜合損益,-3.16
8176 智捷,ROA－綜合損益,-3.88
8182 加高,ROA－綜合損益,2.26
8183 精星,ROA－綜合損益,-0.32
8201 無敵,ROA－綜合損益,-13.19
8210 勤誠,ROA－綜合損益,11
8213 志超,ROA－綜合損益,6.91
8215 明基材,ROA－綜合損益,13.32
8222 寶一,ROA－綜合損益,3.02
8234 新漢,ROA－綜合損益,5.15
8240 華宏,ROA－綜合損益,2.1
8249 菱光,ROA－綜合損益,12.85
8255 朋程,ROA－綜合損益,18.09
8261 富鼎,ROA－綜合損益,-3.82
8271 宇瞻,ROA－綜合損益,12.53
8277 商丞,ROA－綜合損益,5.06
8279 生展,ROA－綜合損益,2.96
8287 英格爾,ROA－綜合損益,5.55
8289 泰藝,ROA－綜合損益,4.2
8291 尚茂,ROA－綜合損益,-10.31
8299 群聯,ROA－綜合損益,17.47
8341 日友,ROA－綜合損益,10.72
8342 益張,ROA－綜合損益,0
8349 恒耀,ROA－綜合損益,8.44
8354 冠好,ROA－綜合損益,8.93
8358 金居,ROA－綜合損益,-2.73
8367 建新國際,ROA－綜合損益,0
8374 羅昇,ROA－綜合損益,2.43
8383 千附,ROA－綜合損益,4.67
8390 金益鼎,ROA－綜合損益,0.71
8401 白紗科,ROA－綜合損益,-2.87
8403 盛弘,ROA－綜合損益,4.55
8404 百和興業-KY,ROA－綜合損益,9.76
8406 金可-KY,ROA－綜合損益,18.29
8409 商之器,ROA－綜合損益,0.74
8410 森田,ROA－綜合損益,7.43
8411 福貞-KY,ROA－綜合損益,14.21
8415 大國鋼,ROA－綜合損益,1.32
8416 實威,ROA－綜合損益,20.13
8418 捷必勝-KY,ROA－綜合損益,0.8
8420 明揚,ROA－綜合損益,6.39
8421 旭源,ROA－綜合損益,-3.92
8422 可寧衛,ROA－綜合損益,25.22
8423 保綠-KY,ROA－綜合損益,4.75
8424 惠普,ROA－綜合損益,15.62
8426 紅木-KY,ROA－綜合損益,14.37
8427 基勝-KY,ROA－綜合損益,7.25
8429 金麗-KY,ROA－綜合損益,25.73
8431 匯鑽科,ROA－綜合損益,3.78
8432 東生華,ROA－綜合損益,9.65
8433 弘帆,ROA－綜合損益,14.03
8435 鉅邁,ROA－綜合損益,14.8
8436 大江,ROA－綜合損益,10.73
8437 大地-KY,ROA－綜合損益,20.4
8440 綠電,ROA－綜合損益,5.62
8442 威宏-KY,ROA－綜合損益,0
8443 阿瘦,ROA－綜合損益,2.39
8444 綠河-KY,ROA－綜合損益,4.74
8446 華研,ROA－綜合損益,12.09
8450 霹靂,ROA－綜合損益,15.27
8454 富邦媒,ROA－綜合損益,8.7
8455 大拓-KY,ROA－綜合損益,0.95
8462 柏文,ROA－綜合損益,11.14
8463 潤泰材,ROA－綜合損益,4.26
8464 億豐,ROA－綜合損益,17.71
8466 美吉吉-KY,ROA－綜合損益,0
8467 波力-KY,ROA－綜合損益,12.65
8472 夠麻吉,ROA－綜合損益,8.55
8473 山林水,ROA－綜合損益,5.52
8476 台境,ROA－綜合損益,0
8477 創業家,ROA－綜合損益,0
8478 東哥遊艇,ROA－綜合損益,0
8480 泰昇-KY,ROA－綜合損益,0
8481 政伸,ROA－綜合損益,0
8482 商億-KY,ROA－綜合損益,0
8488 吉源-KY,ROA－綜合損益,0
8489 三貝德,ROA－綜合損益,0
8497 格威傳媒,ROA－綜合損益,0
8499 鼎炫-KY,ROA－綜合損益,0
8905 裕國,ROA－綜合損益,7.16
8906 花王,ROA－綜合損益,-4.38
8908 欣雄,ROA－綜合損益,7.78
8913 全銓,ROA－綜合損益,1.22
8916 光隆,ROA－綜合損益,8.68
8917 欣泰,ROA－綜合損益,5.61
8921 沈氏,ROA－綜合損益,7.54
8923 時報,ROA－綜合損益,3.68
8924 大田,ROA－綜合損益,2.79
8926 台汽電,ROA－綜合損益,5.54
8927 北基,ROA－綜合損益,-0.18
8928 鉅明,ROA－綜合損益,-0.69
8929 富堡,ROA－綜合損益,6.85
8930 青鋼,ROA－綜合損益,15.03
8931 大汽電,ROA－綜合損益,4.89
8932 宏大,ROA－綜合損益,3.86
8933 愛地雅,ROA－綜合損益,4.18
8934 衡平,ROA－綜合損益,5.55
8935 邦泰,ROA－綜合損益,-3.63
8936 國統,ROA－綜合損益,7.16
8937 合騏,ROA－綜合損益,2.24
8938 明安,ROA－綜合損益,-0.25
8940 新天地,ROA－綜合損益,-2.08
8941 關中,ROA－綜合損益,-4.65
8942 森鉅,ROA－綜合損益,9.44
8996 高力,ROA－綜合損益,6.81
9103 美德醫療-DR,ROA－綜合損益,-0.02
910322 康師傅-DR,ROA－綜合損益,7.99
910482 聖馬丁-DR,ROA－綜合損益,0
9105 泰金寶-DR,ROA－綜合損益,1.07
910861 神州-DR,ROA－綜合損益,-0.73
9110 越南控-DR,ROA－綜合損益,-4.6
911608 明輝-DR,ROA－綜合損益,0.32
911613 特藝-DR,ROA－綜合損益,0
911616 杜康-DR,ROA－綜合損益,0
911622 泰聚亨-DR,ROA－綜合損益,-5.58
911868 同方友友-DR,ROA－綜合損益,-42.64
912000 晨訊科-DR,ROA－綜合損益,-7.45
912398 友佳-DR,ROA－綜合損益,3.35
9136 巨騰-DR,ROA－綜合損益,7.99
9157 陽光能源-DR,ROA－綜合損益,-2.85
9188 精熙-DR,ROA－綜合損益,1.38
9802 鈺齊-KY,ROA－綜合損益,7.28
9902 台火,ROA－綜合損益,13.88
9904 寶成,ROA－綜合損益,4.15
9905 大華,ROA－綜合損益,11.69
9906 欣巴巴,ROA－綜合損益,0.54
9907 統一實,ROA－綜合損益,4.7
9908 大台北,ROA－綜合損益,5.97
9910 豐泰,ROA－綜合損益,12.73
9911 櫻花,ROA－綜合損益,10.06
9912 偉聯,ROA－綜合損益,-1.51
9914 美利達,ROA－綜合損益,18.65
9917 中保,ROA－綜合損益,12.65
9918 欣天然,ROA－綜合損益,5.97
9919 康那香,ROA－綜合損益,0.99
9921 巨大,ROA－綜合損益,10.36
9924 福興,ROA－綜合損益,10.11
9925 新保,ROA－綜合損益,10.51
9926 新海,ROA－綜合損益,6.4
9927 泰銘,ROA－綜合損益,10.88
9928 中視,ROA－綜合損益,-3.09
9929 秋雨,ROA－綜合損益,-8.01
9930 中聯資源,ROA－綜合損益,15.89
9931 欣高,ROA－綜合損益,8.03
9933 中鼎,ROA－綜合損益,4.14
9934 成霖,ROA－綜合損益,14.6
9935 慶豐富,ROA－綜合損益,-10.16
9937 全國,ROA－綜合損益,3.87
9938 百和,ROA－綜合損益,9.11
9939 宏全,ROA－綜合損益,5.39
9940 信義,ROA－綜合損益,20.4
9941 裕融,ROA－綜合損益,2.41
9942 茂順,ROA－綜合損益,17.13
9943 好樂迪,ROA－綜合損益,9.11
9944 新麗,ROA－綜合損益,4.05
9945 潤泰新,ROA－綜合損益,25.16
9946 三發地產,ROA－綜合損益,13.75
9949 琉園,ROA－綜合損益,3.9
9950 萬國通,ROA－綜合損益,3.1
9951 皇田,ROA－綜合損益,21.44
9955 佳龍,ROA－綜合損益,-0.63
9958 世紀鋼,ROA－綜合損益,3.77
9960 邁達康,ROA－綜合損益,6.51
9962 有益,ROA－綜合損益,5.8
