證券代碼,Data Field,2016/12/30
3015 全漢,CAPM_Beta 一年,0.6058
3016 嘉晶,CAPM_Beta 一年,1.4522
3017 奇鋐,CAPM_Beta 一年,1.1617
3018 同開,CAPM_Beta 一年,0.0662
3019 亞光,CAPM_Beta 一年,1.1852
3021 鴻名,CAPM_Beta 一年,0.4198
3022 威強電,CAPM_Beta 一年,0.5799
3023 信邦,CAPM_Beta 一年,0.6168
3024 憶聲,CAPM_Beta 一年,0.851
3025 星通,CAPM_Beta 一年,0.7012
3026 禾伸堂,CAPM_Beta 一年,0.419
3027 盛達,CAPM_Beta 一年,0.2139
3028 增你強,CAPM_Beta 一年,0.2306
3029 零壹,CAPM_Beta 一年,0.8739
3030 德律,CAPM_Beta 一年,0.7288
3031 佰鴻,CAPM_Beta 一年,0.8815
3032 偉訓,CAPM_Beta 一年,1.3118
3033 威健,CAPM_Beta 一年,0.2159
3034 聯詠,CAPM_Beta 一年,1.2048
3035 智原,CAPM_Beta 一年,1.1905
3036 文曄,CAPM_Beta 一年,0.5998
3037 欣興,CAPM_Beta 一年,1.0767
3038 全台,CAPM_Beta 一年,1.0141
3040 遠見,CAPM_Beta 一年,0.2018
3041 揚智,CAPM_Beta 一年,1.4988
3042 晶技,CAPM_Beta 一年,0.8624
3043 科風,CAPM_Beta 一年,0.6253
3044 健鼎,CAPM_Beta 一年,0.4817
3045 台灣大,CAPM_Beta 一年,0.5457
3046 建碁,CAPM_Beta 一年,0.3788
3047 訊舟,CAPM_Beta 一年,0.6718
3048 益登,CAPM_Beta 一年,0.7574
3049 和鑫,CAPM_Beta 一年,0.9351
3050 鈺德,CAPM_Beta 一年,0.7757
3051 力特,CAPM_Beta 一年,1.0374
3052 夆典,CAPM_Beta 一年,0.1184
3054 立萬利,CAPM_Beta 一年,0.3262
3055 蔚華科,CAPM_Beta 一年,0.9197
3056 總太,CAPM_Beta 一年,0.5857
3057 喬鼎,CAPM_Beta 一年,1.1126
3058 立德,CAPM_Beta 一年,0.5267
3059 華晶科,CAPM_Beta 一年,1.1985
3060 銘異,CAPM_Beta 一年,1.2269
3062 建漢,CAPM_Beta 一年,0.9767
3064 泰偉,CAPM_Beta 一年,1.1836
3066 李洲,CAPM_Beta 一年,0.2011
3067 全域,CAPM_Beta 一年,0.2462
3071 協禧,CAPM_Beta 一年,0.5185
3073 凱柏實業,CAPM_Beta 一年,0.642
3078 僑威,CAPM_Beta 一年,1.485
3081 聯亞,CAPM_Beta 一年,1.4505
3083 網龍,CAPM_Beta 一年,1.4074
3085 新零售,CAPM_Beta 一年,0.0972
3086 華義,CAPM_Beta 一年,0.7408
3088 艾訊,CAPM_Beta 一年,1.0526
3089 元炬,CAPM_Beta 一年,0.6132
3090 日電貿,CAPM_Beta 一年,0.3636
3092 鴻碩,CAPM_Beta 一年,1.5805
3093 港建,CAPM_Beta 一年,0.3718
3094 聯傑,CAPM_Beta 一年,1.1634
3095 及成,CAPM_Beta 一年,0.8969
3105 穩懋,CAPM_Beta 一年,1.1345
3114 好德,CAPM_Beta 一年,0.2808
3115 寶島極,CAPM_Beta 一年,0.1309
3118 進階,CAPM_Beta 一年,0.7857
3122 笙泉,CAPM_Beta 一年,1.2696
3128 昇銳,CAPM_Beta 一年,0.6052
3130 一零四,CAPM_Beta 一年,0.248
3131 弘塑,CAPM_Beta 一年,1.3068
3141 晶宏,CAPM_Beta 一年,2.0153
3144 新揚科,CAPM_Beta 一年,0.4543
3147 大綜,CAPM_Beta 一年,0
3149 正達,CAPM_Beta 一年,1.1046
3152 璟德,CAPM_Beta 一年,1.3742
3162 精確,CAPM_Beta 一年,0.2464
3163 波若威,CAPM_Beta 一年,1.9871
3164 景岳,CAPM_Beta 一年,0.6946
3167 大量,CAPM_Beta 一年,0.761
3169 亞信,CAPM_Beta 一年,0.7791
3171 新洲,CAPM_Beta 一年,0.1835
3176 基亞,CAPM_Beta 一年,1.6225
3178 公準,CAPM_Beta 一年,0
3188 鑫龍騰,CAPM_Beta 一年,0.2826
3189 景碩,CAPM_Beta 一年,1.0919
3191 和進,CAPM_Beta 一年,0.3689
3202 樺晟,CAPM_Beta 一年,0.8573
3205 佰研,CAPM_Beta 一年,1.6262
3206 志豐,CAPM_Beta 一年,0.9838
3207 耀勝,CAPM_Beta 一年,0.4045
3209 全科,CAPM_Beta 一年,0.5091
3211 順達,CAPM_Beta 一年,0.7057
3213 茂訊,CAPM_Beta 一年,0.4828
3217 優群,CAPM_Beta 一年,0.662
3218 大學光,CAPM_Beta 一年,0.741
3219 倚強股份,CAPM_Beta 一年,0.4724
3221 台嘉碩,CAPM_Beta 一年,1.3486
3224 三顧,CAPM_Beta 一年,1.0672
3226 至寶電,CAPM_Beta 一年,0.2348
3227 原相,CAPM_Beta 一年,1.3186
3228 金麗科,CAPM_Beta 一年,0.7938
3229 晟鈦,CAPM_Beta 一年,0.8144
3230 錦明,CAPM_Beta 一年,0.552
3231 緯創,CAPM_Beta 一年,1.1157
3232 昱捷,CAPM_Beta 一年,1.1248
3234 光環,CAPM_Beta 一年,1.5047
3236 千如,CAPM_Beta 一年,1.3809
3252 海灣,CAPM_Beta 一年,0.7135
3257 虹冠電,CAPM_Beta 一年,0.6066
3259 鑫創,CAPM_Beta 一年,0.5832
3260 威剛,CAPM_Beta 一年,1.0197
3264 欣銓,CAPM_Beta 一年,0.9992
3265 台星科,CAPM_Beta 一年,1.4834
3266 昇陽,CAPM_Beta 一年,0.4361
3268 海德威,CAPM_Beta 一年,0.6799
3272 東碩,CAPM_Beta 一年,1.766
3276 宇環,CAPM_Beta 一年,1.0811
3284 太普高,CAPM_Beta 一年,0.4435
3285 微端,CAPM_Beta 一年,0.9215
3287 廣寰科,CAPM_Beta 一年,0.3584
3288 點晶,CAPM_Beta 一年,0.4805
3289 宜特,CAPM_Beta 一年,1.1725
3290 東浦,CAPM_Beta 一年,0.3149
3293 鈊象,CAPM_Beta 一年,1.8355
3294 英濟,CAPM_Beta 一年,0.5964
3296 勝德,CAPM_Beta 一年,0.5813
3297 杭特,CAPM_Beta 一年,0.4965
3303 岱稜,CAPM_Beta 一年,0.6792
3305 昇貿,CAPM_Beta 一年,0.5958
3306 鼎天,CAPM_Beta 一年,0.8073
3308 聯德,CAPM_Beta 一年,0.8318
3310 佳穎,CAPM_Beta 一年,0.1306
3311 閎暉,CAPM_Beta 一年,0.9029
3312 弘憶股,CAPM_Beta 一年,0.5255
3313 斐成,CAPM_Beta 一年,1.2922
3317 尼克森,CAPM_Beta 一年,1.04
3321 同泰,CAPM_Beta 一年,0.6895
3322 建舜電,CAPM_Beta 一年,0.852
3323 加百裕,CAPM_Beta 一年,0.486
3324 雙鴻,CAPM_Beta 一年,1.5374
3325 旭品,CAPM_Beta 一年,1.2287
3332 幸康,CAPM_Beta 一年,0.1391
3338 泰碩,CAPM_Beta 一年,0.9526
3339 泰谷,CAPM_Beta 一年,0.4553
3346 麗清,CAPM_Beta 一年,0
3354 律勝,CAPM_Beta 一年,0.0038
3356 奇偶,CAPM_Beta 一年,0.5516
3360 尚立,CAPM_Beta 一年,1.2142
3362 先進光,CAPM_Beta 一年,0.8305
3363 上詮,CAPM_Beta 一年,0.4468
3372 典範,CAPM_Beta 一年,0.606
3373 熱映,CAPM_Beta 一年,1.1053
3374 精材,CAPM_Beta 一年,1.7658
3376 新日興,CAPM_Beta 一年,1.0209
3379 彬台,CAPM_Beta 一年,0.8052
3380 明泰,CAPM_Beta 一年,1.017
3383 新世紀,CAPM_Beta 一年,1.0537
3388 崇越電,CAPM_Beta 一年,0.2125
3390 旭軟,CAPM_Beta 一年,0.7538
3402 漢科,CAPM_Beta 一年,0.7591
3406 玉晶光,CAPM_Beta 一年,1.3327
3413 京鼎,CAPM_Beta 一年,1.3993
3416 融程電,CAPM_Beta 一年,0.3321
3419 譁裕,CAPM_Beta 一年,0.6669
3426 台興,CAPM_Beta 一年,0
3432 台端,CAPM_Beta 一年,0.6777
3434 哲固,CAPM_Beta 一年,0.026
3437 榮創,CAPM_Beta 一年,1.2709
3438 類比科,CAPM_Beta 一年,1.065
3441 聯一光,CAPM_Beta 一年,0.6354
3443 創意,CAPM_Beta 一年,1.0186
3444 利機,CAPM_Beta 一年,0.329
3450 聯鈞,CAPM_Beta 一年,1.264
3452 益通,CAPM_Beta 一年,1.0711
3454 晶睿,CAPM_Beta 一年,0.7294
3455 由田,CAPM_Beta 一年,0.9392
3465 進泰電子,CAPM_Beta 一年,-0.0029
3466 致振,CAPM_Beta 一年,0.342
3479 安勤,CAPM_Beta 一年,1.7994
3481 群創,CAPM_Beta 一年,1.1777
3483 力致,CAPM_Beta 一年,0.9779
3484 崧騰,CAPM_Beta 一年,1.5263
3489 森寶,CAPM_Beta 一年,0.31
3490 單井,CAPM_Beta 一年,1.1938
3491 昇達科,CAPM_Beta 一年,1.1503
3492 長盛,CAPM_Beta 一年,1.5472
3494 誠研,CAPM_Beta 一年,1.2834
3498 陽程,CAPM_Beta 一年,1.6288
3499 環天科,CAPM_Beta 一年,1.5843
3501 維熹,CAPM_Beta 一年,0.7244
3504 揚明光,CAPM_Beta 一年,0.9631
3508 位速,CAPM_Beta 一年,1.2613
3511 矽瑪,CAPM_Beta 一年,1.4149
3512 皇龍,CAPM_Beta 一年,0.3649
3515 華擎,CAPM_Beta 一年,0.5938
3516 亞帝歐,CAPM_Beta 一年,0.3953
3518 柏騰,CAPM_Beta 一年,0.723
3520 振維,CAPM_Beta 一年,1.5121
3521 鴻翊,CAPM_Beta 一年,0.7713
3522 御頂,CAPM_Beta 一年,0.4271
3523 迎輝,CAPM_Beta 一年,0.5105
3526 凡甲,CAPM_Beta 一年,1.7253
3527 聚積,CAPM_Beta 一年,1.0968
3528 安馳,CAPM_Beta 一年,0.332
3529 力旺,CAPM_Beta 一年,0.938
3530 晶相光,CAPM_Beta 一年,0
3531 先益,CAPM_Beta 一年,0.5493
3532 台勝科,CAPM_Beta 一年,1.2647
3533 嘉澤,CAPM_Beta 一年,1.0329
3535 晶彩科,CAPM_Beta 一年,1.2595
3536 誠創,CAPM_Beta 一年,0.4189
3537 堡達,CAPM_Beta 一年,0.4889
3540 曜越,CAPM_Beta 一年,1.4175
3541 西柏,CAPM_Beta 一年,1.2382
3545 敦泰,CAPM_Beta 一年,1.4859
3546 宇峻,CAPM_Beta 一年,1.8597
3548 兆利,CAPM_Beta 一年,1.7349
3550 聯穎,CAPM_Beta 一年,0.4743
3551 世禾,CAPM_Beta 一年,0.6701
3552 同致,CAPM_Beta 一年,1.7173
3555 重鵬,CAPM_Beta 一年,0.2728
3556 禾瑞亞,CAPM_Beta 一年,1.0258
3557 嘉威,CAPM_Beta 一年,0.6753
3558 神準,CAPM_Beta 一年,0.87
3562 頂晶科,CAPM_Beta 一年,0.2967
3563 牧德,CAPM_Beta 一年,0.5682
3564 其陽,CAPM_Beta 一年,1.0991
3567 逸昌,CAPM_Beta 一年,0.4388
3570 大塚,CAPM_Beta 一年,0.8355
3576 聯合再生,CAPM_Beta 一年,1.1212
3577 泓格,CAPM_Beta 一年,0.2738
3580 友威科,CAPM_Beta 一年,0.9359
3581 博磊,CAPM_Beta 一年,0.8952
3583 辛耘,CAPM_Beta 一年,0.5366
3587 閎康,CAPM_Beta 一年,0.8159
3588 通嘉,CAPM_Beta 一年,1.1723
3591 艾笛森,CAPM_Beta 一年,0.8926
3593 力銘,CAPM_Beta 一年,0.312
3594 磐儀,CAPM_Beta 一年,1.197
3596 智易,CAPM_Beta 一年,0.8004
3605 宏致,CAPM_Beta 一年,1.3754
3607 谷崧,CAPM_Beta 一年,0.7338
3609 東林,CAPM_Beta 一年,0.4171
3611 鼎翰,CAPM_Beta 一年,1.1045
3615 安可,CAPM_Beta 一年,1.4079
3617 碩天,CAPM_Beta 一年,0.9928
3622 洋華,CAPM_Beta 一年,0.7044
3623 富晶通,CAPM_Beta 一年,0.4853
3624 光頡,CAPM_Beta 一年,0.6532
3625 西勝,CAPM_Beta 一年,0.7636
3628 盈正,CAPM_Beta 一年,0.4124
3629 地心引力,CAPM_Beta 一年,0.3763
3630 新鉅科,CAPM_Beta 一年,1.4536
3631 晟楠,CAPM_Beta 一年,-0.1956
3632 研勤,CAPM_Beta 一年,0.9979
3642 駿熠電,CAPM_Beta 一年,0.1014
3645 達邁,CAPM_Beta 一年,0.6944
3646 艾恩特,CAPM_Beta 一年,0.6226
3652 精聯,CAPM_Beta 一年,0.4265
3653 健策,CAPM_Beta 一年,1.2055
3661 世芯-KY,CAPM_Beta 一年,1.2113
3663 鑫科,CAPM_Beta 一年,0.4953
3664 安瑞-KY,CAPM_Beta 一年,0.9697
3665 貿聯-KY,CAPM_Beta 一年,1.0549
3666 光耀,CAPM_Beta 一年,1.697
3669 圓展,CAPM_Beta 一年,0.4057
3672 康聯訊,CAPM_Beta 一年,0.5207
3673 TPK-KY,CAPM_Beta 一年,1.4623
3675 德微,CAPM_Beta 一年,0.7413
3679 新至陞,CAPM_Beta 一年,0.7757
3680 家登,CAPM_Beta 一年,0.8459
3682 亞太電,CAPM_Beta 一年,1.0556
3684 榮昌,CAPM_Beta 一年,0.462
3685 元創精密,CAPM_Beta 一年,0.9283
3686 達能,CAPM_Beta 一年,1.1249
3687 歐買尬,CAPM_Beta 一年,1.0199
3689 湧德,CAPM_Beta 一年,0.9429
3691 碩禾,CAPM_Beta 一年,1.5388
3693 營邦,CAPM_Beta 一年,1.0197
3694 海華,CAPM_Beta 一年,1.2104
3698 隆達,CAPM_Beta 一年,1.0439
3701 大眾控,CAPM_Beta 一年,-0.4372
3702 大聯大,CAPM_Beta 一年,0.7405
3703 欣陸,CAPM_Beta 一年,0.4714
3704 合勤控,CAPM_Beta 一年,0.8175
3705 永信,CAPM_Beta 一年,0.4419
3706 神達,CAPM_Beta 一年,1.0445
3707 漢磊,CAPM_Beta 一年,0.9847
3708 上緯投控,CAPM_Beta 一年,1.4946
3709 鑫聯大投控,CAPM_Beta 一年,0
3710 連展投控,CAPM_Beta 一年,0
3711 日月光投控,CAPM_Beta 一年,0
3712 永崴投控,CAPM_Beta 一年,0
4102 永日,CAPM_Beta 一年,1.1989
4104 佳醫,CAPM_Beta 一年,0.5897
4105 東洋,CAPM_Beta 一年,1.3827
4106 雃博,CAPM_Beta 一年,0.8042
4107 邦特,CAPM_Beta 一年,1.4398
4108 懷特,CAPM_Beta 一年,1.0114
4109 加捷生醫,CAPM_Beta 一年,0.3852
4111 濟生,CAPM_Beta 一年,1.0112
4113 聯上,CAPM_Beta 一年,0.5223
4114 健喬,CAPM_Beta 一年,0.8722
4116 明基醫,CAPM_Beta 一年,1.8493
4119 旭富,CAPM_Beta 一年,0.9697
4120 友華,CAPM_Beta 一年,1.2475
4121 優盛,CAPM_Beta 一年,1.7041
4123 晟德,CAPM_Beta 一年,1.0001
4126 太醫,CAPM_Beta 一年,1.19
4127 天良,CAPM_Beta 一年,1.0267
4128 中天,CAPM_Beta 一年,0.875
4129 聯合,CAPM_Beta 一年,1.2128
4130 健亞,CAPM_Beta 一年,1.6362
4131 晶宇,CAPM_Beta 一年,-0.2504
4133 亞諾法,CAPM_Beta 一年,0.7794
4137 麗豐-KY,CAPM_Beta 一年,0.951
4138 曜亞,CAPM_Beta 一年,1.0377
4139 馬光-KY,CAPM_Beta 一年,0.1739
4141 龍燈-KY,CAPM_Beta 一年,1.3372
4142 國光生,CAPM_Beta 一年,0.8134
4144 康聯-KY,CAPM_Beta 一年,0.7818
4147 中裕,CAPM_Beta 一年,1.7279
4148 全宇生技-KY,CAPM_Beta 一年,0
4152 台微體,CAPM_Beta 一年,0.9728
4153 鈺緯,CAPM_Beta 一年,1.2469
4154 康樂-KY,CAPM_Beta 一年,1.0532
4155 訊映,CAPM_Beta 一年,0
4157 太景*-KY,CAPM_Beta 一年,1.0562
4160 創源,CAPM_Beta 一年,1.185
4161 聿新科,CAPM_Beta 一年,1.0616
4162 智擎,CAPM_Beta 一年,1.3779
4163 鐿鈦,CAPM_Beta 一年,1.2293
4164 承業醫,CAPM_Beta 一年,0.5453
4167 展旺,CAPM_Beta 一年,1.3159
4168 醣聯,CAPM_Beta 一年,1.7568
4171 瑞基,CAPM_Beta 一年,0.8367
4173 久裕,CAPM_Beta 一年,0.87
4174 浩鼎,CAPM_Beta 一年,2.1176
4175 杏一,CAPM_Beta 一年,0.5431
4183 福永生技,CAPM_Beta 一年,0
4188 安克,CAPM_Beta 一年,1.4036
4190 佐登-KY,CAPM_Beta 一年,0.8908
4192 杏國,CAPM_Beta 一年,1.0946
4198 環瑞醫,CAPM_Beta 一年,1.0695
4205 中華食,CAPM_Beta 一年,0.1283
4207 環泰,CAPM_Beta 一年,0.6021
4303 信立,CAPM_Beta 一年,0.3286
4304 勝昱,CAPM_Beta 一年,0.1423
4305 世坤,CAPM_Beta 一年,0.1623
4306 炎洲,CAPM_Beta 一年,0.4602
4401 東隆興,CAPM_Beta 一年,0.7673
4402 福大,CAPM_Beta 一年,-0.1312
4406 新昕纖,CAPM_Beta 一年,0.1591
4413 飛寶企業,CAPM_Beta 一年,-0.0349
4414 如興,CAPM_Beta 一年,0.513
4415 台原藥,CAPM_Beta 一年,0.1027
4416 三圓,CAPM_Beta 一年,0.3196
4417 金洲,CAPM_Beta 一年,0.7913
4419 元勝,CAPM_Beta 一年,0.5149
4420 光明,CAPM_Beta 一年,0.8058
4426 利勤,CAPM_Beta 一年,1.2972
4429 聚紡,CAPM_Beta 一年,0.2823
4430 耀億,CAPM_Beta 一年,0.4342
4432 銘旺實,CAPM_Beta 一年,0.9845
4433 興采,CAPM_Beta 一年,0.7158
4438 廣越,CAPM_Beta 一年,2.0183
4502 健信,CAPM_Beta 一年,0.581
4503 金雨,CAPM_Beta 一年,0.3687
4506 崇友,CAPM_Beta 一年,0.6942
4510 高鋒,CAPM_Beta 一年,0.6059
4513 福裕,CAPM_Beta 一年,0.2695
4523 永彰,CAPM_Beta 一年,0.9918
4526 東台,CAPM_Beta 一年,0.5645
4527 方土霖,CAPM_Beta 一年,0.236
4528 江興鍛,CAPM_Beta 一年,0.991
4529 淳紳,CAPM_Beta 一年,1.591
4530 宏易,CAPM_Beta 一年,0.5311
4532 瑞智,CAPM_Beta 一年,0.529
4533 協易機,CAPM_Beta 一年,0.8643
4534 慶騰,CAPM_Beta 一年,0.8378
4535 至興,CAPM_Beta 一年,0.3313
4536 拓凱,CAPM_Beta 一年,0.497
4538 大詠城,CAPM_Beta 一年,0
4540 全球傳動,CAPM_Beta 一年,0
4541 晟田,CAPM_Beta 一年,0.8725
4542 科嶠,CAPM_Beta 一年,0.268
4543 萬在,CAPM_Beta 一年,0.0533
4545 銘鈺,CAPM_Beta 一年,1.2289
4549 桓達,CAPM_Beta 一年,0.812
4550 長佳,CAPM_Beta 一年,0.4543
4551 智伸科,CAPM_Beta 一年,1.0556
4552 力達-KY,CAPM_Beta 一年,1.2397
4554 橙的,CAPM_Beta 一年,2.3274
4555 氣立,CAPM_Beta 一年,0.6092
4556 旭然,CAPM_Beta 一年,0.5961
4557 永新-KY,CAPM_Beta 一年,0.464
4560 強信-KY,CAPM_Beta 一年,0
4561 健椿,CAPM_Beta 一年,0
4562 穎漢,CAPM_Beta 一年,0
4563 百德,CAPM_Beta 一年,0
4564 元翎,CAPM_Beta 一年,0
4566 時碩工業,CAPM_Beta 一年,0
4568 科際精密,CAPM_Beta 一年,0
4571 鈞興-KY,CAPM_Beta 一年,0
4572 駐龍,CAPM_Beta 一年,0
4576 大銀微系統,CAPM_Beta 一年,0
4609 唐鋒,CAPM_Beta 一年,0.7395
4702 中美實,CAPM_Beta 一年,0.7785
4706 大恭,CAPM_Beta 一年,0.6044
4707 磐亞,CAPM_Beta 一年,0.6085
4711 永純,CAPM_Beta 一年,0.4969
4712 南璋,CAPM_Beta 一年,0.766
4714 永捷,CAPM_Beta 一年,0.2134
4716 大立,CAPM_Beta 一年,0.5612
4720 德淵,CAPM_Beta 一年,0.1102
4721 美琪瑪,CAPM_Beta 一年,1.3677
4722 國精化,CAPM_Beta 一年,0.5314
4725 信昌化,CAPM_Beta 一年,1.2316
4726 永昕,CAPM_Beta 一年,1.5087
4728 雙美,CAPM_Beta 一年,0.8482
4729 熒茂,CAPM_Beta 一年,0.7038
4735 豪展,CAPM_Beta 一年,1.268
4736 泰博,CAPM_Beta 一年,1.2039
4737 華廣,CAPM_Beta 一年,0.8505
4739 康普,CAPM_Beta 一年,1.2495
4741 泓瀚,CAPM_Beta 一年,0
4743 合一,CAPM_Beta 一年,1.4437
4744 皇將,CAPM_Beta 一年,0
4745 合富-KY,CAPM_Beta 一年,1.4495
4746 台耀,CAPM_Beta 一年,0.764
4747 強生,CAPM_Beta 一年,0.8122
4754 國碳科,CAPM_Beta 一年,0.9673
4755 三福化,CAPM_Beta 一年,0.7692
4760 勤凱,CAPM_Beta 一年,0
4763 材料-KY,CAPM_Beta 一年,0.7157
4764 雙鍵,CAPM_Beta 一年,0
4766 南寶,CAPM_Beta 一年,0
4767 誠泰科技,CAPM_Beta 一年,0
4803 VHQ-KY,CAPM_Beta 一年,1.7284
4804 大略-KY,CAPM_Beta 一年,1.1947
4806 昇華,CAPM_Beta 一年,0.6517
4807 日成-KY,CAPM_Beta 一年,0
4903 聯光通,CAPM_Beta 一年,1.0325
4904 遠傳,CAPM_Beta 一年,0.4289
4905 台聯電,CAPM_Beta 一年,0.6538
4906 正文,CAPM_Beta 一年,0.9836
4907 富宇,CAPM_Beta 一年,0.1281
4908 前鼎,CAPM_Beta 一年,0.7472
4909 新復興,CAPM_Beta 一年,0.6566
4911 德英,CAPM_Beta 一年,1.0433
4912 聯德控股-KY,CAPM_Beta 一年,0.5026
4915 致伸,CAPM_Beta 一年,1.2117
4916 事欣科,CAPM_Beta 一年,1.4603
4919 新唐,CAPM_Beta 一年,1.0708
4924 欣厚-KY,CAPM_Beta 一年,0.8266
4927 泰鼎-KY,CAPM_Beta 一年,0.8551
4930 燦星網,CAPM_Beta 一年,0.9163
4931 新盛力,CAPM_Beta 一年,0
4933 友輝,CAPM_Beta 一年,0.8431
4934 太極,CAPM_Beta 一年,1.1883
4935 茂林-KY,CAPM_Beta 一年,1.321
4938 和碩,CAPM_Beta 一年,1.6834
4939 亞電,CAPM_Beta 一年,0.8227
4942 嘉彰,CAPM_Beta 一年,0.4463
4943 康控-KY,CAPM_Beta 一年,0.526
4944 兆遠,CAPM_Beta 一年,1.623
4946 辣椒,CAPM_Beta 一年,1.2417
4947 昂寶-KY,CAPM_Beta 一年,1.4634
4950 牧東,CAPM_Beta 一年,-0.1555
4952 凌通,CAPM_Beta 一年,0.8048
4953 緯軟,CAPM_Beta 一年,0.8151
4956 光鋐,CAPM_Beta 一年,1.1141
4958 臻鼎-KY,CAPM_Beta 一年,1.6169
4960 誠美材,CAPM_Beta 一年,1.189
4961 天鈺,CAPM_Beta 一年,0
4966 譜瑞-KY,CAPM_Beta 一年,1.4056
4967 十銓,CAPM_Beta 一年,0
4968 立積,CAPM_Beta 一年,1.0655
4971 IET-KY,CAPM_Beta 一年,1.6466
4972 湯石照明,CAPM_Beta 一年,0.5306
4973 廣穎,CAPM_Beta 一年,0.7586
4974 亞泰,CAPM_Beta 一年,0.6827
4976 佳凌,CAPM_Beta 一年,0.6465
4977 眾達-KY,CAPM_Beta 一年,0.9934
4979 華星光,CAPM_Beta 一年,1.7055
4987 科誠,CAPM_Beta 一年,0.6744
4989 榮科,CAPM_Beta 一年,0
4991 環宇-KY,CAPM_Beta 一年,1.136
4994 傳奇,CAPM_Beta 一年,1.172
4995 晶達,CAPM_Beta 一年,0.1048
4999 鑫禾,CAPM_Beta 一年,1.0759
5007 三星,CAPM_Beta 一年,0.2826
5009 榮剛,CAPM_Beta 一年,0.778
5011 久陽,CAPM_Beta 一年,0.1026
5013 強新,CAPM_Beta 一年,0.1165
5014 建錩,CAPM_Beta 一年,0.2923
5015 華祺,CAPM_Beta 一年,0.6316
5016 松和,CAPM_Beta 一年,0.0568
5102 富強,CAPM_Beta 一年,0.2653
5201 凱衛,CAPM_Beta 一年,0.6522
5202 力新,CAPM_Beta 一年,0.4264
5203 訊連,CAPM_Beta 一年,0.3808
5205 中茂,CAPM_Beta 一年,-0.028
5206 坤悅,CAPM_Beta 一年,0.3847
5209 新鼎,CAPM_Beta 一年,0.4241
5210 寶碩,CAPM_Beta 一年,0.4255
5211 蒙恬,CAPM_Beta 一年,0.9379
5212 凌網,CAPM_Beta 一年,0.2675
5213 亞昕,CAPM_Beta 一年,0.1882
5215 科嘉-KY,CAPM_Beta 一年,0.5426
5220 萬達光電,CAPM_Beta 一年,0
5223 安力-KY,CAPM_Beta 一年,0
5225 東科-KY,CAPM_Beta 一年,0.9536
5227 立凱-KY,CAPM_Beta 一年,0.9851
5230 雷笛克光學,CAPM_Beta 一年,0.6816
5234 達興材料,CAPM_Beta 一年,0.5699
5243 乙盛-KY,CAPM_Beta 一年,1.1284
5245 智晶,CAPM_Beta 一年,1.4389
5251 天鉞電,CAPM_Beta 一年,0.8128
5258 虹堡,CAPM_Beta 一年,0
5259 奕智博,CAPM_Beta 一年,-0.032
5263 智崴,CAPM_Beta 一年,1.1642
5264 鎧勝-KY,CAPM_Beta 一年,1.2193
5269 祥碩,CAPM_Beta 一年,1.6058
5272 笙科,CAPM_Beta 一年,1.6215
5274 信驊,CAPM_Beta 一年,0.8282
5276 達輝-KY,CAPM_Beta 一年,0.3664
5278 尚凡,CAPM_Beta 一年,0.8026
5281 大峽谷-KY,CAPM_Beta 一年,0.6448
5283 禾聯碩,CAPM_Beta 一年,0
5284 jpp-KY,CAPM_Beta 一年,0.6255
5285 界霖,CAPM_Beta 一年,0.5316
5287 數字,CAPM_Beta 一年,0.5973
5288 豐祥-KY,CAPM_Beta 一年,1.0576
5289 宜鼎,CAPM_Beta 一年,1.39
5291 邑昇,CAPM_Beta 一年,0.5263
5299 杰力,CAPM_Beta 一年,0
5301 寶得利,CAPM_Beta 一年,0.0372
5302 太欣,CAPM_Beta 一年,0.7249
5304 鼎創達,CAPM_Beta 一年,-0.038
5305 敦南,CAPM_Beta 一年,0.8133
5306 桂盟,CAPM_Beta 一年,0.8431
5309 系統電,CAPM_Beta 一年,1.3876
5310 天剛,CAPM_Beta 一年,0.2297
5312 寶島科,CAPM_Beta 一年,0.4122
5314 世紀,CAPM_Beta 一年,0.5153
5315 光聯,CAPM_Beta 一年,1.1884
5321 友銓,CAPM_Beta 一年,-0.1108
5324 士開,CAPM_Beta 一年,0.2267
5328 華容,CAPM_Beta 一年,0.9938
5340 建榮,CAPM_Beta 一年,0.3198
5344 立衛,CAPM_Beta 一年,0.1548
5345 天揚,CAPM_Beta 一年,0.2771
5347 世界,CAPM_Beta 一年,0.8644
5348 系通,CAPM_Beta 一年,-1.3071
5349 先豐,CAPM_Beta 一年,1.5596
5351 鈺創,CAPM_Beta 一年,1.2776
5353 台林,CAPM_Beta 一年,0.4973
5355 佳總,CAPM_Beta 一年,0.5778
5356 協益,CAPM_Beta 一年,0.6785
5364 力麗店,CAPM_Beta 一年,0.0991
5371 中光電,CAPM_Beta 一年,0.9532
5381 合正,CAPM_Beta 一年,0.5167
5383 金利,CAPM_Beta 一年,0.0793
5386 青雲,CAPM_Beta 一年,0.1521
5388 中磊,CAPM_Beta 一年,0.6986
5392 應華,CAPM_Beta 一年,1.0071
5398 慕康生醫,CAPM_Beta 一年,0.8663
5403 中菲,CAPM_Beta 一年,0.3713
5410 國眾,CAPM_Beta 一年,0.4928
5425 台半,CAPM_Beta 一年,1.2381
5426 振發,CAPM_Beta 一年,0.2539
5432 達威,CAPM_Beta 一年,0.2921
5434 崇越,CAPM_Beta 一年,0.7403
5438 東友,CAPM_Beta 一年,0.432
5439 高技,CAPM_Beta 一年,0.5707
