證券代碼,Data Field,2014/12/31
5460 同協,CAPM_Beta 一年,0.7047
5464 霖宏,CAPM_Beta 一年,0.6822
5465 富驊,CAPM_Beta 一年,0.5344
5468 凱鈺,CAPM_Beta 一年,0.5704
5469 瀚宇博,CAPM_Beta 一年,0.8869
5471 松翰,CAPM_Beta 一年,0.7176
5474 聰泰,CAPM_Beta 一年,1.3757
5475 德宏,CAPM_Beta 一年,0.923
5478 智冠,CAPM_Beta 一年,1.6135
5481 新華,CAPM_Beta 一年,0.8815
5483 中美晶,CAPM_Beta 一年,1.1324
5484 慧友,CAPM_Beta 一年,0.5464
5487 通泰,CAPM_Beta 一年,0.8193
5488 松普,CAPM_Beta 一年,0.6156
5489 彩富,CAPM_Beta 一年,0.7832
5490 同亨,CAPM_Beta 一年,1.1863
5493 三聯,CAPM_Beta 一年,0.7055
5498 凱崴,CAPM_Beta 一年,0.6429
5508 永信建,CAPM_Beta 一年,0.2551
5511 德昌,CAPM_Beta 一年,0.1722
5512 力麒,CAPM_Beta 一年,0.4319
5514 三豐,CAPM_Beta 一年,0.4848
5515 建國,CAPM_Beta 一年,0.3836
5516 雙喜,CAPM_Beta 一年,0.2425
5519 隆大,CAPM_Beta 一年,0.3535
5520 力泰,CAPM_Beta 一年,0.2099
5521 工信,CAPM_Beta 一年,0.2714
5522 遠雄,CAPM_Beta 一年,0.8885
5523 豐謙,CAPM_Beta 一年,0.3653
5525 順天,CAPM_Beta 一年,0.2329
5529 志嘉,CAPM_Beta 一年,0.2943
5530 龍巖,CAPM_Beta 一年,0.2411
5531 鄉林,CAPM_Beta 一年,0.6075
5533 皇鼎,CAPM_Beta 一年,0.2728
5534 長虹,CAPM_Beta 一年,0.4278
5536 聖暉,CAPM_Beta 一年,0.4508
5538 東明-KY,CAPM_Beta 一年,0.5479
5543 崇佑-KY,CAPM_Beta 一年,0
5601 台聯櫃,CAPM_Beta 一年,0.0616
5603 陸海,CAPM_Beta 一年,0.8214
5604 中連貨,CAPM_Beta 一年,0.2486
5607 遠雄港,CAPM_Beta 一年,0.8448
5608 四維航,CAPM_Beta 一年,0.5728
5609 中菲行,CAPM_Beta 一年,0.6873
5701 劍湖山,CAPM_Beta 一年,0.4599
5703 亞都,CAPM_Beta 一年,0.3509
5704 老爺知,CAPM_Beta 一年,0.9688
5706 鳳凰,CAPM_Beta 一年,0.6417
5820 日盛金,CAPM_Beta 一年,0.3978
5864 致和證,CAPM_Beta 一年,0
5871 中租-KY,CAPM_Beta 一年,0.7694
5876 上海商銀,CAPM_Beta 一年,0
5878 台名,CAPM_Beta 一年,0.285
5880 合庫金,CAPM_Beta 一年,0.4964
5902 德記,CAPM_Beta 一年,0.5346
5903 全家,CAPM_Beta 一年,0.4353
5904 寶雅,CAPM_Beta 一年,0.5672
5905 南仁湖,CAPM_Beta 一年,0.547
5906 台南-KY,CAPM_Beta 一年,0.6501
5907 大洋-KY,CAPM_Beta 一年,0.9437
6005 群益證,CAPM_Beta 一年,0.7394
6015 宏遠證,CAPM_Beta 一年,0.9363
6016 康和證,CAPM_Beta 一年,0.8121
6020 大展證,CAPM_Beta 一年,0.8721
6021 大慶證,CAPM_Beta 一年,0.9964
6023 元大期,CAPM_Beta 一年,0.1835
6024 群益期,CAPM_Beta 一年,0.2737
6026 福邦證,CAPM_Beta 一年,0
6101 寬魚國際,CAPM_Beta 一年,0.8723
6103 合邦,CAPM_Beta 一年,0.0731
6104 創惟,CAPM_Beta 一年,1.7761
6108 競國,CAPM_Beta 一年,0.8129
6109 亞元,CAPM_Beta 一年,0.8106
6111 大宇資,CAPM_Beta 一年,0.5649
6112 聚碩,CAPM_Beta 一年,0.5594
6113 亞矽,CAPM_Beta 一年,1.1438
6114 久威,CAPM_Beta 一年,0.6086
6115 鎰勝,CAPM_Beta 一年,0.3338
6116 彩晶,CAPM_Beta 一年,1.0861
6117 迎廣,CAPM_Beta 一年,1.2758
6118 建達,CAPM_Beta 一年,0.8811
6120 達運,CAPM_Beta 一年,1.1666
6121 新普,CAPM_Beta 一年,0.7428
6122 擎邦,CAPM_Beta 一年,0.322
6123 上奇,CAPM_Beta 一年,0.8947
6124 業強,CAPM_Beta 一年,0.2955
6125 廣運,CAPM_Beta 一年,1.0283
6126 信音,CAPM_Beta 一年,0.7827
6127 九豪,CAPM_Beta 一年,0.93
6128 上福,CAPM_Beta 一年,0.3865
6129 普誠,CAPM_Beta 一年,1.1205
6130 星寶國際,CAPM_Beta 一年,0.8749
6131 鈞泰,CAPM_Beta 一年,0.8423
6133 金橋,CAPM_Beta 一年,1.1391
6134 萬旭,CAPM_Beta 一年,0.9202
6136 富爾特,CAPM_Beta 一年,0.4043
6138 茂達,CAPM_Beta 一年,1.37
6139 亞翔,CAPM_Beta 一年,0.3988
6140 訊達,CAPM_Beta 一年,0.6439
6141 柏承,CAPM_Beta 一年,0.9027
6142 友勁,CAPM_Beta 一年,0.9931
6143 振曜,CAPM_Beta 一年,1.0216
6144 得利影,CAPM_Beta 一年,0.0682
6146 耕興,CAPM_Beta 一年,0.9469
6147 頎邦,CAPM_Beta 一年,0.8259
6148 驊宏資,CAPM_Beta 一年,1.2506
6150 撼訊,CAPM_Beta 一年,0.9099
6151 晉倫,CAPM_Beta 一年,0.5275
6152 百一,CAPM_Beta 一年,0.8239
6153 嘉聯益,CAPM_Beta 一年,1.4237
6154 順發,CAPM_Beta 一年,0.1515
6155 鈞寶,CAPM_Beta 一年,1.2532
6156 松上,CAPM_Beta 一年,0.2455
6158 禾昌,CAPM_Beta 一年,0.5673
6160 欣技,CAPM_Beta 一年,1.4897
6161 捷波,CAPM_Beta 一年,0.8629
6163 華電網,CAPM_Beta 一年,0.7005
6164 華興,CAPM_Beta 一年,1.027
6165 捷泰,CAPM_Beta 一年,0.3567
6166 凌華,CAPM_Beta 一年,1.0631
6167 久正,CAPM_Beta 一年,0.2464
6168 宏齊,CAPM_Beta 一年,1.4746
6169 昱泉,CAPM_Beta 一年,0.9049
6170 統振,CAPM_Beta 一年,0.6721
6171 亞銳士,CAPM_Beta 一年,0.218
6172 互億,CAPM_Beta 一年,0.7554
6173 信昌電,CAPM_Beta 一年,1.1024
6174 安碁,CAPM_Beta 一年,0.3947
6175 立敦,CAPM_Beta 一年,0.8856
6176 瑞儀,CAPM_Beta 一年,1.4181
6177 達麗,CAPM_Beta 一年,0.4482
6179 亞通,CAPM_Beta 一年,0.5511
6180 橘子,CAPM_Beta 一年,1.2902
6182 合晶,CAPM_Beta 一年,1.2692
6183 關貿,CAPM_Beta 一年,0.5034
6184 大豐電,CAPM_Beta 一年,0.1113
6185 幃翔,CAPM_Beta 一年,1.2835
6186 新潤,CAPM_Beta 一年,0.0337
6187 萬潤,CAPM_Beta 一年,1.3963
6188 廣明,CAPM_Beta 一年,0.8709
6189 豐藝,CAPM_Beta 一年,0.5553
6190 萬泰科,CAPM_Beta 一年,0.9158
6191 精成科,CAPM_Beta 一年,0.8158
6192 巨路,CAPM_Beta 一年,0.5736
6194 育富,CAPM_Beta 一年,0.3011
6195 詩肯,CAPM_Beta 一年,0.728
6196 帆宣,CAPM_Beta 一年,0.7827
6197 佳必琪,CAPM_Beta 一年,1.3962
6198 凌泰,CAPM_Beta 一年,0.3052
6199 天品,CAPM_Beta 一年,-0.0612
6201 亞弘電,CAPM_Beta 一年,0.192
6202 盛群,CAPM_Beta 一年,1.2044
6203 海韻電,CAPM_Beta 一年,1.188
6204 艾華,CAPM_Beta 一年,0.4899
6205 詮欣,CAPM_Beta 一年,1.0695
6206 飛捷,CAPM_Beta 一年,1.1977
6207 雷科,CAPM_Beta 一年,1.2773
6208 日揚,CAPM_Beta 一年,1.4466
6209 今國光,CAPM_Beta 一年,1.0052
6210 慶生,CAPM_Beta 一年,0.3454
6212 理銘,CAPM_Beta 一年,0.0664
6213 聯茂,CAPM_Beta 一年,0.7952
6214 精誠,CAPM_Beta 一年,1.3368
6215 和椿,CAPM_Beta 一年,0.9513
6216 居易,CAPM_Beta 一年,0.9073
6217 中探針,CAPM_Beta 一年,1.0862
6218 豪勉,CAPM_Beta 一年,0.3711
6219 富旺,CAPM_Beta 一年,0.2861
6220 岳豐,CAPM_Beta 一年,0.6609
6221 晉泰,CAPM_Beta 一年,0.4779
6222 上揚,CAPM_Beta 一年,0.1287
6223 旺矽,CAPM_Beta 一年,1.5335
6224 聚鼎,CAPM_Beta 一年,0.9398
6225 天瀚,CAPM_Beta 一年,0.5491
6226 光鼎,CAPM_Beta 一年,0.6062
6227 茂綸,CAPM_Beta 一年,1.1008
6228 全譜,CAPM_Beta 一年,0.6333
6229 研通,CAPM_Beta 一年,0.8199
6230 超眾,CAPM_Beta 一年,1.0418
6231 系微,CAPM_Beta 一年,0.9777
6233 旺玖,CAPM_Beta 一年,1.1754
6234 高僑,CAPM_Beta 一年,1.1713
6235 華孚,CAPM_Beta 一年,0.9218
6236 康呈,CAPM_Beta 一年,0.2058
6237 驊訊,CAPM_Beta 一年,0.7621
6238 勝麗,CAPM_Beta 一年,0.6112
6239 力成,CAPM_Beta 一年,0.807
6240 松崗,CAPM_Beta 一年,-0.1589
6241 易通展,CAPM_Beta 一年,0.3722
6242 立康,CAPM_Beta 一年,0
6243 迅杰,CAPM_Beta 一年,1.071
6244 茂迪,CAPM_Beta 一年,1.3136
6245 立端,CAPM_Beta 一年,1.3727
6246 臺龍,CAPM_Beta 一年,1.0691
6247 淇譽電,CAPM_Beta 一年,0.306
6248 沛波,CAPM_Beta 一年,0.5426
6251 定穎,CAPM_Beta 一年,0.9074
6257 矽格,CAPM_Beta 一年,1.371
6259 百徽,CAPM_Beta 一年,0.9314
6261 久元,CAPM_Beta 一年,0.7441
6263 普萊德,CAPM_Beta 一年,0.8307
6264 富裔,CAPM_Beta 一年,0.7395
6265 方土昶,CAPM_Beta 一年,0.9709
6266 泰詠,CAPM_Beta 一年,0.8816
6269 台郡,CAPM_Beta 一年,1.0476
6270 倍微,CAPM_Beta 一年,0.7167
6271 同欣電,CAPM_Beta 一年,1.1229
6274 台燿,CAPM_Beta 一年,1.1166
6275 元山,CAPM_Beta 一年,0.435
6276 安鈦克,CAPM_Beta 一年,0.9677
6277 宏正,CAPM_Beta 一年,1.0077
6278 台表科,CAPM_Beta 一年,0.578
6279 胡連,CAPM_Beta 一年,1.1117
6281 全國電,CAPM_Beta 一年,0.423
6282 康舒,CAPM_Beta 一年,1.6211
6283 淳安,CAPM_Beta 一年,1.3974
6284 佳邦,CAPM_Beta 一年,1.3331
6285 啟碁,CAPM_Beta 一年,1.1296
6287 元隆,CAPM_Beta 一年,0.872
6288 聯嘉,CAPM_Beta 一年,0
6289 華上,CAPM_Beta 一年,0.3784
6290 良維,CAPM_Beta 一年,1.5786
6291 沛亨,CAPM_Beta 一年,0.0647
6292 迅德,CAPM_Beta 一年,0.4844
6294 智基,CAPM_Beta 一年,0.4525
6404 通訊-KY,CAPM_Beta 一年,1.4863
6405 悅城,CAPM_Beta 一年,0.8346
6409 旭隼,CAPM_Beta 一年,1.1911
6411 晶焱,CAPM_Beta 一年,1.2668
6412 群電,CAPM_Beta 一年,0.3382
6414 樺漢,CAPM_Beta 一年,0.9194
6415 矽力-KY,CAPM_Beta 一年,1.3217
6416 瑞祺電通,CAPM_Beta 一年,0
6417 韋僑,CAPM_Beta 一年,0
6418 詠昇,CAPM_Beta 一年,0
6419 京晨科,CAPM_Beta 一年,0
6425 易發,CAPM_Beta 一年,0
6426 統新,CAPM_Beta 一年,0
6431 光麗-KY,CAPM_Beta 一年,0
6432 今展科,CAPM_Beta 一年,0
6435 大中,CAPM_Beta 一年,0
6438 迅得,CAPM_Beta 一年,0
6441 廣錠,CAPM_Beta 一年,0
6442 光聖,CAPM_Beta 一年,0
6443 元晶,CAPM_Beta 一年,0
6446 藥華藥,CAPM_Beta 一年,0
6449 鈺邦,CAPM_Beta 一年,0
6451 訊芯-KY,CAPM_Beta 一年,0
6452 康友-KY,CAPM_Beta 一年,0
6456 GIS-KY,CAPM_Beta 一年,0
6457 紘康,CAPM_Beta 一年,0
6461 益得,CAPM_Beta 一年,0
6462 神盾,CAPM_Beta 一年,0
6464 台數科,CAPM_Beta 一年,0
6465 威潤,CAPM_Beta 一年,0
6469 大樹,CAPM_Beta 一年,0
6470 宇智,CAPM_Beta 一年,0
6472 保瑞,CAPM_Beta 一年,0
6477 安集,CAPM_Beta 一年,0
6482 弘煜科,CAPM_Beta 一年,0
6485 點序,CAPM_Beta 一年,0
6486 互動,CAPM_Beta 一年,0
6488 環球晶,CAPM_Beta 一年,0
6491 晶碩,CAPM_Beta 一年,0
6492 生華科,CAPM_Beta 一年,0
6494 九齊,CAPM_Beta 一年,0
6496 科懋,CAPM_Beta 一年,0
6497 亞獅康-KY　,CAPM_Beta 一年,0
6499 益安,CAPM_Beta 一年,0
6504 南六,CAPM_Beta 一年,0.6621
6505 台塑化,CAPM_Beta 一年,0.7103
6506 雙邦,CAPM_Beta 一年,0.7429
6508 惠光,CAPM_Beta 一年,0.6796
6509 聚和,CAPM_Beta 一年,1.0918
6510 精測,CAPM_Beta 一年,0
6512 啟發電,CAPM_Beta 一年,0
6514 芮特-KY,CAPM_Beta 一年,0
6516 勤崴國際,CAPM_Beta 一年,0
6523 達爾膚,CAPM_Beta 一年,0
6525 捷敏-KY,CAPM_Beta 一年,0
6530 創威,CAPM_Beta 一年,0
6531 愛普,CAPM_Beta 一年,0
6532 瑞耘,CAPM_Beta 一年,0
6533 晶心科,CAPM_Beta 一年,0
6535 順藥,CAPM_Beta 一年,0
6538 倉和,CAPM_Beta 一年,0
6541 泰福-KY,CAPM_Beta 一年,0
6542 隆中,CAPM_Beta 一年,0
6547 高端疫苗,CAPM_Beta 一年,0
6548 長科*,CAPM_Beta 一年,0
6552 易華電,CAPM_Beta 一年,0
6556 勝品,CAPM_Beta 一年,0
6558 興能高,CAPM_Beta 一年,0
6560 欣普羅,CAPM_Beta 一年,0
6561 是方,CAPM_Beta 一年,0
6568 宏觀,CAPM_Beta 一年,0
6569 醫揚,CAPM_Beta 一年,0
6570 維田,CAPM_Beta 一年,0
6573 虹揚-KY,CAPM_Beta 一年,0
6574 霈方,CAPM_Beta 一年,0
6576 逸達,CAPM_Beta 一年,0
6577 勁豐,CAPM_Beta 一年,0
6578 達邦蛋白,CAPM_Beta 一年,0
6579 研揚,CAPM_Beta 一年,0
6581 鋼聯,CAPM_Beta 一年,0
6582 申豐,CAPM_Beta 一年,0
6589 台康生技,CAPM_Beta 一年,0
6590 普鴻,CAPM_Beta 一年,0
6591 動力-KY,CAPM_Beta 一年,0
6593 台灣銘板,CAPM_Beta 一年,0
6594 展匯科,CAPM_Beta 一年,0
6596 寬宏藝術,CAPM_Beta 一年,0
6603 富強鑫,CAPM_Beta 一年,0.6184
6605 帝寶,CAPM_Beta 一年,1.2027
6609 瀧澤科,CAPM_Beta 一年,1.536
6612 奈米醫材,CAPM_Beta 一年,0
6613 朋億,CAPM_Beta 一年,0
6615 慧智,CAPM_Beta 一年,0
6616 特昇-KY,CAPM_Beta 一年,0
6624 萬年清,CAPM_Beta 一年,0
6625 必應,CAPM_Beta 一年,0
6629 泰金-KY,CAPM_Beta 一年,0
6640 均華,CAPM_Beta 一年,0
6641 基士德-KY,CAPM_Beta 一年,0
6642 富致,CAPM_Beta 一年,0
6643 M31,CAPM_Beta 一年,0
6649 台生材,CAPM_Beta 一年,0
6654 天正國際,CAPM_Beta 一年,0
6655 科定,CAPM_Beta 一年,0
6662 樂斯科,CAPM_Beta 一年,0
6664 群翊,CAPM_Beta 一年,0
6666 羅麗芬-KY,CAPM_Beta 一年,0
6667 信紘科,CAPM_Beta 一年,0
6668 中揚光,CAPM_Beta 一年,0
6669 緯穎,CAPM_Beta 一年,0
6670 復盛應用,CAPM_Beta 一年,0
6671 三能-KY,CAPM_Beta 一年,0
6672 騰輝電子-KY,CAPM_Beta 一年,0
6674 鋐寶科技,CAPM_Beta 一年,0
6679 鈺太,CAPM_Beta 一年,0
6680 鑫創電子,CAPM_Beta 一年,0
6683 雍智科技,CAPM_Beta 一年,0
6803 崑鼎,CAPM_Beta 一年,0.2772
7402 邑錡,CAPM_Beta 一年,0
8011 台通,CAPM_Beta 一年,1.129
8016 矽創,CAPM_Beta 一年,0.9985
8021 尖點,CAPM_Beta 一年,1.0245
8024 佑華,CAPM_Beta 一年,0.8046
8027 鈦昇,CAPM_Beta 一年,0
8028 昇陽半導體,CAPM_Beta 一年,0
8032 光菱,CAPM_Beta 一年,0.5524
8033 雷虎,CAPM_Beta 一年,0.867
8034 榮群,CAPM_Beta 一年,0.9245
8038 長園科,CAPM_Beta 一年,1.1861
8039 台虹,CAPM_Beta 一年,0.9842
8040 九暘,CAPM_Beta 一年,0.9836
8042 金山電,CAPM_Beta 一年,0.7446
8043 蜜望實,CAPM_Beta 一年,0.4824
8044 網家,CAPM_Beta 一年,1.394
8046 南電,CAPM_Beta 一年,1.3394
8047 星雲,CAPM_Beta 一年,0.8514
8048 德勝,CAPM_Beta 一年,1.1843
8049 晶采,CAPM_Beta 一年,1.1198
8050 廣積,CAPM_Beta 一年,1.2722
8054 安國,CAPM_Beta 一年,0.9394
8059 凱碩,CAPM_Beta 一年,1.0961
8064 東捷,CAPM_Beta 一年,1.2859
8066 來思達,CAPM_Beta 一年,0.5083
8067 志旭,CAPM_Beta 一年,0.8069
8068 全達,CAPM_Beta 一年,0.6622
8069 元太,CAPM_Beta 一年,1.0022
8070 長華,CAPM_Beta 一年,0.8425
8071 能率網通,CAPM_Beta 一年,0.654
8072 陞泰,CAPM_Beta 一年,0.5628
8074 鉅橡,CAPM_Beta 一年,1.1358
8076 伍豐,CAPM_Beta 一年,1.6087
8077 洛碁,CAPM_Beta 一年,-0.2295
8080 永利聯合,CAPM_Beta 一年,1.2976
8081 致新,CAPM_Beta 一年,0.9585
8083 瑞穎,CAPM_Beta 一年,0.8784
8084 巨虹,CAPM_Beta 一年,0.1371
8085 福華,CAPM_Beta 一年,0.8773
8086 宏捷科,CAPM_Beta 一年,1.28
8087 華鎂鑫,CAPM_Beta 一年,0.5812
8088 品安,CAPM_Beta 一年,1.2268
8091 翔名,CAPM_Beta 一年,0.5619
8092 建暐,CAPM_Beta 一年,0.475
8093 保銳,CAPM_Beta 一年,0.457
8096 擎亞,CAPM_Beta 一年,0.7751
8097 常珵,CAPM_Beta 一年,0.9545
8099 大世科,CAPM_Beta 一年,0.9036
8101 華冠,CAPM_Beta 一年,1.1466
8103 瀚荃,CAPM_Beta 一年,1.0494
8104 錸寶,CAPM_Beta 一年,0
8105 凌巨,CAPM_Beta 一年,1.3641
8107 大億金茂,CAPM_Beta 一年,0.748
8109 博大,CAPM_Beta 一年,0.7867
8110 華東,CAPM_Beta 一年,1.1922
8111 立碁,CAPM_Beta 一年,0.8811
8112 至上,CAPM_Beta 一年,1.036
8114 振樺電,CAPM_Beta 一年,1.4787
8121 越峰,CAPM_Beta 一年,1.3164
8131 福懋科,CAPM_Beta 一年,1.3201
8147 正淩,CAPM_Beta 一年,1.1092
8150 南茂,CAPM_Beta 一年,0.7765
8155 博智,CAPM_Beta 一年,1.2086
8163 達方,CAPM_Beta 一年,1.0573
8171 天宇,CAPM_Beta 一年,1.5775
8176 智捷,CAPM_Beta 一年,0.8237
8182 加高,CAPM_Beta 一年,0.8389
8183 精星,CAPM_Beta 一年,0.5686
8201 無敵,CAPM_Beta 一年,0.5094
8210 勤誠,CAPM_Beta 一年,1.0145
8213 志超,CAPM_Beta 一年,1.0492
8215 明基材,CAPM_Beta 一年,1.4969
8222 寶一,CAPM_Beta 一年,0
8234 新漢,CAPM_Beta 一年,1.2136
8240 華宏,CAPM_Beta 一年,0.9208
8249 菱光,CAPM_Beta 一年,1.0331
8255 朋程,CAPM_Beta 一年,0.941
8261 富鼎,CAPM_Beta 一年,1.0688
8271 宇瞻,CAPM_Beta 一年,0.9603
8277 商丞,CAPM_Beta 一年,1.3395
8279 生展,CAPM_Beta 一年,0
8287 英格爾,CAPM_Beta 一年,1.0795
8289 泰藝,CAPM_Beta 一年,0.8858
8291 尚茂,CAPM_Beta 一年,0.1755
8299 群聯,CAPM_Beta 一年,0.9593
8341 日友,CAPM_Beta 一年,0
8342 益張,CAPM_Beta 一年,0
8349 恒耀,CAPM_Beta 一年,0.8282
8354 冠好,CAPM_Beta 一年,0.3662
8358 金居,CAPM_Beta 一年,0.2
8367 建新國際,CAPM_Beta 一年,0
8374 羅昇,CAPM_Beta 一年,0.9127
8383 千附,CAPM_Beta 一年,1.296
8390 金益鼎,CAPM_Beta 一年,0.3654
8401 白紗科,CAPM_Beta 一年,0.7897
8403 盛弘,CAPM_Beta 一年,0.9188
8404 百和興業-KY,CAPM_Beta 一年,0.5796
8406 金可-KY,CAPM_Beta 一年,1.0639
8409 商之器,CAPM_Beta 一年,0.8718
8410 森田,CAPM_Beta 一年,1.1924
8411 福貞-KY,CAPM_Beta 一年,0.5242
8415 大國鋼,CAPM_Beta 一年,0
8416 實威,CAPM_Beta 一年,0.9225
8418 捷必勝-KY,CAPM_Beta 一年,0.4141
8420 明揚,CAPM_Beta 一年,1.1359
8421 旭源,CAPM_Beta 一年,0.7816
8422 可寧衛,CAPM_Beta 一年,0.588
8423 保綠-KY,CAPM_Beta 一年,0.2936
8424 惠普,CAPM_Beta 一年,0.4483
8426 紅木-KY,CAPM_Beta 一年,0.9128
8427 基勝-KY,CAPM_Beta 一年,0.1943
8429 金麗-KY,CAPM_Beta 一年,1.3504
8431 匯鑽科,CAPM_Beta 一年,0
8432 東生華,CAPM_Beta 一年,0.8867
8433 弘帆,CAPM_Beta 一年,0.469
8435 鉅邁,CAPM_Beta 一年,0.2564
8436 大江,CAPM_Beta 一年,1.4259
8437 大地-KY,CAPM_Beta 一年,0
8440 綠電,CAPM_Beta 一年,0
8442 威宏-KY,CAPM_Beta 一年,0
8443 阿瘦,CAPM_Beta 一年,1.1141
8444 綠河-KY,CAPM_Beta 一年,0
8446 華研,CAPM_Beta 一年,0.9045
8450 霹靂,CAPM_Beta 一年,2.3095
8454 富邦媒,CAPM_Beta 一年,0
8455 大拓-KY,CAPM_Beta 一年,0
8462 柏文,CAPM_Beta 一年,0
8463 潤泰材,CAPM_Beta 一年,0
8464 億豐,CAPM_Beta 一年,0
8466 美吉吉-KY,CAPM_Beta 一年,0
8467 波力-KY,CAPM_Beta 一年,0
8472 夠麻吉,CAPM_Beta 一年,0
8473 山林水,CAPM_Beta 一年,0
8476 台境,CAPM_Beta 一年,0
8477 創業家,CAPM_Beta 一年,0
8478 東哥遊艇,CAPM_Beta 一年,0
8480 泰昇-KY,CAPM_Beta 一年,0
8481 政伸,CAPM_Beta 一年,0
8482 商億-KY,CAPM_Beta 一年,0
8488 吉源-KY,CAPM_Beta 一年,0
8489 三貝德,CAPM_Beta 一年,0
8497 格威傳媒,CAPM_Beta 一年,0
8499 鼎炫-KY,CAPM_Beta 一年,0
8905 裕國,CAPM_Beta 一年,0.42
8906 花王,CAPM_Beta 一年,0.1845
8908 欣雄,CAPM_Beta 一年,0.025
8913 全銓,CAPM_Beta 一年,0.003
8916 光隆,CAPM_Beta 一年,1.1028
8917 欣泰,CAPM_Beta 一年,0.0654
8921 沈氏,CAPM_Beta 一年,0.1037
8923 時報,CAPM_Beta 一年,0.0464
8924 大田,CAPM_Beta 一年,0.5488
8926 台汽電,CAPM_Beta 一年,0.2153
8927 北基,CAPM_Beta 一年,0.2299
8928 鉅明,CAPM_Beta 一年,0.723
8929 富堡,CAPM_Beta 一年,0.9451
8930 青鋼,CAPM_Beta 一年,0.3945
8931 大汽電,CAPM_Beta 一年,0.1347
8932 宏大,CAPM_Beta 一年,0.5316
8933 愛地雅,CAPM_Beta 一年,1.1115
8934 衡平,CAPM_Beta 一年,0.1234
8935 邦泰,CAPM_Beta 一年,0.5779
8936 國統,CAPM_Beta 一年,1.7756
8937 合騏,CAPM_Beta 一年,0.7656
8938 明安,CAPM_Beta 一年,0.3422
8940 新天地,CAPM_Beta 一年,0.4233
8941 關中,CAPM_Beta 一年,0.4647
8942 森鉅,CAPM_Beta 一年,0.9477
8996 高力,CAPM_Beta 一年,1.1415
9103 美德醫療-DR,CAPM_Beta 一年,0.341
910322 康師傅-DR,CAPM_Beta 一年,0.5815
910482 聖馬丁-DR,CAPM_Beta 一年,0.3555
9105 泰金寶-DR,CAPM_Beta 一年,0.6144
910861 神州-DR,CAPM_Beta 一年,0.4744
9110 越南控-DR,CAPM_Beta 一年,0.271
911608 明輝-DR,CAPM_Beta 一年,0.0394
911613 特藝-DR,CAPM_Beta 一年,0.0434
911616 杜康-DR,CAPM_Beta 一年,0.8591
911622 泰聚亨-DR,CAPM_Beta 一年,-0.0188
911868 同方友友-DR,CAPM_Beta 一年,-0.0429
912000 晨訊科-DR,CAPM_Beta 一年,0.2566
912398 友佳-DR,CAPM_Beta 一年,0.1907
9136 巨騰-DR,CAPM_Beta 一年,0.1903
9157 陽光能源-DR,CAPM_Beta 一年,0.5614
9188 精熙-DR,CAPM_Beta 一年,0.3421
9802 鈺齊-KY,CAPM_Beta 一年,0.7986
9902 台火,CAPM_Beta 一年,0.3
9904 寶成,CAPM_Beta 一年,1.1323
9905 大華,CAPM_Beta 一年,0.4587
9906 欣巴巴,CAPM_Beta 一年,0.2836
9907 統一實,CAPM_Beta 一年,1.1733
9908 大台北,CAPM_Beta 一年,0.1736
9910 豐泰,CAPM_Beta 一年,0.5424
9911 櫻花,CAPM_Beta 一年,0.7584
9912 偉聯,CAPM_Beta 一年,0.4689
9914 美利達,CAPM_Beta 一年,0.9876
9917 中保,CAPM_Beta 一年,0.2714
9918 欣天然,CAPM_Beta 一年,0.2713
9919 康那香,CAPM_Beta 一年,0.2647
9921 巨大,CAPM_Beta 一年,0.7551
9924 福興,CAPM_Beta 一年,0.4036
9925 新保,CAPM_Beta 一年,0.4528
9926 新海,CAPM_Beta 一年,0.2102
9927 泰銘,CAPM_Beta 一年,0.4035
9928 中視,CAPM_Beta 一年,0.5996
9929 秋雨,CAPM_Beta 一年,0.3142
9930 中聯資源,CAPM_Beta 一年,0.4734
9931 欣高,CAPM_Beta 一年,0.234
9933 中鼎,CAPM_Beta 一年,1.0195
9934 成霖,CAPM_Beta 一年,0.7491
9935 慶豐富,CAPM_Beta 一年,0.874
9937 全國,CAPM_Beta 一年,0.1873
9938 百和,CAPM_Beta 一年,1.1081
9939 宏全,CAPM_Beta 一年,0.6229
9940 信義,CAPM_Beta 一年,0.2991
9941 裕融,CAPM_Beta 一年,0.6555
9942 茂順,CAPM_Beta 一年,1.012
9943 好樂迪,CAPM_Beta 一年,0.367
9944 新麗,CAPM_Beta 一年,1.4962
9945 潤泰新,CAPM_Beta 一年,0.5717
9946 三發地產,CAPM_Beta 一年,0.8647
9949 琉園,CAPM_Beta 一年,0.3949
9950 萬國通,CAPM_Beta 一年,0.5509
9951 皇田,CAPM_Beta 一年,1.4525
9955 佳龍,CAPM_Beta 一年,0.2297
9958 世紀鋼,CAPM_Beta 一年,0.38
9960 邁達康,CAPM_Beta 一年,0.512
9962 有益,CAPM_Beta 一年,0.2809
