證券代碼,Data Field,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/27,2018/3/31,2018/4/30
1414 東和,月報酬率 %,-3.9809,0.663,-2.3066,9.8918,-5.0635,-0.3334,1.003,0.9934,-0.164,4.2693,5.5119,-3.1342,-4.9308,7.2935,0.6041,-0.8725,-1.5626,0.9523,1.8866,9.5678,3.9435,4.2005,-3.5109,1.3477,4.2554
1414 東和,現股當沖比重,1.36,0,0,0,1.55,0,0,2.79,3.21,3.62,1.79,5.84,10.66,0,2.92,6,0,0,3.42,7.26,10.44,8.71,1.94,7.09,7.4
1416 廣豐,月報酬率 %,1.3195,1.0416,-1.5464,7.0154,16.1879,6.7417,-7.1066,-1.1741,0.7921,3.733,4.1664,8.9089,-6.5108,-0.8929,-0.1803,-6.0869,-10.3673,5.3012,-8.6082,-16.5877,-5.3979,0.6005,-4.4776,5.6251,3.2545
1416 廣豐,現股當沖比重,0,1.05,0,0,2.2,7.65,6.47,0,0.4,1.56,2.01,14.84,0.41,0,1.04,3.83,1.86,5.57,10.61,2.64,0,0,2.75,14.63,2.23
1417 嘉裕,月報酬率 %,-5.2326,-7.5666,1.9911,2.386,9.1101,6.9905,-1.452,-4.604,-0.965,1.5596,9.789,-2.9721,-5.5855,-4.771,-1.4028,-2.2357,-0.6236,1.6739,-0.6171,-0.6211,-1.8749,2.1233,-3.1185,-2.3605,-0.4395
1417 嘉裕,現股當沖比重,2.19,4.64,0,3.71,0,7.13,3.36,2.92,3.07,0.61,2.92,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0
1418 東華,月報酬率 %,-24.2201,0.9686,8.1534,3.7693,-7.4786,6.2356,-3.6958,24.1537,12.3636,5.5674,2.4591,1.6001,7.874,-13.8687,-4.9152,-0.3564,-12.1643,-3.6657,-9.0909,-24.9924,-12.445,11.5725,8.23,-11.1458,-3.8688
1418 東華,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419 新紡,月報酬率 %,1.0869,12.7688,3.3374,1.4994,-7.182,-2.5925,-2.408,1.4288,1.4085,2.2728,-0.3706,1.1153,4.1666,-6.0001,5.3818,-1.5294,1.4634,0.4808,-4.3063,7.75,4.6403,-0.3324,-2.1133,9.5455,-0.4149
1419 新紡,現股當沖比重,5.23,0.36,0.03,0,0,27.59,1.18,25.8,0,0,0,0,10.25,0.83,0,3.66,0,0,0,0,1.11,0,0,0,1.54
1423 利華,月報酬率 %,-1.923,-2.8657,-2.795,6.8693,-2.3914,3.3691,-3.8519,5.393,-0.1461,3.5138,7.9208,-2.8833,-8.7719,5.7693,-3.2164,3.179,3.9217,0.1347,5.5181,-0.5101,7.4359,2.0286,-2.3393,11.6169,14.2704
1423 利華,現股當沖比重,24.71,31.25,6.98,0,31.49,0,12.5,0,29.1,4.05,5.24,0,0.4,2.22,0.55,0,0,2.98,3.32,1.37,0,2.02,4.23,10.67,12.9
1432 大魯閣,月報酬率 %,-7.4892,-2.143,6.5693,-2.7397,-10.3285,-2.618,-10.2151,-4.1916,1.8752,-2.1474,2.1941,-6.7486,-3.6184,-7.8499,14.8148,-3.5482,-1.6722,-5.1019,0,-0.7168,1.4441,-5.3379,-10.1504,-3.3474,-8.2251
1432 大魯閣,現股當沖比重,3.9,0,3.72,2.37,1.24,3.42,0,0,18.47,1.03,0,5.42,0,14.8,9.51,2.49,1.75,4.18,0,0.99,1.74,4.57,0,3.92,17.87
1434 福懋,月報酬率 %,-5.8824,5.4054,-0.4808,1.1827,1.3222,-3.0992,-3.0303,3.4723,-1.0067,2.0339,3.6544,3.8462,-2.7779,-0.1588,-2.8615,2.7498,0.3344,2.5,0.6503,-2.908,4.1598,3.6742,-1.6948,0.6271,4.6729
1434 福懋,現股當沖比重,0.28,1.76,1.02,0.8,8.85,4.17,4.26,0.86,2.45,1.8,0.65,2.25,0.72,5.41,2.49,4.6,2.3,8.52,5.46,2.36,1.15,5.84,4.19,0,2.62
1435 中福,月報酬率 %,-3.0992,-9.3816,1.8823,2.5402,0.2251,-0.6741,-3.8462,-1.8822,0.9592,15.2018,43.0927,-14.8415,-5.2454,-3.5717,-3.1481,-0.0001,1.1472,2.0792,2.4074,-1.0849,-2.0112,3.9181,-1.6157,1.0947,0.0002
1435 中福,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436 華友聯,月報酬率 %,-0.125,2.1277,-1.3479,0.8694,5.9356,5.4988,-2.3032,-0.9925,-1.2532,1.396,-3.6294,0.2595,0.0001,-0.777,-0.7833,1.579,0.8224,0.7914,1.5707,3.0929,0.5001,-0.3731,-1.3733,2.5317,-2.469
1436 華友聯,現股當沖比重,8.33,0,0,0,9.09,0,0,0,0,37.56,21.38,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0
1437 勤益控,月報酬率 %,-0.4017,16.9355,-0.6897,6.25,-0.9805,0.9901,-1.3072,6.2913,3.115,4.2298,11.8838,-3.8861,-5.6602,7.4287,-3.4575,-1.983,2.8904,-3.9327,0.2924,2.3323,0.0001,1.4245,-1.4045,3.7037,7.9672
1437 勤益控,現股當沖比重,0,10.73,0,0,0,0,0,10.78,0,2.59,5.96,0,0,3.87,0,0,4.71,0,0,0,0.69,0,0,1.2,2.71
1438 裕豐,月報酬率 %,-6.4732,-4.5345,3.7499,-0.9638,-1.7033,1.7327,-0.2432,-2.439,0.4999,20.8955,0.8231,0.408,2.6422,-2.9703,0,1.6327,1.4057,0,0.99,-0.1961,6.0904,-4.6295,0.7769,50.0965,-13.9923
1438 裕豐,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439 中和,月報酬率 %,-2.5549,-1.1239,-1.515,17.3279,0.6803,29.7296,-14.0626,3.0301,-7.3526,21.2697,28.2723,-15.9184,-4.3691,20.8121,-5.4624,3.1817,-7.9295,-3.8278,-1.2438,-2.267,6.4434,-1.9371,16.5433,19.2797,76.7318
1439 中和,現股當沖比重,0,0,0,2.99,0,3.45,0,21.76,6.45,9.83,2.4,0.79,1.16,14.52,16.47,0,2.46,0,2.43,3.12,0.98,0,17.4,8.09,27.57
1440 南紡,月報酬率 %,-3.6902,-1.5326,-4.2802,17.073,-9.953,-1.1951,-2.4195,1.6529,-0.813,12.2952,1.095,9.3864,-8.2508,0.3598,-6.4518,1.1497,5.1687,-0.738,0.7436,-1.476,1.8726,1.4706,-2.8986,-0.746,-1.1277
1440 南紡,現股當沖比重,0.23,3.9,0.56,2.9,8.91,0.14,0.1,2.89,1.38,5.75,2.16,1.16,0.58,1.05,11.41,2.61,1.31,1.54,3.73,4.54,4.24,3.46,5.15,3,2.37
1441 大東,月報酬率 %,-2.9084,-4.2796,21.4606,-4.0492,-5.4987,-1.624,-2.2008,-13.5019,2.1139,5.0955,10.0001,-4.1321,-6.3844,-14.9681,-0.6243,-3.5175,-3.7763,2.5713,-5.0131,-4.0277,0.7236,10.9194,-4.5335,91.9946,2.4734
1441 大東,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442 名軒,月報酬率 %,4.4856,-2.5255,9.5854,-3.0732,7.8048,-0.2409,-6.0054,1.1109,-2.7473,-0.565,5.3977,9.1643,-1.2345,8.25,0.2311,-3.917,6.2351,-3.0049,-2.413,-0.2748,3.0304,-0.2674,-1.0725,7.5882,-0.7555
1442 名軒,現股當沖比重,0,0,6.34,0,0,6.78,1.3,3.31,0.83,1.35,0.65,0,7.3,0,7.49,10.51,1.79,0,0,0.91,5.4,0,0,1.31,0
1443 立益,月報酬率 %,-0.9524,-6.5384,-2.8807,1.0595,-1.6772,1.919,-3.5566,-0.8676,-2.1881,18.5463,10.409,1.0102,-1.6666,-2.2034,-2.0796,11.5047,-5.0794,3.5116,-4.0387,-4.2087,-10.3692,9.4117,-2.3297,8.2572,-3.3898
1443 立益,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444 力麗,月報酬率 %,-3.3757,-0.764,-3.6306,2.5184,1.297,-1.6298,-4.497,-0.0001,2.1065,2.7913,2.1251,-3.9306,0.361,-9.7121,10.8898,30.539,4.1283,-8.37,8.6537,-1.3272,4.9327,-1.7095,0.8696,-2.1554,1.3216
1444 力麗,現股當沖比重,0,0,0.26,2.14,5.01,0.41,0,4.92,2.28,11.21,0.36,2.05,0,0.7,34.3,14.36,32.34,50.04,33.05,11.41,8.67,17.68,14.46,35.12,15.24
1445 大宇,月報酬率 %,-6.1141,6.9536,0.1031,5.1281,0.5156,-2.8717,-4.1183,2.4228,-2.7957,-0.1106,3.2117,-1.1804,-2.2801,-2.1113,1.0216,-1.7052,-0.8284,0.4774,0.4753,-0.7092,-0.5953,1.7963,-0.8235,-0.7118,0.3585
1445 大宇,現股當沖比重,0,0.63,0,7.69,18.18,2.56,2.08,1.59,1.46,4.27,0,0,0,15.85,1.42,0,11.09,0,13.61,34.09,12.73,82.07,67.81,30.56,47.46
1446 宏和,月報酬率 %,-3.6585,-4.3038,-5.0265,4.4567,-0.0044,-2.4391,-6.6667,7.4403,-0.831,-1.1173,0.2823,28.4508,6.1404,2.0662,-5.2632,-7.0513,2.9887,-1.8099,4.1474,-2.4337,-2.9479,-0.7009,2.1178,5.991,-3.9129
1446 宏和,現股當沖比重,0,0,0,0,0,0,0,1.72,2.97,0,0,4.04,0,0,4.09,0.87,0,0,0,0,9.31,10.52,13.23,0,0
1447 力鵬,月報酬率 %,-4.9395,-6.464,-6.3686,14.1826,-1.1406,-1.923,-7.1896,7.6058,6.4136,4.7971,7.3944,-11.4753,-0.4939,-6.8239,10.7856,1.8027,-1.7707,0.601,3.1062,1.2747,4.3478,-5.0439,-4.8499,-3.7623,4.1615
1447 力鵬,現股當沖比重,0.68,0,0,11.08,12.4,1.5,2.51,2.31,3.6,13.95,8.38,0.44,3.43,4.57,19.69,8.67,21.88,9.09,16.56,21.4,9.6,1.74,5.39,21.61,22.34
1449 佳和,月報酬率 %,-9.1463,-18.3446,13.6989,4.0964,-8.5648,22.0256,-14.9378,-0.2441,0.2446,37.8048,-11.5045,6.4,-3.1954,6.7962,0,1.8181,-4.1071,-5.7728,3.5573,7.4426,-3.197,-3.3027,-4.3643,30.7539,-4.0972
1449 佳和,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451 年興,月報酬率 %,-3.2652,3.3756,3.7511,0.4183,0.6251,-1.0353,-1.0458,3.1712,-0.6148,1.2373,-1.0184,11.1115,-1.1111,-3.7453,0.0001,-6.8181,-1.774,4.5146,-16.3699,-10.5172,2.9848,-8.8769,-5.1688,5.6605,-1.5872
1451 年興,現股當沖比重,1.22,0,0,0,3.55,0,1.55,0,0,0.98,0,2.26,7.2,2.38,5.14,0,3.97,0,0,3.53,4.9,4.01,4.05,0,0
1452 宏益,月報酬率 %,-13.7295,-9.501,6.0367,8.3037,14.4637,-12.854,-2.7498,15.6814,-8.889,0.488,6.7962,-1.5909,3.6953,1.1133,14.9779,-12.0964,8.4475,-2.7368,-3.2466,-2.2372,1.6019,-1.8019,-1.8348,0.7009,-4.1763
1452 宏益,現股當沖比重,4.24,0,5.58,5.14,4.57,2.96,18.69,8.66,4.65,5.34,6.29,8.39,18.24,17.06,15.39,4.8,6.4,7.72,3.82,10.1,5.11,6.92,11.21,1.96,1.95
1453 大將,月報酬率 %,-5.2395,-3.0587,2.4273,-4.7391,3.1416,0.3688,-0.6128,-1.4798,-1.2515,0.6337,0.7558,0,-2.1249,-0.1278,5.7545,-7.2552,10.0392,-3.0805,-2.3228,11.6394,13.2286,-3.0693,3.6771,-1.9704,12.5628
1453 大將,現股當沖比重,0,6.46,5.77,2.47,0,0,0.96,2.78,0,0,0,0,0,0,3.77,2.63,45.43,12.68,9.62,2.42,4.65,0,2.19,10.64,48.05
1454 台富,月報酬率 %,-6.4726,-2.1914,2.7124,9.9443,0.0002,-3.9779,-4.8331,0.1209,2.8984,-0.2349,1.5292,-1.9702,0.4726,-0.706,0.1185,0.723,1.7054,0.4791,1.1918,-2.238,2.1685,-0.8254,-0.5947,-0.8371,0.8446
1454 台富,現股當沖比重,0,11.11,0,8.57,0,8.82,0,0,3.19,0,0,17.22,0,17.59,0.98,0,0,21.03,11.05,0,2.71,1.37,0,0,0
1455 集盛,月報酬率 %,-5.0999,-3.3879,-3.265,12.2288,-2.7366,-1.5241,-3.8093,15.3463,-0.4291,10.9913,11.1653,-10.0435,-9.7088,-4.8388,11.2995,-4.6937,-0.3298,10.0331,21.7433,2.469,2.8113,-7.422,-7.5949,-3.653,-0.9479
1455 集盛,現股當沖比重,1.06,0.55,0.71,16.46,2.11,0.83,1.79,10.86,4.82,13.68,8.07,6.34,5.54,6.09,33.83,6.7,1.53,12.89,22.69,10.88,16.36,4.21,13.43,11.84,45.12
1456 怡華,月報酬率 %,30.4351,-15.2778,0,2.7322,-3.1915,1.0989,8.1523,-14.4723,-0.1175,65.294,-13.1672,2.8688,-13.1473,1.3761,-2.715,7.9069,-5.6034,-6.8493,0.9804,-2.9126,3.5,0.0001,-3.3816,-0.0001,-5.0998
1456 怡華,現股當沖比重,0,30.95,0,0,0,0,97.37,0,0,0,12.35,15.03,13.72,17.29,0,6.18,0,0,0,1.21,3.96,0,15.75,0,22.22
1457 宜進,月報酬率 %,0.4236,-15.1899,4.9749,1.9524,-0.9851,2.4876,-2.9125,3,-2.4273,3.4827,6.25,-0.6702,-7.1748,1.4491,7.143,2.2838,-1.8182,-0.463,16.2794,9.1998,3.2966,-2.8368,1.0949,4.332,-2.7683
1457 宜進,現股當沖比重,7.4,0.75,3.14,14.73,0,3.88,0,2.24,2.18,2.16,34.7,1.11,16.04,6.75,22.61,8.91,3.84,2.41,11.64,15.38,5.92,3.03,2.76,13.54,33.69
1459 聯發,月報酬率 %,-8.159,-8.4508,-3.6687,7.4117,-1.7566,-2.2646,1.8291,0.2396,1.0753,4.0188,-1.8182,-1.6206,-8.1176,2.1768,5.5136,0.7128,-4.1275,0.3691,4.4118,5.1646,14.9552,-11.2621,-3.173,-4.4068,4.0189
1459 聯發,現股當沖比重,0.88,5.56,6.42,8.07,0,0.68,7.66,0,0.87,6.48,0,0.86,6.23,3.75,18.27,6.36,10.43,6.7,3.27,7.66,7.22,5.45,5.43,6.88,6.58
1460 宏遠,月報酬率 %,-2.839,1.6235,-1.278,5.9446,-2.2507,2.6314,6.0897,4.2298,-1.4495,0,1.1762,-2.6162,-1.791,-0.6078,-0.6114,-1.2306,-0.6439,0.3342,-1.6667,-3.7287,-0.3521,2.1201,-2.0762,-6.007,-7.5191
1460 宏遠,現股當沖比重,4.11,1.45,0.66,1.65,4.67,1.76,10.12,14.28,7.22,17.15,2.71,0.8,0,0.31,1.02,1.65,0.41,6.54,1.03,1.71,0.98,0,2.49,67.34,3.62
1463 強盛,月報酬率 %,-3.7142,2.077,4.0698,2.5252,1.1331,3.0811,-0.8153,7.1235,8.4399,-0.4718,4.5024,11.7914,10.7507,8.0588,-0.6781,-7.1894,6.2501,0.9802,4.2717,-0.1863,-8.9553,-5.1231,-8.6395,13.9483,-8.0913
1463 強盛,現股當沖比重,6.13,6.31,2.53,0,0.88,10.75,1.07,11.64,19.91,3.29,0.81,4.61,4.99,15.73,6.2,2.53,2.49,4.09,9.03,2.47,0.48,2.94,1.96,1.15,3.49
1464 得力,月報酬率 %,-9.9448,-5.0614,-3.7156,8.6958,-5.9407,-5.0876,-3.6968,1.9194,-2.6366,-0.9673,-0.9768,13.8069,-1.0398,2.6271,1.0405,-2.0477,-0.5226,-0.371,0.5896,-3.5155,2.0242,-0.3968,-2.3905,4.4897,-1.1719
1464 得力,現股當沖比重,18.26,8.3,4.7,6.22,4.15,0.58,6.43,8.24,1.7,6.26,2.05,4.22,10.09,17.8,8.79,4.81,0.12,1.39,0.27,3.49,1.89,2.44,4.34,1.7,3.4
1465 偉全,月報酬率 %,-3.7544,-1.4183,1.0792,0.356,-0.0002,-1.9175,-1.5445,-1.5687,0.7968,0.3954,1.9685,0.7721,-1.1495,-1.938,1.9764,0,3.1817,27.2726,0.6209,-2.778,-3.492,7.5659,-7.6453,-0.9935,-3.0102
1465 偉全,現股當沖比重,6.02,0,3.62,0,0.59,0,0,0,1.59,0,0,0,0,0,3.91,0,0,18.88,1.39,0,1.43,2.9,2.32,0,4.73
1466 聚隆,月報酬率 %,-7.0707,-3.9856,-0.7546,2.2813,-2.9737,3.0652,-0.0001,-6.6914,8.7647,1.8315,-3.5969,-11.9402,0.4238,-8.0167,10.092,1.2502,-2.4691,0.0001,1.2659,-1.6666,2.5423,-1.6527,-6.7229,-2.7028,1.8518
1466 聚隆,現股當沖比重,0,0,0,0,0,0,1.45,0,4.54,0,7.61,5.39,1.35,3.47,5.96,0,0,0,0,0,2.84,0,6.51,0,20
1467 南緯,月報酬率 %,-7.7194,0.3804,6.0608,-3.214,-5.166,3.1129,-4.1509,-10.2362,-9.6491,3.8836,5.6074,-2.2124,-6.7874,-7.8641,7.4815,-6.6666,1.6807,8.9876,4.7391,3.1673,1.3157,11.6883,-8.1396,0.844,-8.3683
1467 南緯,現股當沖比重,0.38,0,5.96,3.37,0,1.27,0,3.48,2.17,2.88,12.7,1.75,0.52,0,0,0,7.17,4.16,5.7,20.8,39.55,6.28,10.45,17.43,4.03
1468 昶和,月報酬率 %,-1.8035,0.8164,4.7571,-1.9324,3.941,2.3697,-4.1669,-4.3477,-0.1012,2.1234,2.9702,1.4421,5.6872,-9.4173,4.9507,-6.132,4.02,-0.0001,-0.4831,-0.4854,0,-1.9513,-2.9852,1.8463,-2.316
1468 昶和,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470 大統新創,月報酬率 %,3.1747,-5.1282,7.0274,1.3839,-4.3704,0.5375,1.6044,1.0526,-1.0416,-0.7802,2.1164,0.259,-3.8759,2.1506,-5,2.2769,3.0726,-1.0839,-0.5481,3.0304,-5.0804,-4.2253,5.8824,1.1111,-0.0002
1470 大統新創,現股當沖比重,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,13.54,0,0,23.88,0,0,0,0
1471 首利,月報酬率 %,-2.2846,4.1366,0.3453,-2.7539,-5.31,-0.9347,-2.2642,-20.0771,7.7296,5.8296,5.5086,13.6545,-12.1909,10.6639,-6.7275,3.3141,0.5662,-4.6904,-3.3464,6.721,-4.58,10.5763,6.1358,-11.8081,-14.7837
1471 首利,現股當沖比重,13.54,1.73,12.92,7.85,3.23,12.55,9.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472 三洋紡,月報酬率 %,-1.8349,-5.6075,-9.9009,41.7583,10.465,1.7542,-11.3793,0.0001,-7.3929,-8.4035,3.6695,-1.77,23.4234,14.5985,0.3185,-11.1112,20.714,33.136,-0.6685,10.7499,-4.289,-13.5612,-22.3737,6.1513,-3.6423
1472 三洋紡,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473 台南,月報酬率 %,8.4635,6.804,-14.1203,-6.469,-14.6974,2.8718,-4.1051,4.6233,-2.6185,-1.1764,0.6804,-8.7838,-1.2965,-0.7504,-2.0794,0.1013,0.202,-3.2257,-2.5,0.6408,1.2737,1.0483,-3.1121,-0.8565,-0.6479
1473 台南,現股當沖比重,10,9.02,0.55,2.95,1.89,5.61,1.77,0,2.56,0,0,0.54,0,0.88,0,0,0,0,0,9.52,2.94,0,10.14,2.88,0
1474 弘裕,月報酬率 %,7.8818,-2.2832,-2.8037,3.4367,0.9756,-0.483,13.5923,-7.265,3.6866,-0.4445,2.2322,-0.0001,-2.62,2.6907,0.8734,3.3956,-0.8813,3.1113,1.2932,-5.9577,3.1672,0.4386,0.8733,2.1644,-0.4236
1474 弘裕,現股當沖比重,4.06,0,0,0,0,9.66,5.63,6.15,0.76,0,6.93,2.49,0,5,0,0,1.72,4.16,0.8,3.17,7.28,0.96,66.74,1.79,15.4
1475 本盟,月報酬率 %,-8.8042,-16.5673,20.8571,33.5697,-7.9644,-7.596,-14.8802,-8.3132,2.6667,0.7793,12.1135,24.1379,36.111,4.762,65.9092,38.1603,15.5806,-5.6372,9.4806,-13.8957,-57.9831,-9.5,-0.5526,-31.5555,-10.8765
1475 本盟,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,9.9,0
1476 儒鴻,月報酬率 %,-12.987,-5.0203,-11.2858,19.127,12.448,-6.9652,-4.0108,-8.0781,2.2727,-3.7036,-4.9229,-1.6182,8.717,-7.2618,21.044,-1.6906,6.4747,1.7568,-4.2498,-25.52,10.8008,-1.6807,6.6666,9.6154,5.117
1476 儒鴻,現股當沖比重,12.87,11.36,18.23,13.07,29.56,16.81,18.79,19.98,10.19,9.67,7.69,3.68,16.35,10.45,40.12,22.52,10.77,18.07,12.81,38.12,19.76,10.96,13.42,14.11,20.12
1477 聚陽,月報酬率 %,-10.8528,-5.7971,-7.3846,9.6343,-0.3664,0.0003,-17,0.8034,-1.1953,-6.4516,7.3279,-0.0002,2.0079,6.2991,8.889,-3.5291,5.5556,-7.3683,5.6816,-13.62,3.7346,6,4.1509,-0.3623,4
1477 聚陽,現股當沖比重,12.64,7.6,7.03,5.3,5.12,4.82,8.42,13.87,1.99,3.51,15.74,2.24,10.4,4.88,18.42,6.84,5.13,8.85,3.15,9.73,7.3,7.47,9.34,8.13,5.46
1503 士電,月報酬率 %,0.1263,0.8838,0.751,-0.2483,0.3498,5.1544,-0.6129,-1.3563,1.2502,0.2469,1.9706,-1.2078,-1.1002,0.618,1.3514,-0.4847,7.4025,-2.1028,-0.8355,0.1204,-0.7212,-0.6054,0.6089,0.3631,-0.965
1503 士電,現股當沖比重,0,3.35,0,0,0,0,0,4.77,0,0,7.39,0,6.39,8.79,0.75,2.52,2.11,2.96,1.94,0,0,0,0,14.82,5.94
1504 東元,月報酬率 %,-2.8572,2.5491,3.633,7.3669,-5.4866,1.1237,3.8891,-4.9911,4.6903,1.0755,-1.7731,11.3717,-3.0795,-2.8429,0.6884,0.2789,-0.8787,-2.8369,2.7372,4.4406,-3.0613,-1.4036,-5.6941,-7.3585,-1.6293
1504 東元,現股當沖比重,3.09,6.8,1.56,2.79,2.38,0.81,4.92,1.56,0.87,0.34,1.96,5.81,0.95,4.71,3.54,7.25,5.35,2.41,1.04,5.27,2.43,6.59,14.58,7.05,10.57
1506 正道,月報酬率 %,-6.3252,-0.3214,-1.2904,-0.9803,-4.2906,-1.0345,-0.697,-1.7544,3.9285,-4.4671,1.4388,63.121,-5.2174,15.1376,0.3986,-19.643,2.7159,7.2115,-4.9325,1.1793,-1.3987,-1.4182,0.7193,0.9524,8.4905
1506 正道,現股當沖比重,10.64,15.38,5,6.99,13.2,1.88,8.07,8.28,0,13.7,4.27,4.32,4.52,12.44,9.95,20.12,7.08,6.95,4.02,15.65,12.12,33.94,20.86,5.94,9.64
1507 永大,月報酬率 %,1.85,2.2434,-4.9111,4.2087,3.9197,0.431,-4.399,0.2245,0.4479,-0.1113,10.7143,6.0485,-4.9429,-0.0002,3.6,1.2434,12.4,0.3559,6.3829,-13.8331,-7.0599,14.4641,8.5454,-5.5278,-8.156
1507 永大,現股當沖比重,1.13,2.61,1.7,1.71,4.97,0,2.35,6.65,1.38,0,3.53,0.36,0.48,0.69,0.3,0,10.89,1.67,5.59,0.56,3.93,11.28,4.53,2.51,4.03
1512 瑞利,月報酬率 %,-4.9524,-12.2244,7.9907,0,7.1881,8.2842,-12.0219,-3.7266,28.3867,13.5676,-8.5546,28.0645,-3.9041,19.2659,41.7582,-18.9922,33.0144,-8.6331,4.7245,-4.5113,-2.3623,-10.8872,15.837,-3.9062,-14.2276
1512 瑞利,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513 中興電,月報酬率 %,2.4928,-0.2701,1.626,-1.6,2.3789,-1.1173,0,-0.2825,9.632,7.7521,0.0001,-5.0359,-4.798,3.4484,8.7179,0,-0.7311,10.4737,-4.9662,7.1261,-1.3304,-5.1687,-3.3177,7.8431,-2.4999
1513 中興電,現股當沖比重,0.34,1.67,1.16,0.65,0.13,3.76,0.74,0,1.2,3.76,0,2.53,1.15,7.4,13.31,12.27,0.38,36.78,3.04,15.95,3.95,11.95,2.78,21.86,15.8
1514 亞力,月報酬率 %,-0.4296,8.9538,1.9801,3.398,-1.7694,4.9999,-6.1905,-2.7413,0.3131,2.9137,1.6179,5.9702,-2.3476,-2.4039,2.9556,1.4354,1.485,4.878,2.3257,6.8182,0.8511,-0.0001,-6.329,24.3245,20.652
1514 亞力,現股當沖比重,4.33,1.48,0.96,0.95,2.37,1.19,5.38,0.62,7.63,2.02,2.12,19.9,3.54,2.51,11.26,0.89,14.92,46.63,16.06,31.68,39.5,14.38,7.8,39.4,40.78
1515 力山,月報酬率 %,-3.6697,14.7621,11.618,13.011,14.2729,-8.9285,-16.9935,8.2678,9.4547,0.6645,0.66,25.2463,6.2826,13.0543,-0.0002,33.7354,17.9106,26.3013,51.4478,-11.0293,-14.3803,-16.3128,1.2688,-3.7585,4.4971
1515 力山,現股當沖比重,0,3.88,7.29,4.83,31.17,14.89,0,13.23,4.9,2.52,4.85,12.19,10.08,16.13,14.89,21.17,25.67,29.61,42,22.16,23.02,29.38,15.18,6.7,19.95
1516 川飛,月報酬率 %,-10.3846,2.146,-0.42,4.852,-4.0242,7.5086,-11.7646,-8.3333,2.7272,16.814,-1.0101,1.5309,-10.0504,-7.5421,-6.0422,-4.8232,5.9353,-1.017,5.4793,7.1427,-9.6969,34.2284,1.25,3.9507,-19.9525
1516 川飛,現股當沖比重,8.62,0,10.95,0,5.26,9.03,0,17.3,0,0,0,0,8.28,0,11.11,0,5.4,8.92,0,9.02,10.85,31.7,2.67,17.18,15.04
1517 利奇,月報酬率 %,-1.7778,-0.4524,-1.8181,0.4628,0.4609,-0.4808,-2.4156,0.99,1.9607,-0.0001,2.4039,8.4507,-6.0604,-5.0692,0.4853,0,11.1111,-4.4171,13.4257,-4.8982,-0.0001,-1.2877,-4.7826,-2.7398,-2.3474
1517 利奇,現股當沖比重,0,0,0,9.62,0,0,0,0,0,0.39,0,0.26,3.48,16.26,8.61,3.2,1.88,3.47,1.22,5.36,6.16,2.34,6.09,22.35,4
1519 華城,月報酬率 %,-5.8822,2.3028,-2.5724,5.6758,6.169,12.5381,-5.7065,2.8818,0.28,0.5586,-2.4999,-3.134,2.0587,-2.0173,1.1765,5.7188,37.1758,-11.5548,-8.5511,10.6493,-2.1128,0.7197,0.9525,21.9343,3.8685
1519 華城,現股當沖比重,0.34,0.38,0,1.09,0.19,4.06,6.79,0.96,2.32,0,0,0,0,12.47,4.96,30.5,26.94,30.52,4.06,22.7,37.83,6.96,4.91,45.25,56.28
1521 大億,月報酬率 %,-6.4949,3.2767,2.7919,2.9004,7.2703,-2.9727,-3.1863,0.6328,3.8996,-2.5425,1.2423,-0.7362,-0.4943,2.112,4.8663,2.192,-1.9325,0.3694,0.1227,-1.4705,-1.7411,-1.0127,-0.7674,2.5773,2.387
1521 大億,現股當沖比重,1.63,1.98,2.69,2.25,6.55,0,0,0.6,0,0,0,1.31,0,0.77,3.45,2.13,3.7,0,4.69,0,0,1.67,1.8,0,3.33
