證券代碼,Data Field,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/27,2018/3/31,2018/4/30
3663 鑫科,月報酬率 %,1.2738,-3.4589,-2.6057,4.3477,30.1281,-4.9261,-0.7771,-8.3551,5.6981,2.1564,0.2637,-4.7371,-1.9336,-7.8873,-0.6117,-1.5385,4.6876,-2.7536,0.3184,1.5872,1.2501,17.9012,3.6651,20.7073,-15.6904
3663 鑫科,現股當沖比重,5.66,2.36,1.87,2.88,5,7.87,12.37,2.42,1.27,5.84,8.64,9.64,0,16.22,0,11.21,6.63,1.79,9.68,5.36,9.57,28.02,25.09,46.65,54.84
3664 安瑞-KY,月報酬率 %,21.9083,2.6086,-11.8645,-2.8846,8.9107,-0.9092,-6.422,15.6865,-9.3218,0.3116,1.2423,-3.0675,1.5823,22.7415,-14.4671,-3.2641,0.6134,12.195,2.6275,0.2253,-4.2699,2.3472,-14.2202,-1.8716,-14.1689
3664 安瑞-KY,現股當沖比重,10.12,4.65,6.79,0,0,3.13,2.5,24.49,4.51,2.09,0,6.06,3.31,46.39,6.82,7,3.16,1.42,14,8.9,3.93,5.36,27.26,42.83,14.6
3666 光耀,月報酬率 %,-23.4744,-0.8181,-4.33,25.5252,0.356,7.9786,-7.3893,-13.1205,-4.694,-1.2845,16.9198,-10.946,-2.9169,-3.4335,1.1109,11.7204,-4.4991,14.3469,6.5542,11.0718,-18.5126,-0.3884,-12.0856,6.6519,-9.7714
3666 光耀,現股當沖比重,2.81,5.01,6.68,4.86,9.93,17.64,1.69,1.19,8.47,1.64,4.12,1.04,8.79,0,0,15.72,0.62,40.22,16.51,21.17,13.85,11.78,3.58,0,1.23
3672 康聯訊,月報酬率 %,-4.1299,0.6155,1.2233,9.3965,0.3086,2.7691,-8.6825,0.164,-4.0917,2.389,5.0002,8.5717,-0.5846,-2.9412,-2.424,-1.7765,-7.5042,-4.9056,-1.7858,-11.5154,-13.2421,12.6315,15.6543,-3.6363,-3.9833
3672 康聯訊,現股當沖比重,0,0,0,0,3.33,0,2,0,1.9,0,0,0,16.86,0,0,8.12,10.78,0,0,0,3.22,19.84,32.49,0,29.1
3675 德微,月報酬率 %,-4.7423,-0.4328,5.2174,8.6776,-4.8434,25.6147,-7.8304,-4.4248,18.5188,2.9688,34.1426,7.0136,33.1923,-6.0316,-2.0271,-5.1723,1.8186,-2.1189,9.7277,3.0143,-5.1634,0.3628,0.0002,-7.4143,-17.5781
3675 德微,現股當沖比重,15.19,0,0,8.16,5.88,6.34,18.68,0,7.53,11.68,14.29,5.58,39.6,24.35,22.75,49.29,38.66,17.3,18.97,8.81,10.91,16.25,2.61,5.21,2.73
3680 家登,月報酬率 %,-6.0242,-6.7309,10.1373,0.624,-4.8471,6.438,-3.7384,-3.2363,9.6991,1.5244,6.6067,9.2956,-13.2735,2.6748,-2.1707,-1.1833,-2.2196,14.0219,0.2721,4.749,1.1659,0.256,-4.2148,-3.3333,1.6551
3680 家登,現股當沖比重,2.67,12.09,0,12.5,0,19.6,1.11,0,9.48,0.93,27.84,11.31,3.21,1.16,14.91,3.81,10.63,41.69,6.94,28.31,17.93,4.13,8.31,27.3,3.35
3684 榮昌,月報酬率 %,-7.1181,-4.1121,-3.6062,4.567,-1.8692,-2.8571,-6.1272,-15.9267,-3.1056,0.4808,8.9316,4.8315,0.2795,2.6464,5.5631,31.5834,-9.2807,-7.0114,-0.1235,-2.2277,8.3544,-0.3506,-6.2134,6.1251,-4.5934
3684 榮昌,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685 元創精密,月報酬率 %,-15.6626,5.8928,1.8549,0.6621,1.9738,-7.742,-5.5943,-7.0369,5.1791,4.1668,-3.2726,5.8269,6.572,0.8334,-0.4959,-1.3289,-1.8518,8.0618,-6.8256,2.2148,-2.1667,4.4294,4.2415,6.8858,-7.0277
3685 元創精密,現股當沖比重,3.77,0.93,4.31,3.19,1.14,4.69,0,0,3.13,0,3.33,0,3.78,0.79,3.7,0,0,1.28,0,2.96,1.54,0,5.94,1.37,13.4
3687 歐買尬,月報酬率 %,-13.2912,2.1897,-5.3571,-1.698,-5.7581,0.9165,-2.5226,-16.563,10.1735,-0.1124,-1.4656,-3.8903,-1.9047,26.4563,-14.0114,-7.8125,-2.9056,-0.2495,-1,-1.1362,-8.4291,7.8104,-10.7373,-1.0147,-0.1465
3687 歐買尬,現股當沖比重,3.54,31.75,7.44,12.7,8.02,1.85,7.64,0,0,0,0,0,5.68,52.2,21.01,12.82,7.5,10,9.02,5.08,2.22,3.55,0,7.93,9.43
3689 湧德,月報酬率 %,-8.2568,-4.3331,0.6971,3.5628,-5.1058,-3.154,17.6244,-2.6059,8.3613,19.599,-9.8065,5.2933,7.6087,-2.0203,-3.4794,3.9655,51.4745,-4.2478,11.2754,-20.2658,4.7916,8.5487,-10.4834,-16.5128,-10.9337
3689 湧德,現股當沖比重,0,0,4.04,3.17,0,1.7,7.11,5.98,13.89,10.48,0.96,0.7,14.34,2.66,5.08,4.76,44.79,23.88,18.98,10.33,18.62,18.43,5.39,6.52,1.66
3691 碩禾,月報酬率 %,-3.4111,3.1599,-10.7209,-3.8109,-13.5372,-6.5656,7.7028,-9.2849,5.9473,-8.8774,2.5787,-13.9664,-13.9612,-1.6982,5.7582,-2.7716,-6.7193,1.6947,13.5417,5.5047,-12.6958,-7.5697,-13.7931,-0.0001,-23.7501
3691 碩禾,現股當沖比重,25.2,25.8,22.9,25.18,17,17.21,18.65,11.13,25.7,16.38,7.66,7.87,28.87,17.67,30.21,21.91,24.54,27.41,19.03,14.61,17.41,16.84,18.6,8.35,20.82
3693 營邦,月報酬率 %,-16.1978,6.5772,16.6246,-11.5551,-4.3956,-4.4937,-6.1693,-7.7981,10.282,-2.2557,0.9232,8.5364,-0.8427,-12.8898,-10.4066,3.6299,4.5532,-8.7422,-18.7619,-0.4761,-0.4785,2.5241,-10.4338,-8.6387,-12.3208
3693 營邦,現股當沖比重,5.52,9.07,14.87,3.33,0,2.86,0,3.99,7.14,4.26,2.17,1,12.05,7.09,8.16,0,10.75,4,4.48,28.13,9.09,8.33,6.02,24.1,13.33
3707 漢磊,月報酬率 %,-3.6735,-3.39,7.0177,-3.6883,-1.702,-6.0607,-7.8342,-10.2003,12.4722,-2.5743,11.2805,48.8585,-7.3618,-12.9139,0.7604,27.022,-11.3845,21.1806,48.997,3.077,-16.2312,8.2406,-12.5514,14.1178,-9.6908
3707 漢磊,現股當沖比重,3.93,2.59,9.16,0.16,15.69,0,0,0.79,8.26,3.82,6.76,25.68,35.95,20.96,46.38,38,10.8,44.75,46.43,28.48,24.42,26.52,21.7,21.87,20.33
3709 鑫聯大投控,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5958,21.3516,-1.5591,-7.2398,-3.6584,19.2406,-3.8217,1.3245
3709 鑫聯大投控,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,9.95,15.08,1.4,10.49,0
3710 連展投控,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967,-7.4707,-10.8421,-0.1295,-11.6582
3710 連展投控,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,10.99,4.84,13.19,5.72
4102 永日,月報酬率 %,-12.0902,-2.0978,-6.9047,0.7672,-3.5534,0.5262,-9.686,-2.6087,1.7857,0,7.6026,-5.1632,-0.0001,-1.7194,3.2071,-3.9546,-2.9412,1.2123,1.1974,0.5917,-3.5295,0.3049,-4.2552,8.2539,-3.8122
4102 永日,現股當沖比重,7.59,15.83,12.82,0,1.96,4.99,0,3.12,0,0,3.44,0,0,0,18.91,2.78,11.38,0,14.78,0,15.17,14.62,11.91,6.68,16.66
4105 東洋,月報酬率 %,-4.955,6.1612,1.3392,-0.9367,5.9632,11.6883,-7.752,-18.2354,5.3443,-0.4878,10.7843,-3.5398,-5.5046,-2.4272,0.4976,1.3532,-2.7412,-7.5157,5.0792,4.9407,4.9128,1.951,-6.2202,2.5507,0
4105 東洋,現股當沖比重,10.94,6.45,17.53,7.4,9.55,10.72,1.36,13.87,10.52,3.55,7.8,5.08,8.69,4.44,11.52,3.67,18.35,13.76,3.85,9.89,8.72,12.21,9.65,10.03,12.95
4107 邦特,月報酬率 %,10.8013,3.7736,-3.0303,-3.4374,-4.1008,8.9349,-14.511,-12.9153,0.8472,-5.4621,11.5555,-11.1554,-13.6322,-1.0383,-12.2771,1.7943,-5.4881,6.3389,8.8807,2.458,7.7427,1.2148,-7,8.6025,18.8118
4107 邦特,現股當沖比重,6.21,9.52,3.41,17.78,3.83,4.08,3.33,13.08,8.58,3.1,9.92,10.04,14.53,2.48,15.94,0,14.43,18.58,6.77,19.71,21.14,12.41,18.48,20.03,37.07
4109 加捷生醫,月報酬率 %,-2.5695,-2.8573,3.1674,0.2193,-3.9387,-1.0182,-1.2194,8.1479,-7.9908,-0.7445,3.5001,4.8307,0.9214,-11.8719,-7.7721,8.989,-2.5773,1.6731,-7.6088,0.294,5.8651,-2.2162,-6.799,2.1277,-20.8334
4109 加捷生醫,現股當沖比重,11.99,7.42,10.87,15.52,9.17,20.44,1.72,4.97,7.34,24.34,2.61,2.28,1.41,10.46,16.21,2.47,9.94,57.78,3.4,14.62,3.69,1.59,4.29,16.3,13.28
4111 濟生,月報酬率 %,-10.63,4.8458,-3.9917,1.5318,1.7127,1.5219,-3.4262,-4.6564,3.2559,-1.5766,9.382,-2.3015,0.0001,3.2122,2.9044,0.2019,5.0302,-3.4732,1.2296,5.2632,-6.3464,6.1601,-6.383,5.1652,17.8781
4111 濟生,現股當沖比重,0,0,3.8,0,5.5,0,5.76,1.59,6.76,0,0,3.32,4.56,0,8.62,18.61,10.6,6.01,0,7.49,4.31,0,0,2.5,28.7
4113 聯上,月報酬率 %,-8.5202,-1.4706,1.99,0,1.6909,-2.3884,-2.1275,2.826,-2.9598,-2.8323,3.3633,10.0867,-0.4925,-1.7822,-1.2095,0.204,4.1996,1.9801,0.9708,0.0001,5.7692,-5.9092,-0.9661,2.927,0.9479
4113 聯上,現股當沖比重,0,0,0,4.35,0,0,0,1.28,6.92,0,0,2,2.7,8.1,0,0.97,5.29,1.2,0,1.27,3.94,0,1.72,1.35,20.51
4114 健喬,月報酬率 %,4.6243,0.2761,-6.005,3.7312,0.0612,-2.0409,-2.564,-2.9605,2.0337,-0.0002,6.8106,3.7324,-6.1469,-5.1118,-2.1884,5.3354,1.7188,-3.2609,-1.3108,-0.3797,-1.5237,4.0616,1.6729,9.8719,0.0002
4114 健喬,現股當沖比重,5.02,1.83,3.41,4.67,0,6.76,12.79,0,16.82,3.69,2.87,9.3,4.22,4.02,1.75,1.77,10.28,5.03,6.8,6.52,2.87,4.16,1.41,14.11,21.44
4116 明基醫,月報酬率 %,-19.4488,10.2612,-2.3725,-3.6329,-0.7982,-7.4447,-8.0434,-8.7471,-1.684,-0.3952,11.1114,-6.9049,-5.1151,-0.8088,6.5219,-1.002,-0.7876,-3.4392,6.8493,-5.2564,-1.353,1.9207,-8.4791,5.1471,-5.175
4116 明基醫,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,11.88,0,16.13,0,5,9.52,4,0,22.22,0,7.69
4120 友華,月報酬率 %,-7.6492,14.1414,-2.8078,22.4109,-9.2307,2.5425,-5.1241,4.3552,3.5057,-3.2257,5.0002,16.8255,-2.8532,2.5177,-0.756,-2.8169,4.3477,-3.0556,0,19.6275,-5.2695,2.6552,-5.665,0.5221,-7.5324
4120 友華,現股當沖比重,0,5.65,5.43,5.25,0.95,0.7,4.62,1.52,1.97,1.19,3.89,11.83,9.04,4.58,4.16,6.66,21.17,0,5.44,28.89,8.03,9.95,9.28,12.65,4.63
4121 優盛,月報酬率 %,-8.8889,4.5298,-7.6666,4.3321,-5.8821,-3.6765,-12.5955,1.7466,2.5753,-3.7655,6.5216,-2.449,-6.2762,-2.2323,2.2832,-3.1249,0,10.1382,-2.9288,18.9656,-6.8839,8.9492,-8.2143,16.7314,-4.3333
4121 優盛,現股當沖比重,3.41,15.59,1.23,2.88,4,0,2.43,6.57,9.88,0,2.04,0,0,19.53,42.32,10.26,39.48,42.23,20.94,13.78,6.89,19.32,14.56,38.53,16.49
4123 晟德,月報酬率 %,-3.4237,1.477,-2.9114,3.7481,0.4336,7.6486,-4.9781,-6.7797,1.8181,-2.2729,3.8205,-3.2,-4.9587,0.6956,4.836,-2.6361,1.6922,-13.9766,2.3404,6.8605,-4.6692,-0.5101,-6.3589,34.7208,14.9592
4123 晟德,現股當沖比重,15.88,5.47,2.53,8.28,0.73,2.36,5.38,0,1.15,5.47,2.54,1.15,4.92,2.76,13.79,4.18,7.6,7.7,7.98,3.76,20.47,5.39,6.7,24.79,37.74
4126 太醫,月報酬率 %,16.9534,25.5252,-3.347,-9.7932,-3.4314,1.4215,-10.6106,-5.263,-0.4728,-4.9883,5.3749,-4.0331,-3.7083,2.4391,-1.2532,0.9008,-4.9352,-2.1858,5.7263,8.5863,0.8515,-4.1013,-1.5095,-3.4483,-1.7196
4126 太醫,現股當沖比重,6.18,10.83,10.31,11.8,3.36,6.13,2.29,3.18,2.47,0,4.66,3.27,1.38,1.25,9.39,27.58,10.94,0,0,0,1.55,5.69,0,12.95,0
4127 天良,月報酬率 %,-4.7191,-5.1887,-5.473,0.7895,-9.549,8.2112,-7.3171,2.047,1.7192,-3.9435,1.1729,19.9998,-16.1835,-16.7147,-6.5743,1.4813,-8.7591,3.5999,-7.722,-0.4184,-2.101,7.2961,-1.2,7.6926,-9.3985
4127 天良,現股當沖比重,0,3.82,0.74,0,0,5.39,0,3.45,21.3,0,0,6.37,2.62,33.96,5,8.33,15.45,0,29.41,5.74,2.98,0,0,3.22,12.68
4128 中天,月報酬率 %,-10.2563,4.0817,-5.8822,8.5417,-8.2532,-0.6277,-1.4737,-4.4873,3.1319,-3.2538,2.6906,-3.93,-0.9093,14.6788,-4.4,-2.0921,-3.6329,-6.6518,-0.7126,5.2632,0.909,-0.9008,-6.1363,3.8741,-4.8951
4128 中天,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,12.87,5.69,21.39,9.67,5.89,3.9,3.76,16.21,24.38
4129 聯合,月報酬率 %,10.2831,13.7837,6.176,-7.2986,-12.6536,5.0632,-11.9143,-3.6474,-4.8897,1.6584,8.9722,-2.6946,4.3076,-2.6548,7.4242,0.3223,8.6625,-5.135,-2.7065,-2.9281,-3.1674,-2.1806,-1.274,9.8385,-3.9647
4129 聯合,現股當沖比重,11.18,12.91,13.85,12.53,3.85,8.12,6.41,17.6,5.38,2.5,8.4,2.65,4.94,8.32,21.21,12.36,22.48,15.86,15.71,9.69,3.9,4.34,4.96,13.15,11.64
4130 健亞,月報酬率 %,-16.5233,2.8865,-9.4188,9.3823,-13.9059,4.8693,-12.0044,-2.8314,6.4903,-6.0943,11.6557,-3.7961,-3.5759,-4.8594,2.4194,-0.6455,-2.9332,-7.0054,2.9544,-0.1431,-2.155,-0.5874,-2.8065,15.1975,-4.0897
4130 健亞,現股當沖比重,17.34,12.17,9.12,17.31,6.27,8.38,5.85,0.84,18.47,2.76,6.13,1.4,18.53,7.99,13.39,10.94,32.75,29.61,38.96,20.67,33.95,26.64,33.05,22.49,26.74
4131 晶宇,月報酬率 %,-9.4443,10.4294,2.1111,-2.0676,-5.6666,-26.384,8.0001,-18.074,-1.4466,17.2477,46.3223,-23.9572,4.7821,20.537,8.0176,0.6186,-2.5615,12.5131,-15.888,-1.111,-7.9774,-15.7509,6.5218,10.34,-0.7399
4131 晶宇,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138 曜亞,月報酬率 %,-1.5555,2.0537,-1.8576,4.8897,-5.3046,-2.8571,-9.1695,-0.381,2.2944,-2.2431,4.2067,7.156,-4.452,0.0001,2.3296,1.2259,-3.2761,-3.4351,-0.7904,1.3944,-0.393,0.7889,-2.2505,15.1152,6.9564
4138 曜亞,現股當沖比重,0,5.05,0,0.86,6.53,0,0,0,0,0,0,0,0,0,4.17,2.34,5.56,0,0,3.57,0,0,0,23.96,41.83
4139 馬光-KY,月報酬率 %,2.6667,-8.7663,-11.7438,5.2319,-13.4878,-9.8661,5.4056,-7.8207,-13.63,-9.0178,32.3894,9.6257,-4.878,32.0514,15.534,-0.3362,-8.4317,-1.105,-1.1173,-1.3183,9.542,27.5262,-13.5246,10.2682,3.868
4139 馬光-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147 中裕,月報酬率 %,-10.3688,33.4191,-16.9558,0.6961,-9.4469,10.9414,-8.9449,-10.0755,-6.7226,-3.6035,14.3304,-2.9975,1.9664,4.6831,-2.8945,19.7832,-1.81,-7.8341,9.25,-16.0183,0.8173,8.3785,0.7482,23.2673,24.4978
4147 中裕,現股當沖比重,0,0,0,0,0,0,0,4.4,27.37,9.8,18.96,9.19,14.12,9.09,13.44,29.07,31.78,16.64,31.2,8.45,19.63,18.11,12.87,26.39,41.12
4152 台微體,月報酬率 %,-8.1633,-3.3332,10.3449,-6.9444,-5.9702,1.9842,0.7783,-8.88,-2.1187,2.5975,2.1098,-4.5454,0.8659,-9.8712,-13.2381,17.4533,-11.0279,-7.038,-11.2994,-8.0256,19.6674,11.5742,15.145,0.4505,1.3452
4152 台微體,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153 鈺緯,月報酬率 %,-7.8378,-6.8917,-3.937,-0.492,-10.4009,-2.2297,-12.9988,0.1312,-7.0681,-0.4224,6.7891,-1.7219,-13.7468,0.3125,6.6978,-9.781,1.7801,-11.7647,15.6757,-6.5421,6.4999,16.4323,-7.1236,18.6683,-15.122
4153 鈺緯,現股當沖比重,3.03,18.59,17.98,0.61,0.69,1.14,2.77,1.79,5.53,0,4.41,0.38,2.51,1.69,5.44,13.23,12.82,3,18.6,3,1.23,9.94,8.11,7.68,0.83
4154 康樂-KY,月報酬率 %,-4.6837,54.7912,-16.508,-4.943,-10.8002,-6.7265,-6.7307,3.3506,-0.4988,1.2532,9.6536,-9.2551,5.224,13.4752,17.0835,23.1317,-9.2486,-8.9173,-10.4896,-7.2266,-5.0524,-0.2216,-2.2224,9.5456,-3.942
4154 康樂-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157 太景*-KY,月報酬率 %,-1.6156,-1.4597,5.5555,9.6492,-8.4799,1.9231,3.0877,-0.4991,-9.0301,-2.5736,2.4528,-3.1308,-12.9277,0.0001,2.4018,2.132,-4.1755,-8.7148,-1.432,7.0218,-1.81,9.2164,5.0632,-4.6184,0.2105
4157 太景*-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58
4160 創源,月報酬率 %,1.4135,-2.9618,-0.1795,1.7984,-2.2971,7.7756,-4.5304,1.9332,-1.7242,-2.2807,-1.0771,-4.9001,-3.8168,5.5555,3.0076,-3.1022,6.9681,-1.0565,3.7366,-6.3465,5.1283,-5.9236,-2.5927,4.7525,-1.4521
4160 創源,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161 聿新科,月報酬率 %,4.2518,-3.4743,-4.2256,-2.4508,0.8378,1.1996,-1.159,-2.8475,1.7241,1.6951,-1.1667,-4.7219,-5.8409,0.5639,2.8038,-0.3293,-5.576,-3.4449,-3.16,-1.0528,-2.5535,-4.1486,-7.7449,2.2222,-7.3671
4161 聿新科,現股當沖比重,11.98,1.23,10.42,2.65,0,6.58,9.33,7.19,10.02,6.8,3.27,1.16,11.89,9.36,14.44,7.32,21.19,10.76,14.55,20.19,24.52,0,3.77,6.67,5.21
4162 智擎,月報酬率 %,-9.8791,8.2775,-8.8845,18.1995,-0.2317,11.3952,-10.0208,-5.1045,-11.247,4.6831,7.6316,-0.7334,-8.1281,6.1662,0.7576,16.7319,-7.8123,-7.9098,3.9878,-8.2594,-1.9291,-3.6066,-11.5646,10.3846,-1.7422
4162 智擎,現股當沖比重,15.18,10.41,10.01,10.1,12.84,6.24,8.46,15.47,13.04,1.78,13.35,10.92,8.29,7.3,5.71,30.93,17.66,19.49,18.59,20.87,15.92,15.74,28.4,12.61,23.24
4163 鐿鈦,月報酬率 %,-8.1079,16.9934,-2.514,3.5867,-4.816,-3.2737,-11.3845,0.6945,4.8277,-0.3289,0.66,-8.5246,-2.5088,-9.9265,-1.2246,-8.8383,1.4353,-8.8677,7.1428,-8.6957,15.3438,-9.7248,-6.6057,11.5345,-5.1708
4163 鐿鈦,現股當沖比重,15.51,11.9,7.93,9.37,4.54,1.5,10.53,4.17,6.8,3.23,4.44,3.04,12.82,0.68,2.53,6.2,8.85,10.42,20.35,10.87,21.57,3.73,3.8,27.34,3.22
4167 展旺,月報酬率 %,-0.4435,4.6772,16.5956,-5.1095,0.1924,3.0711,-2.0482,0.3803,4.1666,-5.6364,1.7341,-1.8936,-6.9499,1.0374,-1.8481,-0.8369,10.9704,0.9504,-1.3182,7.8243,-0.8851,1.4286,-6.162,-1.5011,1.5237
4167 展旺,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,0.59,18.07,4.88,0.52,13.2,2.35,5.92,8.39,17.62,10.19
4168 醣聯,月報酬率 %,-13.2452,3.0537,-2.3458,6.7004,-8.057,-2.7061,-9.9337,-3.3826,0.3045,-3.4901,2.6729,-10.2605,-3.0716,3.1689,-1.1947,-4.8361,-2.3593,-9.4796,-3.9015,-0.8547,-1.5087,24.7266,-4.7369,41.2524,-13.429
4168 醣聯,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171 瑞基,月報酬率 %,-1.3139,-4.8817,-5.1323,1.6393,-11.4518,-5.2825,-14.8078,-4.966,-4.9882,-0.0002,26.9997,-12.9922,-7.0134,-2.9197,19.0475,-11.3684,-2.8503,-1.956,2.2443,-2.439,-1.9999,-3.0612,0.0001,-0.7894,-6.1009
4171 瑞基,現股當沖比重,0,0,0,0,0,0,0,15.38,8.33,0,23.1,0,0,0,21.09,0,0,0,0,0,0,0,0,0,0
4173 久裕,月報酬率 %,-0.8264,-4.5834,-7.205,-1.9003,-3.1631,0.5026,-3.4999,-5.6995,2.4725,-2.9492,7.1821,5.4122,11.4913,10.5262,-11.1111,-9.8853,-2.799,0.5234,9.1144,-4.0573,0.7463,-1.7286,-0.7536,-1.5192,-7.9693
4173 久裕,現股當沖比重,51.48,30.23,0,0,0,3.48,6.93,1.85,2.86,19.51,19.77,40.79,11.89,29.84,64.78,45.57,63.57,62.05,70.2,63.98,43.48,0,12.5,50.33,6.25
4174 浩鼎,月報酬率 %,-3.6708,59.79,-16.1185,-3.3333,-19.4726,-1.6373,-15.3651,-14.9773,1.4233,1.7545,20.5173,-21.8883,4.0292,-9.6833,-6.0429,-10.7883,-11.6281,-8.9474,-0.578,-11.9186,-0.6598,22.9235,-7.5677,6.4326,-7.1429
4174 浩鼎,現股當沖比重,0,0,0,0,0,0,0,16.56,45.23,30.53,41.86,17.27,20.46,13.05,23.66,24.94,19.16,0,0,0,0,0,0,0,0
4175 杏一,月報酬率 %,-4.6409,5.4463,1.099,-3.4091,-0.9414,-0.5937,-2.3896,-3.3047,-0.7596,-0.8949,1.9354,-2.5527,-1.0526,-4.3883,2.7816,-1.0887,-5.4361,-0.9078,-0.9159,-2.7735,-2.6942,-0.9775,1.6448,5.987,-0.1527
4175 杏一,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,14.29,0,0,2.08,0
4183 福永生技,月報酬率 %,10.9831,5.5223,-2.4872,6.8013,-0.8321,-2.7636,20.1051,-6.3103,16.9318,0.2,63.6727,73.9473,-11.1952,-12.0955,-3.4883,-4.8193,-11.3243,-3.7127,-8.4834,4.2136,-2.1565,0.8263,-2.459,16.8066,-4.7962
4183 福永生技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188 安克,月報酬率 %,1.9974,-5.0295,-6.2324,-3.3231,-6.2503,3.5001,-4.992,1.5255,2.1702,-3.9215,-0.68,-4.1097,9.1071,-5.0737,4.6551,-2.636,7.6142,0.4717,3.443,-12.2542,-3.4483,5.3573,1.017,3.5234,8.914
4188 安克,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192 杏國,月報酬率 %,-12.0749,-2.0002,-8.4353,1.3373,-10.0298,-1.3114,-6.6447,7.6513,-3.8017,1.3744,-1.6949,-8.1035,23.8274,-6.97,-3.2574,1.6836,-4.3046,-7.4396,7.2897,-1.7422,0.7092,2.2889,2.2376,4.0404,-8.2523
4192 杏國,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198 環瑞醫,月報酬率 %,-9.6666,-7.1953,0.9941,-5.1182,-13.9003,-7.711,-20.8877,74.917,6.0378,-5.3381,0.3759,-16.4794,-4.4841,-4.2254,0.4903,-4.1463,-33.8423,-10,-25.6409,22.9886,-11.3083,5.0579,-9.1274,-14.128,-3.5987
4198 環瑞醫,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205 中華食,月報酬率 %,0.6135,0.3658,2.0658,5.8108,3.4118,1.2514,1.1239,8.4446,2.4588,-1.5999,0.508,20.3235,-1.1764,1.8707,-0.1668,23.7926,-0.6126,-0.6161,-0.7752,-0.6252,-0.1573,-2.3621,1.9355,4.5887,0.4537
4205 中華食,現股當沖比重,0,11.4,0,0,0,0,0,5.43,8.7,0,9.46,1.64,0,0,0,7.21,3.44,0,0,5.11,4.45,0,0,0,0
4207 環泰,月報酬率 %,-5.9313,5.0885,24.2104,0.4237,-6.7511,12.6696,-6.024,-0.4275,-5.1503,0.4524,4.0541,1.2986,13.2476,-8.6792,-3.7189,-6.0088,7.3055,-3.8296,4.8672,7.1728,0.0001,5.5118,-0.7463,3.7596,2.5361
4207 環泰,現股當沖比重,0,0,1.93,0,1.46,0.61,1.3,0,0,0,0,8.66,4.76,5.51,0,1.38,0.31,0,0.79,3.83,2.32,6.25,11.11,6.94,1.64
4303 信立,月報酬率 %,4.5112,-6.475,7.3077,1.7922,0.7762,4.412,-1.0565,2.1353,36.9335,-3.817,5.82,47.7499,-0.5078,8.5034,-0.1568,10.989,-2.1217,7.8032,10.4996,-4.8779,11.5387,1.1494,6.0604,38.2142,-18.3465
4303 信立,現股當沖比重,0,0,0,0,0,0,0,0,4.01,14.25,0,0,13.66,2.01,0,7.26,1,0,11.56,4,0,0,21.48,0,16.86
4304 勝昱,月報酬率 %,-30.4393,5.2632,35.4285,-10.6541,-1.1806,6.6906,0.8236,-8.7516,6.1384,-0.9637,4.5801,-4.762,-6.6248,-6.2919,-6.4285,-1.6797,-13.0436,7.6786,-4.3117,-10.2253,-7.7221,3.9748,-2.2135,55.3498,-17.7483
4304 勝昱,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
