公司,Data Field,2013/12/31
9902 台火,負債比率,7.39
9904 寶成,負債比率,44.54
9905 大華,負債比率,31.77
9906 欣巴巴,負債比率,73.91
9907 統一實,負債比率,55.66
9908 大台北,負債比率,25.56
9910 豐泰,負債比率,47.57
9911 櫻花,負債比率,33.15
9912 偉聯,負債比率,19.67
9914 美利達,負債比率,43.72
9917 中保,負債比率,43.75
9918 欣天然,負債比率,28.38
9919 康那香,負債比率,51.09
9921 巨大,負債比率,56.62
9924 福興,負債比率,28.71
9925 新保,負債比率,38.88
9926 新海,負債比率,38.24
9927 泰銘,負債比率,36.45
9928 中視,負債比率,73.33
9929 秋雨,負債比率,67.73
9930 中聯資源,負債比率,28.41
9931 欣高,負債比率,55.52
9933 中鼎,負債比率,61.21
9934 成霖,負債比率,60.24
9935 慶豐富,負債比率,81.91
9937 全國,負債比率,49.47
9938 百和,負債比率,41.9
9939 宏全,負債比率,56.84
9940 信義,負債比率,42
9941 裕融,負債比率,87.62
9942 茂順,負債比率,28.2
9943 好樂迪,負債比率,20.9
9944 新麗,負債比率,43.16
9945 潤泰新,負債比率,42.37
9946 三發地產,負債比率,62.99
9949 琉園,負債比率,17.87
9950 萬國通,負債比率,69.76
9951 皇田,負債比率,49.05
9955 佳龍,負債比率,31.11
9958 世紀鋼,負債比率,51.87
9960 邁達康,負債比率,38.34
9962 有益,負債比率,7.05
