公司,Data Field,2016/6/30,2016/9/30,2016/12/30,2017/3/31,2017/6/30,2017/9/30,2017/12/29,2018/3/31
3268 海德威,M資產總額,0,0,0,0,0,0,"951,018","986,608"
3272 東碩,M資產總額,0,0,0,0,0,0,"3,281,409","3,758,627"
3276 宇環,M資產總額,0,0,0,0,0,0,"1,986,704","2,018,898"
3284 太普高,M資產總額,0,0,0,0,0,0,"1,115,857","1,164,368"
3285 微端,M資產總額,0,0,0,0,0,0,"999,629","1,016,791"
3287 廣寰科,M資產總額,0,0,0,0,0,0,"508,458","494,701"
3288 點晶,M資產總額,0,0,0,0,0,0,"261,057","234,771"
3289 宜特,M資產總額,0,0,0,0,0,0,"9,000,773","8,813,253"
3290 東浦,M資產總額,0,0,0,0,0,0,"3,242,466","2,818,683"
3293 鈊象,M資產總額,0,0,0,0,0,0,"4,492,278","4,691,855"
3294 英濟,M資產總額,0,0,0,0,0,0,"4,799,055","4,644,503"
3296 勝德,M資產總額,0,0,0,0,0,0,"2,269,041","2,122,930"
3297 杭特,M資產總額,0,0,0,0,0,0,"917,954","928,350"
3303 岱稜,M資產總額,0,0,0,0,0,0,0,"2,961,382"
3305 昇貿,M資產總額,0,0,0,0,0,0,"6,641,225","6,674,971"
3306 鼎天,M資產總額,0,0,0,0,0,0,"1,607,869","1,544,411"
3308 聯德,M資產總額,0,0,0,0,0,0,"2,284,319","2,154,129"
3310 佳穎,M資產總額,0,0,0,0,0,0,"4,877,874","4,001,857"
3311 閎暉,M資產總額,0,0,0,0,0,0,0,"4,650,189"
3312 弘憶股,M資產總額,0,0,0,0,0,0,"3,245,745","3,176,315"
3313 斐成,M資產總額,0,0,0,0,0,0,"1,006,343","978,203"
3317 尼克森,M資產總額,0,0,0,0,0,0,"2,314,099","2,155,463"
3321 同泰,M資產總額,0,0,0,0,0,0,"3,769,606","3,916,560"
3322 建舜電,M資產總額,0,0,0,0,0,0,"2,111,371","2,056,805"
3323 加百裕,M資產總額,0,0,0,0,0,0,"4,702,494","4,638,779"
3324 雙鴻,M資產總額,0,0,0,0,0,0,"5,158,962","5,155,751"
3325 旭品,M資產總額,0,0,0,0,0,0,"1,497,809","1,508,008"
3332 幸康,M資產總額,0,0,0,0,0,0,"1,662,946","1,642,769"
3338 泰碩,M資產總額,0,0,0,"2,334,425","2,434,726",0,"2,569,074","2,480,475"
3339 泰谷,M資產總額,0,0,0,0,0,0,"1,420,343","1,390,943"
3346 麗清,M資產總額,0,0,0,0,0,0,"4,338,554","4,457,182"
3354 律勝,M資產總額,0,0,0,0,0,0,"1,553,797","1,555,326"
3356 奇偶,M資產總額,0,0,0,0,0,0,"2,507,896","2,527,108"
3360 尚立,M資產總額,0,0,0,0,0,0,"2,285,493","3,094,287"
3362 先進光,M資產總額,0,0,0,0,0,0,"2,253,338","2,285,837"
3363 上詮,M資產總額,0,0,0,0,0,0,"1,634,249","1,668,752"
3372 典範,M資產總額,"3,735,176","3,689,277","3,663,562","3,408,772","3,330,263","2,812,684","2,736,849","2,627,573"
3373 熱映,M資產總額,0,0,0,0,0,0,"804,858","811,413"
3374 精材,M資產總額,0,0,0,0,0,0,0,"7,570,798"
3376 新日興,M資產總額,0,0,0,0,0,0,"16,183,963","16,321,377"
3379 彬台,M資產總額,0,0,0,0,0,0,"859,894","891,495"
3380 明泰,M資產總額,0,0,0,0,0,0,"13,724,615","15,393,072"
3383 新世紀,M資產總額,0,0,0,0,0,0,"4,604,298","3,988,885"
3388 崇越電,M資產總額,0,0,0,0,0,0,"4,649,175","4,783,966"
3390 旭軟,M資產總額,0,0,0,0,0,0,"1,743,083","1,827,448"
3402 漢科,M資產總額,0,0,0,0,0,0,"3,152,301","3,200,665"
3406 玉晶光,M資產總額,0,0,0,0,0,0,"12,400,712","12,215,125"
3413 京鼎,M資產總額,0,0,0,0,0,0,0,"8,108,854"
3416 融程電,M資產總額,0,0,0,0,0,0,0,"2,405,575"
3419 譁裕,M資產總額,0,0,0,0,0,0,"2,211,001","2,266,379"
3426 台興,M資產總額,0,0,0,0,0,0,"869,393","891,569"
3432 台端,M資產總額,0,0,0,0,0,0,"1,553,978","1,539,262"
3434 哲固,M資產總額,0,0,"459,423",0,0,0,"546,788","531,157"
3437 榮創,M資產總額,0,0,0,0,0,0,"5,754,768","5,302,646"
3438 類比科,M資產總額,0,0,0,0,0,0,"1,891,604","1,868,949"
3441 聯一光,M資產總額,0,0,0,0,0,0,"1,032,302","999,709"
3443 創意,M資產總額,0,0,0,0,0,"7,605,751","8,295,496","8,863,077"
3444 利機,M資產總額,0,0,0,0,0,0,"859,497","815,469"
3450 聯鈞,M資產總額,0,0,0,0,0,0,"7,656,692","8,179,842"
3452 益通,M資產總額,0,0,0,0,0,0,"3,947,465","3,462,350"
3454 晶睿,M資產總額,0,0,"3,945,748",0,0,0,"4,328,118","4,118,955"
3455 由田,M資產總額,0,0,0,0,0,0,"3,627,569","3,877,928"
3465 進泰電子,M資產總額,0,0,0,0,0,0,"42,851","39,714"
3466 致振,M資產總額,0,0,0,0,0,0,"2,016,191","2,004,405"
3479 安勤,M資產總額,0,0,0,0,0,0,"3,339,218","3,663,002"
3481 群創,M資產總額,0,0,0,0,0,0,"414,858,758","402,987,891"
3483 力致,M資產總額,0,0,0,0,0,0,"4,033,882","3,821,775"
3484 崧騰,M資產總額,0,0,0,0,0,0,"3,628,472","3,432,875"
3489 森寶,M資產總額,0,0,0,0,0,0,"3,532,261","3,678,611"
3490 單井,M資產總額,0,0,0,0,0,0,"1,805,677","1,833,586"
3491 昇達科,M資產總額,0,0,0,0,0,0,"2,544,677","2,898,560"
3492 長盛,M資產總額,0,0,0,0,0,0,"967,855","916,284"
3494 誠研,M資產總額,0,0,0,0,0,0,"4,120,705","3,976,487"
3498 陽程,M資產總額,0,0,0,0,0,0,"4,185,908","4,296,726"
3499 環天科,M資產總額,0,0,0,0,0,0,"1,022,138","1,083,106"
3501 維熹,M資產總額,0,0,0,0,0,0,"8,302,640","8,185,885"
3504 揚明光,M資產總額,0,0,0,0,0,0,0,"5,536,085"
3508 位速,M資產總額,0,0,0,0,0,0,"3,160,238","3,094,318"
3511 矽瑪,M資產總額,0,0,0,0,0,0,"881,224","883,998"
3512 皇龍,M資產總額,0,0,0,0,0,0,"2,176,476","2,051,444"
3515 華擎,M資產總額,0,0,0,0,0,0,"8,967,203","9,302,705"
3516 亞帝歐,M資產總額,0,0,0,0,0,0,"1,703,082","1,700,599"
3518 柏騰,M資產總額,0,0,0,0,0,0,"2,556,932","2,479,246"
3520 振維,M資產總額,0,0,0,0,0,0,"736,335","644,965"
3521 鴻翊,M資產總額,0,0,0,0,0,0,"1,411,223","1,626,504"
3522 御頂,M資產總額,0,0,0,0,0,0,"2,573,854","2,329,317"
3523 迎輝,M資產總額,0,0,0,0,0,0,"1,130,814","1,087,313"
3526 凡甲,M資產總額,0,0,0,0,0,0,0,"2,512,680"
3527 聚積,M資產總額,0,0,0,0,0,0,"2,582,218","2,713,156"
3528 安馳,M資產總額,0,0,0,0,0,0,"2,756,342","2,888,850"
3529 力旺,M資產總額,0,0,0,0,0,0,"2,401,070","2,602,176"
3530 晶相光,M資產總額,0,0,0,0,0,0,"1,270,380","1,267,449"
3531 先益,M資產總額,0,0,0,0,0,0,"2,575,334","2,507,067"
3532 台勝科,M資產總額,0,0,0,0,0,0,"24,234,967","24,854,929"
3533 嘉澤,M資產總額,0,0,0,0,0,0,"11,753,258","12,015,639"
3535 晶彩科,M資產總額,0,0,0,0,0,0,"2,075,302","2,194,887"
3536 誠創,M資產總額,0,0,0,0,0,0,"1,705,749","1,944,061"
3537 堡達,M資產總額,0,0,0,0,0,0,"1,411,700","1,316,928"
3540 曜越,M資產總額,0,0,0,0,0,0,"2,824,833","2,834,627"
3541 西柏,M資產總額,0,0,0,0,0,0,"1,843,299","1,811,274"
3545 敦泰,M資產總額,0,0,0,0,0,0,"13,544,068","13,627,736"
3546 宇峻,M資產總額,0,0,0,0,0,0,"1,354,347","1,428,269"
3548 兆利,M資產總額,0,0,0,0,0,0,"5,934,012","5,842,645"
3550 聯穎,M資產總額,0,0,0,0,0,0,"3,783,975","3,769,681"
3551 世禾,M資產總額,0,0,0,0,0,0,"3,651,256","3,626,331"
3552 同致,M資產總額,0,0,0,0,0,0,"9,588,464","9,302,711"
3555 重鵬,M資產總額,0,0,0,0,0,0,0,"468,485"
3556 禾瑞亞,M資產總額,0,0,0,0,0,0,"1,457,826","1,477,564"
3557 嘉威,M資產總額,0,0,0,0,0,0,"621,093","649,990"
3558 神準,M資產總額,0,0,0,0,0,0,0,"6,617,914"
3562 頂晶科,M資產總額,0,0,0,0,0,0,"559,846","575,076"
3563 牧德,M資產總額,0,0,0,0,0,0,0,"2,313,621"
3564 其陽,M資產總額,0,0,0,0,0,0,"1,166,462","1,074,496"
3567 逸昌,M資產總額,0,0,0,"643,175","666,906","626,306","676,367","673,241"
3570 大塚,M資產總額,0,0,0,0,0,0,"632,318","623,897"
3576 聯合再生,M資產總額,0,0,0,0,0,0,"34,245,945","33,465,959"
3577 泓格,M資產總額,0,0,0,0,0,0,"1,220,126","1,231,792"
3580 友威科,M資產總額,0,0,0,0,0,0,"1,248,514","1,514,795"
3581 博磊,M資產總額,0,0,0,0,0,0,"1,584,460","1,604,549"
3583 辛耘,M資產總額,0,0,0,0,0,0,"3,567,188","3,368,479"
3587 閎康,M資產總額,0,0,"2,442,019",0,0,0,"3,304,188","3,324,812"
3588 通嘉,M資產總額,0,0,0,0,0,0,"1,594,396","1,505,026"
3591 艾笛森,M資產總額,0,0,0,"4,283,003",0,0,"4,119,086","4,334,817"
3593 力銘,M資產總額,0,0,0,0,0,0,"1,718,256","1,549,795"
3594 磐儀,M資產總額,0,0,0,0,0,0,"2,686,151","2,563,242"
3596 智易,M資產總額,0,0,0,0,0,0,"15,581,848","17,730,517"
3605 宏致,M資產總額,0,0,0,0,0,0,"8,041,448","8,071,618"
3607 谷崧,M資產總額,0,0,0,0,0,0,"9,384,088",0
3609 東林,M資產總額,0,0,0,0,0,0,"849,706","831,090"
3611 鼎翰,M資產總額,"5,154,257",0,0,0,"5,073,990",0,"5,441,543","5,519,217"
3615 安可,M資產總額,0,0,0,0,0,0,"3,101,126","3,084,795"
3617 碩天,M資產總額,0,0,0,0,0,0,"9,039,492","8,881,795"
3622 洋華,M資產總額,0,0,0,0,0,0,"4,515,780","4,518,213"
3623 富晶通,M資產總額,0,0,0,0,0,0,"799,665","802,496"
3624 光頡,M資產總額,0,0,0,0,0,0,"3,036,727","3,093,306"
3625 西勝,M資產總額,0,0,0,0,0,0,0,"1,823,139"
3628 盈正,M資產總額,0,0,0,0,0,0,"2,749,316","2,709,521"
3629 地心引力,M資產總額,0,0,0,0,0,0,"102,071","124,880"
3630 新鉅科,M資產總額,0,0,0,0,0,0,"3,336,375","3,146,601"
3631 晟楠,M資產總額,0,0,0,0,0,0,"1,980,264","1,985,359"
3632 研勤,M資產總額,0,0,0,0,0,0,"1,189,243","1,167,259"
3642 駿熠電,M資產總額,0,0,"754,674",0,0,0,"655,556","646,815"
3645 達邁,M資產總額,0,0,0,0,0,0,0,"3,668,492"
3646 艾恩特,M資產總額,0,0,0,0,0,0,"615,280","620,181"
3652 精聯,M資產總額,0,0,0,0,0,0,"1,641,418","1,574,854"
3653 健策,M資產總額,0,0,0,0,0,0,"5,566,347","5,867,421"
3661 世芯-KY,M資產總額,0,0,0,0,0,0,"3,115,918","3,421,373"
3663 鑫科,M資產總額,0,0,0,0,0,0,"1,265,943","1,417,288"
3664 安瑞-KY,M資產總額,0,0,0,0,0,0,"1,055,734","979,435"
3665 貿聯-KY,M資產總額,0,0,0,0,0,0,"13,775,006","16,363,974"
3666 光耀,M資產總額,0,0,0,0,0,0,0,"1,229,230"
3669 圓展,M資產總額,0,0,0,0,0,0,"2,786,703","2,750,795"
3672 康聯訊,M資產總額,0,0,0,0,0,0,"686,884","701,617"
3673 TPK-KY,M資產總額,0,0,0,0,0,0,"82,978,312","75,044,706"
3675 德微,M資產總額,0,0,0,0,0,0,"1,341,180","1,472,026"
3679 新至陞,M資產總額,0,0,0,0,0,0,0,"7,647,677"
3680 家登,M資產總額,0,0,0,0,0,0,"3,685,524","3,593,786"
3682 亞太電,M資產總額,0,0,0,0,0,0,"36,324,200","39,539,609"
3684 榮昌,M資產總額,0,0,0,0,0,0,"798,719","776,754"
3685 元創精密,M資產總額,0,0,0,0,0,0,"2,055,925","2,086,318"
3686 達能,M資產總額,0,0,"3,913,167",0,0,0,"3,262,432","3,009,012"
3687 歐買尬,M資產總額,0,0,0,0,0,0,"2,818,849","2,776,575"
3689 湧德,M資產總額,0,0,0,0,0,0,"4,905,171","5,022,560"
3691 碩禾,M資產總額,0,0,0,0,0,0,"19,583,692","20,275,346"
3693 營邦,M資產總額,0,0,0,0,0,0,"2,734,358","2,681,196"
3694 海華,M資產總額,0,0,0,0,0,0,"3,722,406","3,965,520"
3698 隆達,M資產總額,0,0,0,0,0,0,0,"15,135,182"
3701 大眾控,M資產總額,0,0,0,0,0,0,"8,104,177","7,555,691"
3702 大聯大,M資產總額,0,0,0,0,0,0,"178,667,626","181,226,022"
3703 欣陸,M資產總額,0,0,0,"58,781,045","60,712,307","61,794,099","64,789,579","63,019,305"
3704 合勤控,M資產總額,0,0,0,0,0,"15,098,671","14,409,274","14,049,686"
3705 永信,M資產總額,0,0,0,0,0,0,"11,018,309","11,251,830"
3706 神達,M資產總額,0,0,0,0,0,0,0,"48,114,543"
3707 漢磊,M資產總額,0,0,0,0,0,0,"7,043,371","7,365,186"
3708 上緯投控,M資產總額,0,0,0,0,0,0,0,"7,482,423"
3709 鑫聯大投控,M資產總額,0,0,0,0,0,0,"4,035,833","4,134,171"
3710 連展投控,M資產總額,0,0,0,0,0,0,"7,970,804","7,648,477"
3711 日月光投控,M資產總額,0,0,0,0,0,0,"363,857,786","356,880,414"
3712 永崴投控,M資產總額,0,0,0,0,0,0,"3,734,376","3,591,690"
4102 永日,M資產總額,0,0,0,0,0,0,"551,137","606,271"
4104 佳醫,M資產總額,0,0,0,0,0,0,"14,951,479","15,035,117"
4105 東洋,M資產總額,0,0,0,0,0,0,"9,507,067","9,225,764"
4106 雃博,M資產總額,0,0,0,0,0,0,"2,584,294","2,561,997"
4107 邦特,M資產總額,0,0,0,0,0,0,"2,621,470","2,716,625"
4108 懷特,M資產總額,0,0,0,0,0,0,0,"2,233,669"
4109 加捷生醫,M資產總額,0,0,0,0,0,0,"1,321,175","1,345,564"
4111 濟生,M資產總額,0,0,0,0,0,0,"1,481,915","1,533,538"
4113 聯上,M資產總額,0,0,0,0,0,0,"7,778,286","7,357,645"
4114 健喬,M資產總額,0,0,0,0,0,0,"7,503,729","7,933,342"
4116 明基醫,M資產總額,0,0,0,0,0,"1,502,066","1,543,077","1,492,358"
4119 旭富,M資產總額,0,0,0,0,0,0,"3,295,631","3,389,284"
4120 友華,M資產總額,0,0,0,0,0,0,0,"6,695,519"
4121 優盛,M資產總額,0,0,0,0,0,0,0,"2,349,396"
4123 晟德,M資產總額,0,0,0,0,0,0,"38,299,828","41,443,112"
4126 太醫,M資產總額,0,0,0,0,0,0,0,"3,630,719"
4127 天良,M資產總額,0,0,0,0,0,0,"924,051","947,182"
4128 中天,M資產總額,0,0,0,0,0,0,"9,160,449","8,645,082"
4129 聯合,M資產總額,0,0,0,0,0,0,"4,295,411","4,549,594"
4130 健亞,M資產總額,0,0,0,0,0,0,"2,041,732","1,959,074"
4131 晶宇,M資產總額,0,0,0,0,0,0,"121,370","186,166"
4133 亞諾法,M資產總額,0,0,0,0,0,0,"1,303,783","1,291,410"
4137 麗豐-KY,M資產總額,0,0,0,0,0,0,"5,391,804","5,922,304"
4138 曜亞,M資產總額,0,0,0,0,0,0,"2,310,215","2,097,191"
4139 馬光-KY,M資產總額,0,0,0,"970,593","971,810","977,475","1,079,324","1,034,934"
4141 龍燈-KY,M資產總額,0,0,0,0,0,0,"17,950,192","17,485,986"
4142 國光生,M資產總額,0,0,"6,784,867",0,0,0,"5,745,856","5,707,327"
4144 康聯-KY,M資產總額,0,0,0,0,0,0,"3,632,776","4,017,930"
4147 中裕,M資產總額,0,0,0,0,0,0,"4,502,962","4,918,937"
4148 全宇生技-KY,M資產總額,0,0,"2,113,150",0,0,0,"2,687,510","3,112,375"
4152 台微體,M資產總額,0,0,0,0,0,0,0,"1,090,628"
4153 鈺緯,M資產總額,0,0,0,0,0,0,"1,061,592","1,348,164"
4154 康樂-KY,M資產總額,0,0,0,0,0,0,"301,391","314,814"
4155 訊映,M資產總額,0,0,0,0,0,0,"1,884,104","1,993,965"
4157 太景*-KY,M資產總額,0,0,0,0,0,0,"1,522,175","1,478,047"
4160 創源,M資產總額,0,0,0,0,0,0,"380,714","375,255"
4161 聿新科,M資產總額,0,0,0,0,0,0,"1,565,499","1,625,246"
4162 智擎,M資產總額,0,0,0,0,0,0,"4,110,931","4,053,426"
4163 鐿鈦,M資產總額,0,0,0,0,0,0,"2,813,679","2,847,316"
4164 承業醫,M資產總額,0,0,0,0,0,0,"10,592,963","10,384,314"
4167 展旺,M資產總額,0,0,0,0,0,0,0,"3,481,165"
4168 醣聯,M資產總額,0,0,0,"2,003,563","1,960,907","1,909,631","1,866,435","1,796,665"
4171 瑞基,M資產總額,0,0,0,0,0,0,"602,838","630,426"
4173 久裕,M資產總額,0,0,0,0,0,0,"5,330,699","5,473,717"
4174 浩鼎,M資產總額,0,0,0,0,0,0,"5,190,029","5,461,804"
4175 杏一,M資產總額,0,0,0,0,0,0,"2,903,536","2,660,749"
4183 福永生技,M資產總額,0,0,0,0,0,0,"398,253","394,830"
4188 安克,M資產總額,0,0,0,0,0,0,0,"773,944"
4190 佐登-KY,M資產總額,0,0,0,0,0,0,"5,081,204","5,094,275"
4192 杏國,M資產總額,0,0,0,0,0,0,0,"785,020"
4198 環瑞醫,M資產總額,0,0,"1,257,072",0,0,0,"785,244","680,731"
4205 中華食,M資產總額,0,0,0,0,0,0,"1,770,987","1,811,326"
4207 環泰,M資產總額,0,0,0,0,0,0,"4,538,166","4,607,400"
4303 信立,M資產總額,0,0,0,0,0,0,"1,899,020","1,884,562"
4304 勝昱,M資產總額,0,0,0,0,0,0,"658,311","644,428"
4305 世坤,M資產總額,0,0,0,0,0,0,"1,184,632","1,205,942"
4306 炎洲,M資產總額,0,0,0,0,0,0,"36,455,228","36,752,345"
4401 東隆興,M資產總額,0,0,0,0,0,0,"5,305,189","5,528,177"
4402 福大,M資產總額,0,0,0,0,0,0,"1,133,826",0
4406 新昕纖,M資產總額,"727,616","728,902",0,0,"735,697","780,815","808,240","977,514"
4413 飛寶企業,M資產總額,0,0,0,0,0,0,"188,717","184,258"
4414 如興,M資產總額,0,0,0,0,0,"26,469,659","25,257,103","27,317,159"
4415 台原藥,M資產總額,0,0,0,0,0,0,"23,443","26,682"
4416 三圓,M資產總額,0,0,0,0,0,0,"12,743,344","12,826,616"
4417 金洲,M資產總額,0,0,0,0,0,0,"3,984,045","3,879,489"
4419 元勝,M資產總額,0,0,0,0,0,0,"140,335","130,649"
4420 光明,M資產總額,0,0,0,0,0,0,"1,230,459","1,630,625"
4426 利勤,M資產總額,0,0,0,0,0,0,"4,533,453","4,748,837"
4429 聚紡,M資產總額,0,0,0,0,0,0,"1,244,743","1,248,712"
4430 耀億,M資產總額,0,0,0,0,0,0,"2,864,344","2,917,697"
4432 銘旺實,M資產總額,0,0,0,0,0,0,"1,704,566","1,622,798"
4433 興采,M資產總額,0,0,"1,450,995",0,0,0,"1,609,049","1,646,148"
4438 廣越,M資產總額,0,0,0,0,0,0,"8,693,306","9,626,993"
4502 健信,M資產總額,0,0,0,0,0,0,"2,161,361","2,176,870"
4503 金雨,M資產總額,0,0,0,0,0,0,"539,372","550,810"
4506 崇友,M資產總額,0,0,0,0,0,0,"6,045,160","7,384,273"
4510 高鋒,M資產總額,0,0,0,0,0,0,"5,116,743","5,347,276"
4513 福裕,M資產總額,0,0,0,0,0,0,"2,643,113","2,704,615"
4523 永彰,M資產總額,0,0,0,0,0,0,"2,744,627","2,756,009"
4526 東台,M資產總額,0,0,0,0,0,0,"17,812,393","18,176,066"
4527 方土霖,M資產總額,0,0,"2,402,217",0,0,0,"2,387,791","2,348,660"
4528 江興鍛,M資產總額,0,0,0,0,0,0,"3,829,535","3,846,756"
4529 淳紳,M資產總額,"2,671,471","2,441,305","2,326,757","2,150,128","2,010,440","2,086,063","1,918,479","1,836,312"
4530 宏易,M資產總額,0,0,0,0,0,0,"334,503","347,384"
4532 瑞智,M資產總額,0,0,0,0,0,0,"24,061,430","24,984,791"
4533 協易機,M資產總額,0,0,0,0,0,0,"5,803,573","5,789,908"
4534 慶騰,M資產總額,0,0,0,0,0,0,"2,277,256","2,211,473"
4535 至興,M資產總額,0,0,0,0,0,0,"3,137,681","3,137,369"
4536 拓凱,M資產總額,0,0,0,0,0,0,"9,317,133","9,307,113"
4538 大詠城,M資產總額,0,0,0,0,0,0,"853,136","829,018"
4540 全球傳動,M資產總額,0,0,0,0,0,0,"3,934,217","4,111,407"
4541 晟田,M資產總額,0,0,0,0,0,0,"2,993,429","3,059,758"
4542 科嶠,M資產總額,0,0,0,0,0,0,"911,649","918,348"
4543 萬在,M資產總額,0,0,0,0,0,0,"1,985,206","2,074,178"
4545 銘鈺,M資產總額,0,0,0,0,0,0,"2,802,922","3,116,183"
4549 桓達,M資產總額,0,0,0,0,0,0,"1,560,670","1,623,126"
4550 長佳,M資產總額,0,0,0,0,0,0,"1,690,823","1,631,132"
4551 智伸科,M資產總額,0,0,0,0,0,0,"5,842,178","7,633,373"
4552 力達-KY,M資產總額,0,0,0,0,0,0,"6,297,211","6,523,451"
4554 橙的,M資產總額,0,0,0,0,0,0,"571,555","599,401"
4555 氣立,M資產總額,0,0,0,0,0,0,"3,580,283","3,805,685"
4556 旭然,M資產總額,0,0,0,0,0,0,"1,015,151","1,040,529"
4557 永新-KY,M資產總額,0,0,0,0,0,0,"1,692,671","1,726,930"
4560 強信-KY,M資產總額,0,0,0,0,0,0,"2,050,698","2,327,186"
4561 健椿,M資產總額,0,0,0,0,0,0,"1,636,618","1,698,509"
4562 穎漢,M資產總額,0,0,"1,946,539",0,0,0,"2,863,157","2,927,804"
4563 百德,M資產總額,0,0,0,0,0,0,"2,160,298","2,177,474"
4564 元翎,M資產總額,0,0,0,0,0,0,"6,084,282","6,229,359"
4566 時碩工業,M資產總額,0,0,0,0,0,0,"4,052,423","4,459,228"
4568 科際精密,M資產總額,0,0,0,0,0,0,"1,400,177","1,417,860"
4571 鈞興-KY,M資產總額,0,0,"1,171,044",0,0,0,"1,442,369","1,509,125"
4572 駐龍,M資產總額,0,0,"1,150,703",0,"1,205,270",0,"1,343,341","1,375,419"
4576 大銀微系統,M資產總額,0,0,"3,839,084",0,"4,116,714",0,"4,119,532","4,406,613"
4609 唐鋒,M資產總額,0,0,0,0,0,0,"830,734","747,121"
4702 中美實,M資產總額,"3,754,680","3,646,754","2,893,361","2,721,738","2,671,995","2,601,471","1,929,884","1,835,665"
4706 大恭,M資產總額,0,0,0,0,0,0,"1,703,054","1,732,444"
4707 磐亞,M資產總額,"6,086,254","6,329,326","6,501,289",0,0,0,"7,044,672","7,041,978"
4711 永純,M資產總額,0,0,0,0,0,0,"1,501,954","1,472,806"
4712 南璋,M資產總額,0,0,0,0,0,0,"499,006","495,740"
4714 永捷,M資產總額,0,0,0,0,0,0,"1,472,896",0
4716 大立,M資產總額,0,0,0,0,0,0,"1,332,124","1,435,895"
4720 德淵,M資產總額,0,0,0,0,0,0,"2,516,790","2,583,712"
4721 美琪瑪,M資產總額,0,0,0,0,0,0,"2,295,972","2,369,264"
4722 國精化,M資產總額,0,0,0,0,0,0,"3,646,460","3,633,555"
4725 信昌化,M資產總額,0,0,0,0,0,0,"10,811,223","11,035,096"
4726 永昕,M資產總額,0,0,0,0,0,0,"1,312,799","1,241,564"
4728 雙美,M資產總額,0,0,0,0,0,0,"660,920","669,910"
4729 熒茂,M資產總額,0,0,0,0,0,0,"4,432,476","4,252,158"
4735 豪展,M資產總額,0,0,"825,260",0,0,0,"982,279","1,025,581"
4736 泰博,M資產總額,0,0,0,0,0,0,"6,064,680","6,381,855"
4737 華廣,M資產總額,0,0,0,0,0,0,"4,374,916","4,312,269"
4739 康普,M資產總額,0,0,0,0,0,0,"5,793,840","6,106,376"
4741 泓瀚,M資產總額,0,0,0,0,0,0,"1,141,327","1,191,859"
4743 合一,M資產總額,0,"2,634,985","2,555,655","2,448,084","2,562,118","2,557,334","2,521,393","2,433,356"
4744 皇將,M資產總額,0,0,0,0,0,0,"1,398,630","1,439,447"
4745 合富-KY,M資產總額,0,0,0,0,0,0,"3,630,563","3,721,541"
4746 台耀,M資產總額,0,0,0,0,0,0,"7,241,736","7,553,995"
4747 強生,M資產總額,0,0,0,0,0,0,"931,074","934,460"
4754 國碳科,M資產總額,0,0,0,"423,680","443,111","414,014","439,260","416,691"
4755 三福化,M資產總額,0,0,0,0,0,0,0,"3,978,588"
4760 勤凱,M資產總額,0,0,"598,095",0,0,0,"698,028","753,865"
4763 材料-KY,M資產總額,0,0,0,0,0,0,"2,437,482","2,343,465"
4764 雙鍵,M資產總額,0,0,0,0,0,0,"2,962,341","3,082,610"
4766 南寶,M資產總額,0,0,0,0,0,0,"15,199,142","16,655,186"
4767 誠泰科技,M資產總額,0,0,0,0,"1,226,975",0,"1,166,804","1,180,240"
4803 VHQ-KY,M資產總額,0,0,0,0,0,0,"2,356,630","3,239,702"
4804 大略-KY,M資產總額,0,0,0,0,0,0,"1,400,947","1,381,215"
4806 昇華,M資產總額,0,0,0,0,0,0,"1,454,203","2,023,849"
4807 日成-KY,M資產總額,0,0,0,0,0,0,0,"1,473,514"
4903 聯光通,M資產總額,0,0,0,0,0,0,"1,191,377","1,298,934"
4904 遠傳,M資產總額,0,0,0,0,0,0,0,"133,056,714"
4905 台聯電,M資產總額,0,0,0,0,0,0,"4,062,926","4,086,862"
4906 正文,M資產總額,0,0,0,0,0,0,"15,060,674","15,213,748"
4907 富宇,M資產總額,"4,434,561",0,0,0,0,0,"3,025,792","3,152,179"
4908 前鼎,M資產總額,0,0,0,0,0,0,"1,517,169","1,507,931"
4909 新復興,M資產總額,0,0,0,0,0,0,"3,380,047","3,343,105"
4911 德英,M資產總額,0,0,0,0,0,0,"788,788","781,848"
4912 聯德控股-KY,M資產總額,0,0,0,0,0,0,"4,716,929","4,692,729"
4915 致伸,M資產總額,0,0,0,0,0,0,"37,775,143","30,721,398"
4916 事欣科,M資產總額,0,0,0,0,0,0,"8,409,027","8,541,313"
4919 新唐,M資產總額,0,0,0,0,0,0,"6,148,832","6,058,446"
4924 欣厚-KY,M資產總額,0,0,0,0,0,0,"458,162","443,886"
4927 泰鼎-KY,M資產總額,"10,875,641",0,"10,897,629","10,875,093",0,0,"11,231,113","11,192,136"
4930 燦星網,M資產總額,0,0,0,0,0,0,"11,830,301","11,421,316"
4931 新盛力,M資產總額,"1,103,743",0,"1,197,611",0,"1,090,064",0,"1,174,657","1,051,043"
4933 友輝,M資產總額,0,0,0,0,0,0,"3,373,865","3,258,376"
4934 太極,M資產總額,0,0,0,0,0,0,"7,312,467","7,114,094"
4935 茂林-KY,M資產總額,0,0,0,"8,694,801","8,870,097","8,792,156","8,789,942","8,238,628"
4938 和碩,M資產總額,0,0,0,0,0,0,"488,235,619","484,636,650"
4939 亞電,M資產總額,0,0,0,0,0,0,0,"2,508,724"
4942 嘉彰,M資產總額,0,0,0,0,0,0,"9,470,837","8,989,281"
4943 康控-KY,M資產總額,0,0,0,0,0,0,"7,207,898","6,692,943"
